0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52111 13264	1	 * 	275.09	DCR|4VULN|2DMG|1TLV|1CDMG	1MLV|2CDMG|38DMG|4TLV|5679VULN|aRCR
2	22366 42311	7	 * 	270.33	DCR|3VULN|3DUR|2ASPD|1DMG	18ERES|2RPLT|358VULN|457DUR|58BPWR|68ASPD|9RCR|aDMG
3	55633 22113	5	   	261.44	DCR|4VULN|2DMG|1TLV	1MLV|24DMG|378aVULN|5DMSP|6TLV|9RCR
4	55633 22113	4	   	261.44	DCR|4VULN|2DMG|1TLV	1MLV|24DMG|378aVULN|5RCVC|6TLV|9RCR
5	11633 13264	5	   	258.84	DCR|4VULN|2DMG|1CDMG	12LHND|3679VULN|48DMG|5CDMG|aRCR
6	11633 33264	6	   	258.84	DCR|4VULN|2DMG|1CDMG	12LHND|3679VULN|48DMG|5CDMG|aRCR
7	22366 42312	7	   	258.58	DCR|3VULN|3DUR|2ASPD	18ERES|2RPLT|358VULN|457DUR|58BPWR|68ASPD|9RCR|aLIT
8	23215 31441	1	 * 	256.09	DCR|2VULN|2DMG|2DUR|2ASPD	1ERES|2aASPD|36DUR|4LIT|5aDMG|7ZMB|8aVULN|9RCR|aBPWR
9	51535 32113	1	 * 	254.33	DCR|5VULN|1TLV|1ASPD	15MLV|2678aVULN|3ASPD|4TLV|9RCR
10	14353 13114	3	   	253.69	DCR|4VULN|1TLV|1DUR|1CDMG	1LHND|2FEWX|3578VULN|4CDMG|6TLV|9DUR|aRCR
11	52111 23264	1	   	252.45	DCR|3VULN|2DMG|1TLV|1CDMG	16MLV|2CDMG|38DMG|4TLV|579VULN|aRCR
12	44316 23231	1	   	252.16	DCR|4VULN|1DMG|1DUR	1BEXP|2LIT|3DUR|4678VULN|5LWND|9DMG|aRCR
13	26213 31441	5	   	251.73	DCR|2VULN|3DUR|2ASPD|1DMG	1ERES|26aDUR|3LIT|4DMG|5aASPD|7ZMB|8aVULN|9RCR|aBPWR
14	22366 42313	7	   	250.27	DCR|3VULN|3DUR|2ASPD	18ERES|2RPLT|358VULN|457DUR|58BPWR|68ASPD|9RCR|aLWND
15	43311 23424	1	   	249.46	DCR|4VULN|1DMG|1CDMG	1BEXP|258aVULN|3DMG|4LIT|6CDMG|7TBNT|9RCR
16	24614 23111	6	   	245.76	DCR|3VULN|1DMG|1DUR|1CDMG|1ASPD	1ERES|2CDMG|378VULN|4MLV|5DMG|6RCR|9DUR|aASPD
17	25336 33243	4	   	245.67	DCR|3VULN|1DMG|1TLV|1DUR	1ERES|2DMG|3CGEN|4DUR|5TLV|6RCR|78aVULN|9LIT
18	25336 33263	4	   	245.67	DCR|3VULN|1DMG|1TLV|1DUR	1ERES|2DMG|3CGEN|4DUR|5TLV|6RCR|789VULN|aLIT
