0	Index      	Bounty	 *	Score 	Summary	Detail	
1	16323 62333	5	 * 	316.11	DCR|4VULN|3DMG|3DUR|1ASPD	19aDUR|2ASPD|349aVULN|5LEGI|6TBNT|7RCR|89aDMG|9aBPWR
2	16324 62333	4	   	316.11	DCR|4VULN|3DMG|3DUR|1ASPD	19aDUR|2ASPD|349aVULN|5LEGI|6TBNT|7RCR|89aDMG|9aBPWR
3	51824 13362	7	   	303.38	DCR|4VULN|2DMG|2DUR|1TLV|1ASPD	1MBVNT|29DUR|3ASPD|4679VULN|59DMG|8RCR|9BPWR|aTLV
4	51824 13362	6	   	303.38	DCR|4VULN|2DMG|2DUR|1TLV|1ASPD	1MBVNT|29DUR|3ASPD|4679VULN|59DMG|8RCR|9BPWR|aTLV
5	53222 64283	1	   	303.38	DCR|4VULN|2DMG|2DUR|1TLV|1ASPD	1MBVNT|29DMG|389aVULN|4ASPD|5TLV|69DUR|7RCR|9BPWR
6	51824 13361	7	   	300.35	DCR|4VULN|3DUR|2DMG|1ASPD	1MBVNT|29aDUR|3ASPD|4679VULN|59DMG|8RCR|9BPWR
7	51824 13361	6	   	300.35	DCR|4VULN|3DUR|2DMG|1ASPD	1MBVNT|29aDUR|3ASPD|4679VULN|59DMG|8RCR|9BPWR
8	53284 24283	1	 * 	299.00	DCR|4VULN|2DMG|2ASPD|1TLV|1DUR	1MBVNT|29DMG|389aVULN|4DUR|5TLV|69ASPD|7RCR|9BPWR
9	55142 33362	5	   	299.00	DCR|4VULN|2DMG|2ASPD|1TLV|1DUR	1MBVNT|2359VULN|4DUR|69ASPD|79DMG|8RCR|9BPWR|aTLV
10	55142 33361	5	 * 	297.34	DCR|4VULN|2DMG|2DUR|2ASPD	1MBVNT|2359VULN|4aDUR|69ASPD|79DMG|8RCR|9BPWR
11	16353 62333	5	   	293.47	DCR|3VULN|3DMG|3DUR|1ASPD	19aDUR|2ASPD|39aVULN|4RCVC|5LEGI|6TBNT|7RCR|89aDMG|9aBPWR
12	12142 53433	2	 * 	292.91	DCR|3VULN|3DUR|2DMG|3CDMG	19aDUR|2RPLT|3aDMG|489CDMG|5TBNT|6RCR|79aVULN|9aBPWR
13	53342 13362	6	   	292.37	DCR|4VULN|2DMG|2DUR|1TLV	1MBVNT|2RMIN|39DMG|49DUR|5679VULN|8RCR|9BPWR|aTLV
14	53724 13362	6	   	292.37	DCR|4VULN|2DMG|2DUR|1TLV	1MBVNT|2RMIN|39DUR|4679VULN|59DMG|8RCR|9BPWR|aTLV
15	52154 63422	1	 * 	292.35	ACR|5VULN|3DMG|3DUR	1MBVNT|2389aVULN|4RCR|59aDMG|679DUR|9aBPWR
16	13652 13352	6	   	292.23	DCR|4VULN|2DMG|2DUR|1TLV|1SELL	19DUR|2SELL|39DMG|4RPLT|5679VULN|8RCR|9BPWR|aTLV
17	11133 22533	5	 * 	291.30	DCR|5VULN|3DUR|3LIT	178DUR|246LIT|34568VULN|468BPWR|9MLV|aRCR
18	51824 11362	7	   	290.95	DCR|3VULN|2DMG|2DUR|2ASPD|1TLV	1MBVNT|29DUR|37ASPD|469VULN|59DMG|8RCR|9BPWR|aTLV
19	51824 23362	5	   	290.95	DCR|3VULN|2DMG|2DUR|2ASPD|1TLV	1MBVNT|29DUR|36ASPD|479VULN|59DMG|8RCR|9BPWR|aTLV
20	51114 13362	6	   	290.95	DCR|3VULN|2DMG|2DUR|2ASPD|1TLV	1MBVNT|29DUR|367VULN|49ASPD|59DMG|8RCR|9BPWR|aTLV
