0	Index      	Bounty	 *	Score 	Summary	Detail	
1	21523 31334	4	 * 	289.26	ACR|4VULN|3DMG|3DUR|1TLV	17RMIN|29aDUR|3TLV|4RCR|569aVULN|89aDMG|9aBPWR
2	23523 16334	4	   	289.26	ACR|4VULN|3DMG|3DUR|1TLV	16RMIN|259aVULN|3TLV|4RCR|79aDUR|89aDMG|9aBPWR
3	23524 31334	5	   	289.26	ACR|4VULN|3DMG|3DUR|1TLV	17RMIN|269aVULN|3TLV|4RCR|59aDUR|89aDMG|9aBPWR
4	42331 32412	4	 * 	276.29	DCR|3VULN|3ASPD|2DUR|1DMG|1AART	128ASPD|28BPWR|3DMG|489VULN|5AART|6TBNT|78DUR|aRCR
5	23146 31432	10	 * 	276.22	DCR|4VULN|2DMG|2DUR	17RMIN|249aVULN|3FEWX|5aDMG|6aDUR|8RCR|aBPWR
6	65612 13211	4	   	275.44	DCR|3VULN|2DMG|2DUR|1CDMG	17DUR|2LIT|379VULN|47DMG|5RPLT|6RCR|7BPWR|8TBNT|aCDMG
7	43113 62724	2	 * 	272.91	DCR|4VULN|3DUR|2ASPD	18ASPD|2BEXP|3MBVNT|478DUR|5689VULN|8BPWR|aRCR
8	65612 13213	4	   	271.45	DCR|3VULN|2DMG|2DUR|1AART	17DUR|2LIT|379VULN|47DMG|5RPLT|6RCR|7BPWR|8TBNT|aAART
9	41113 64731	2	   	271.01	DCR|4VULN|1DMG|1TLV|1DUR|1ASPD	1ASPD|2568VULN|3MBVNT|4DUR|7TLV|9RCR|aDMG
10	23524 21334	7	 * 	270.33	ACR|3VULN|3DMG|3DUR|2TLV	17RMIN|29aVULN|36TLV|4RCR|59aDUR|89aDMG|9aBPWR
11	23524 21334	6	   	270.33	ACR|3VULN|3DMG|3DUR|2TLV	17RMIN|29aVULN|36TLV|4RCR|59aDUR|89aDMG|9aBPWR
12	23524 21334	5	   	270.33	ACR|3VULN|3DMG|3DUR|2TLV	17RMIN|29aVULN|36TLV|4RCR|59aDUR|89aDMG|9aBPWR
13	21523 21334	4	   	270.33	ACR|3VULN|3DMG|3DUR|2TLV	17RMIN|29aDUR|36TLV|4RCR|59aVULN|89aDMG|9aBPWR
14	21524 15131	5	   	270.33	ACR|3VULN|3DMG|3DUR|2TLV	16RMIN|259DUR|3aTLV|4RCR|79aDMG|89aVULN|9aBPWR
15	21524 35131	5	 * 	270.23	ACR|3VULN|3DMG|3DUR|3TLV	1RMIN|259DUR|36aTLV|4RCR|79aDMG|89aVULN|9aBPWR
16	41123 15336	8	   	268.86	DCR|3VULN|2DUR|1DMG|1CDMG|1ASPD	1ASPD|269VULN|3FEWX|4CDMG|56DUR|6BPWR|7LIT|8DMG|aRCR
17	65212 13131	3	 * 	268.20	DCR|3VULN|3DUR|3ASPD	179DUR|2LIT|378ASPD|47aVULN|5RPLT|6RCR|7BPWR
18	65222 13131	4	   	268.20	DCR|3VULN|3DUR|3ASPD	179DUR|2LIT|378ASPD|47aVULN|5RPLT|6RCR|7BPWR
19	63411 32124	9	 * 	266.86	DCR|3VULN|2DUR|2TLV|1DMG|1ASPD	1aDUR|2ERES|35aVULN|4RPLT|6RCR|7DMG|8ASPD|9aTLV|aBPWR
20	23146 31412	10	 * 	266.81	DCR|3VULN|3DUR|2DMG	17RMIN|24aVULN|3FEWX|5aDMG|69aDUR|8RCR|aBPWR
21	21523 33134	4	 * 	266.69	ACR|4VULN|3DUR|3ASPD|1TLV	1RMIN|29aDUR|3TLV|4RCR|569aVULN|79aASPD|8RCVC|9aBPWR
22	21523 41134	4	   	266.69	ACR|4VULN|3DUR|3ASPD|1TLV	1RMIN|29aDUR|3TLV|4RCR|579aVULN|69aASPD|8RCVC|9aBPWR
23	23524 33134	5	   	266.69	ACR|4VULN|3DUR|3ASPD|1TLV	1RMIN|269aVULN|3TLV|4RCR|59aDUR|79aASPD|8RCVC|9aBPWR
