0	Index      	 *	Score 	Summary	Detail	Bounty	
1	63613 22136	 * 	278.23	橙4易伤2时间1等级3暴击	1双倍矿278暴击3等级48时间568a易伤8序列升级9核	2
2	63613 12136	 * 	276.19	橙3易伤2等级2时间3暴击	1双倍矿278暴击36等级48时间58a易伤8序列升级9核	2
3	13212 25414	 * 	275.32	橙4易伤2等级1伤害2雷电	17雷电2平台3矿等4679易伤57等级7序列升级8核a伤害	7
4	35126 12236	 * 	275.00	橙5易伤2等级1时间	128策反28序列升级3时间4568a易伤78等级9核	4
5	25235 12423	 * 	268.52	橙2易伤2等级2伤害2暴击1时间	1最后敌人2a等级3低血量敌人46易伤5a暴击7时间8a伤害9核a序列升级	1
6	13436 42312	 * 	267.14	橙3易伤2伤害2时间2雷电1全技能	17雷电2平台3a时间47伤害567易伤7序列升级8全技能9核	8
7	63333 22136	 * 	266.41	橙4易伤2等级3暴击	1双倍矿278暴击3基地爆炸48等级568a易伤8序列升级9核	4
8	63334 22136	   	266.41	橙4易伤2等级3暴击	1双倍矿278暴击3基地爆炸48等级568a易伤8序列升级9核	5
9	25516 11232	   	265.33	橙3易伤2等级1伤害1时间1全技能	17最后敌人27等级3时间4低血量敌人579易伤6核7序列升级8全技能a伤害	1
10	13212 25412	   	264.92	橙4易伤2等级2雷电1全技能	17雷电2平台3矿等4679易伤57等级7序列升级8核a全技能	7
11	24222 14621	   	264.86	橙4易伤2等级1时间	1a最后敌人278a易伤3时间4攻速5a等级6核9赏金塔a序列升级	1
12	13212 25453	   	264.11	橙3易伤2等级1时间2雷电1暴击	17雷电2平台3矿等467易伤57等级7序列升级8核9时间a暴击	7
13	16336 23421	   	263.77	橙3易伤2等级1伤害1时间	1雷电278易伤3敌人爆炸4伤害56等级9核a时间	3
14	43432 13362	 * 	263.41	橙3易伤3等级3时间	127时间279序列升级3赏金塔49低血量敌人579易伤679等级8立即金币a核	2
15	13212 25415	 * 	260.27	橙4易伤2等级3雷电	17a雷电2平台3矿等4679易伤57等级7序列升级8核	7
16	16514 22123	 * 	259.28	橙3易伤3等级3雷电1伤害	179雷电279易伤3伤害4最后敌人5双倍物品679等级79序列升级8立即金币a核	8
17	41236 32221	 * 	259.21	橙2易伤2等级2时间1伤害1暴击	18时间2金币生成38易伤4伤害5暴击68等级7随机矿8序列升级9核a立即金币	7
18	41236 32222	   	259.21	橙2易伤2等级2时间1伤害1暴击	18时间2金币生成38易伤4伤害5暴击68等级7随机矿8序列升级9核a基地爆炸	7
19	41236 32224	   	259.21	橙2易伤2等级2时间1伤害1暴击	18时间2金币生成38易伤4伤害5暴击68等级7随机矿8序列升级9核a矿等	7
20	41236 32225	   	259.21	橙2易伤2等级2时间1伤害1暴击	18时间2金币生成38易伤4伤害5暴击68等级7随机矿8序列升级9核a最后敌人	7
21	41236 32223	   	259.11	橙2易伤2等级2时间1伤害1暴击	18时间2金币生成38易伤4伤害5暴击68等级7随机矿8序列升级9核a加一	7
22	41236 32226	   	259.11	橙2易伤2等级2时间1伤害1暴击	18时间2金币生成38易伤4伤害5暴击68等级7随机矿8序列升级9核a挖尘	7
23	41236 32263	   	259.11	橙2易伤2等级2时间1伤害1暴击	18时间2金币生成38易伤4伤害5暴击68等级7随机矿8序列升级9掉矿a核	7
24	31256 12214	   	258.65	橙5易伤2等级	18策反24挖尘34568易伤48序列升级78等级9低血量敌人a核	3
25	43432 13123	 * 	258.58	橙2易伤2等级3时间1伤害	127时间27序列升级3赏金塔4低血量敌人57易伤67等级8掉矿9伤害a核	2
26	41222 12262	   	258.44	橙2易伤2等级3时间1伤害1卖塔	158时间2金币生成38易伤4卖塔68等级7核8序列升级9赏金塔a伤害	3
27	41225 12262	   	258.44	橙2易伤2等级3时间1伤害1卖塔	168时间2金币生成38易伤4卖塔58等级7核8序列升级9赏金塔a伤害	3
28	24222 14241	   	258.39	橙3易伤2等级2时间	1a最后敌人27a易伤39时间4攻速5a等级6核8赏金塔a序列升级	1
