0	Index      	 *	Score 	Summary	Detail	Bounty	
1	35131 26333	 * 	298.43	橙3易伤2等级3时间2暴击2雷电	127时间37a易伤4a雷电5低血量敌人67暴击7a序列升级8核9a等级	8
2	35151 25333	   	292.02	橙3易伤2等级3时间2雷电1暴击	124时间34a易伤4a序列升级5a雷电6暴击7最后敌人8核9a等级	8
3	35113 26333	   	291.68	橙3易伤2等级3时间2暴击	127时间37a易伤4a挖尘5雷电67暴击7a序列升级8核9a等级	8
4	33233 65315	 * 	285.41	橙4易伤3时间1等级2暴击	139时间2平台4等级569a易伤7核89暴击9序列升级	7
5	33233 65315	   	285.41	橙4易伤3时间1等级2暴击	139时间2平台4等级569a易伤7核89暴击9序列升级	6
6	32335 35331	 * 	285.17	橙4易伤3时间1等级3雷电1卖塔	179时间2等级3789易伤479雷电5卖塔6赏金邻近79序列升级a核	2
7	32316 24143	 * 	284.89	橙4易伤3等级2时间1暴击	17时间267等级3基地爆炸4最后敌人5679易伤67序列升级8暴击a核	7
8	32316 24523	   	284.89	橙4易伤3等级2时间1暴击	17时间267等级3基地爆炸4最后敌人5678易伤67序列升级9暴击a核	9
9	21161 24314	 * 	284.65	橙5易伤2等级3暴击	135暴击24689易伤78等级8序列升级a核	1
10	32421 33615	 * 	283.48	橙3易伤2等级3时间3雷电	178时间29等级3平台479易伤579雷电6双倍矿79序列升级a核	9
11	33233 65312	   	283.38	橙3易伤2等级3时间2暴击	139时间2平台4a等级569易伤7核89暴击9序列升级	7
12	33233 65312	   	283.38	橙3易伤2等级3时间2暴击	139时间2平台4a等级569易伤7核89暴击9序列升级	6
13	35124 42321	 * 	282.05	橙3易伤3时间2伤害1等级	128时间358易伤4金币生成6基地爆炸78伤害8序列升级9等级a核	3
14	33263 32415	   	281.95	橙3易伤3时间2伤害1等级	138时间2平台4掉矿578易伤68伤害8序列升级9等级a核	6
15	35113 26312	 * 	280.21	橙4易伤3时间3暴击2雷电	127时间379a易伤4挖尘5a雷电67a暴击7a序列升级8核	9
16	35151 53123	   	279.32	橙3易伤3时间1等级2暴击2雷电	124时间349易伤49序列升级59雷电6策反7等级89暴击a核	7
17	32312 34585	   	278.36	橙3易伤2等级2时间2暴击	18时间28等级379易伤4攻速58暴击6加一8序列升级a核	2
18	33233 44333	 * 	278.27	橙3易伤3等级3时间2雷电	137时间2平台479等级579易伤6挖青79序列升级89雷电a核	7
19	36433 42131	   	277.80	橙3易伤3时间2伤害1暴击	189时间29伤害3平台4攻速5暴击6核79a易伤9序列升级	10
20	33131 52366	 * 	277.08	紫3易伤2等级3时间2伤害	138时间2核46等级58a易伤78伤害8序列升级9攻速	1
21	32313 31663	   	277.03	橙3易伤2伤害2时间1等级	1a时间2等级39a易伤4攻速5基地爆炸6a伤害7核8赏金塔a序列升级	2
22	35155 31333	 * 	277.00	橙4易伤3时间2伤害	124时间3489易伤49序列升级59伤害6随机矿79敌人爆炸a核	10
23	22431 42335	 * 	276.19	橙3易伤2等级2时间3暴击	125暴击3立即金币47a易伤6核8a等级9a时间a序列升级	7
24	22431 42335	   	276.19	橙3易伤2等级2时间3暴击	125暴击3立即金币47a易伤6核8a等级9a时间a序列升级	6
