0	Index      	 *	Score 	Summary	Detail	Bounty	
1	35231 45222	 * 	297.40	橙3易伤2等级2伤害2时间	18时间24伤害3全技能578易伤68等级8序列升级9赏金邻近a核	6
2	35212 46133	 * 	294.24	橙3易伤3伤害2时间1等级	19时间259伤害3全技能45最后敌人59序列升级6等级7核89a易伤	10
3	35232 46133	   	294.14	橙3易伤3伤害2时间1等级	19时间249伤害3全技能5最后敌人6等级7核89a易伤9序列升级	10
4	35211 46131	 * 	291.71	橙3易伤3时间2伤害1等级	159时间29伤害3全技能4最后敌人6等级7核89a易伤9序列升级	10
5	35322 46131	   	291.71	橙3易伤3时间2伤害1等级	149时间29伤害3最后敌人5全技能6等级7核89a易伤9序列升级	10
6	33612 11222	 * 	289.11	橙4易伤2等级2时间	17时间2457易伤37等级6全技能7序列升级8攻速9赏金邻近a核	1
7	33612 11262	   	289.11	橙4易伤2等级2时间	17时间2457易伤37等级6全技能7序列升级8攻速9掉矿a核	1
8	35152 41333	   	281.56	橙3易伤2等级2伤害1时间	1时间2a伤害3金币生成4策反57a易伤6核8攻速9a等级a序列升级	4
9	43231 21512	 * 	279.85	橙3易伤3伤害1等级3暴击	18a暴击24基地爆炸38a伤害5矿等6等级78a易伤8a序列升级9核	7
10	43231 23512	   	279.85	橙3易伤3伤害1等级3暴击	18a暴击24基地爆炸38a伤害5矿等6等级78a易伤8a序列升级9核	6
11	45211 21512	   	279.85	橙3易伤3伤害1等级3暴击	18a暴击24敌人爆炸38a伤害5矿等6等级78a易伤8a序列升级9核	7
12	45211 23512	   	279.85	橙3易伤3伤害1等级3暴击	18a暴击24敌人爆炸38a伤害5矿等6等级78a易伤8a序列升级9核	6
13	45221 21512	   	279.85	橙3易伤3伤害1等级3暴击	18a暴击2敌人爆炸38a伤害4双倍矿5矿等6等级78a易伤8a序列升级9核	7
14	45221 23512	   	279.85	橙3易伤3伤害1等级3暴击	18a暴击2敌人爆炸38a伤害4双倍矿5矿等6等级78a易伤8a序列升级9核	6
