0	Index      	Bounty	 *	Score 	Summary	Detail	
1	46314 24415	9	 * 	300.96	橙3易伤2等级3时间2伤害1核弹	1a等级2加一35a易伤456时间5a序列升级7核8核弹9a伤害
2	46314 24417	10	   	300.96	橙3易伤2等级3时间2伤害1核弹	1a等级2加一35a易伤456时间5a序列升级7核8核弹9a伤害
3	35552 11313	6	 * 	292.77	橙4易伤2等级3时间	189时间28等级3最后敌人4攻速5678易伤8序列升级a核
4	46314 24215	9	   	292.52	橙2易伤2等级3时间2伤害2攻速	1a等级2加一35易伤456时间5a序列升级7核8a攻速9a伤害
5	46314 24217	10	   	292.52	橙2易伤2等级3时间2伤害2攻速	1a等级2加一35易伤456时间5a序列升级7核8a攻速9a伤害
6	35132 35334	3	   	290.02	橙2易伤2等级3时间2伤害1暴击	157时间27等级3暴击49易伤67伤害7序列升级8最后敌人a核
7	15334 23531	3	 * 	284.82	橙4易伤3等级1伤害1时间	1雷电2568易伤346等级6序列升级7伤害9核a时间
8	46314 11435	6	 * 	284.56	橙4易伤3等级3时间	19a等级2加一356a易伤459时间59a序列升级79a最后敌人8核
9	46314 21533	9	   	284.46	橙4易伤2等级3时间	19等级2加一3589易伤456时间59序列升级79矿等a核
10	51215 12352	7	   	284.43	橙3易伤3时间1等级1伤害2暴击	1平台248时间38暴击5伤害6等级789易伤8序列升级a核
11	46314 14433	7	   	284.36	橙4易伤2等级3时间	18等级2加一3568易伤457时间58序列升级9随机矿a核
12	42312 12353	6	   	284.26	橙4易伤2等级3时间1核弹	18等级2核弹378时间4挖青5689易伤8序列升级a核
13	42312 11313	6	   	284.26	橙4易伤2等级3时间1核弹	18等级2核弹389时间4挖青5678易伤8序列升级a核
14	42312 14313	7	   	284.26	橙4易伤2等级3时间1核弹	18等级2核弹389时间4挖青5678易伤8序列升级a核
15	46314 11436	6	   	283.48	橙3易伤2等级3时间1伤害	19等级2加一356易伤459时间59序列升级79最后敌人8核a伤害
16	35511 21313	1	   	283.48	橙3易伤2等级3时间1伤害	189时间28等级36最后敌人4伤害578易伤8序列升级a核
17	35511 21313	2	   	283.48	橙3易伤2等级3时间1伤害	189时间28等级36最后敌人4伤害578易伤8序列升级a核
18	35511 21313	3	   	283.48	橙3易伤2等级3时间1伤害	189时间28等级36最后敌人4伤害578易伤8序列升级a核
19	35511 22353	1	   	283.48	橙3易伤2等级3时间1伤害	178时间28等级36最后敌人4伤害589易伤8序列升级a核
20	35511 22353	3	   	283.48	橙3易伤2等级3时间1伤害	178时间28等级36最后敌人4伤害589易伤8序列升级a核
21	35511 22353	2	   	283.48	橙3易伤2等级3时间1伤害	178时间28等级36最后敌人4伤害589易伤8序列升级a核
22	35511 31313	3	   	283.48	橙3易伤2等级3时间1伤害	189时间28等级3最后敌人4伤害578易伤6立即金币8序列升级a核
23	35511 31313	1	   	283.48	橙3易伤2等级3时间1伤害	189时间28等级3最后敌人4伤害578易伤6立即金币8序列升级a核
24	35511 31313	2	   	283.48	橙3易伤2等级3时间1伤害	189时间28等级3最后敌人4伤害578易伤6立即金币8序列升级a核
25	35511 32353	2	   	283.48	橙3易伤2等级3时间1伤害	178时间28等级3最后敌人4伤害589易伤6立即金币8序列升级a核
26	35511 32353	1	   	283.48	橙3易伤2等级3时间1伤害	178时间28等级3最后敌人4伤害589易伤6立即金币8序列升级a核
27	35511 32353	3	   	283.48	橙3易伤2等级3时间1伤害	178时间28等级3最后敌人4伤害589易伤6立即金币8序列升级a核
28	35512 61313	4	   	283.48	橙3易伤2等级3时间1伤害	189时间28等级3最后敌人4立即金币5伤害678易伤8序列升级a核
29	44511 21313	1	   	283.48	橙3易伤2等级3时间1伤害	18等级289时间36最后敌人4伤害578易伤8序列升级a核
30	44511 31313	1	   	283.48	橙3易伤2等级3时间1伤害	18等级289时间3最后敌人4伤害578易伤6立即金币8序列升级a核
31	45511 21313	2	   	283.48	橙3易伤2等级3时间1伤害	18等级289时间36最后敌人4伤害578易伤8序列升级a核
32	45511 21313	3	   	283.48	橙3易伤2等级3时间1伤害	18等级289时间36最后敌人4伤害578易伤8序列升级a核
33	45511 31313	3	   	283.48	橙3易伤2等级3时间1伤害	18等级289时间3最后敌人4伤害578易伤6立即金币8序列升级a核
34	45511 31313	2	   	283.48	橙3易伤2等级3时间1伤害	18等级289时间3最后敌人4伤害578易伤6立即金币8序列升级a核
35	46311 14228	3	 * 	282.12	橙3易伤3伤害2等级	1a等级2加一39a易伤48a伤害5赏金邻近6全技能7核a序列升级
36	46314 24311	10	   	281.85	橙3易伤3时间2伤害1等级	1等级2加一35a易伤456时间5序列升级7核89伤害
37	35552 13313	7	   	279.56	橙3易伤2等级3时间2攻速	189时间28等级3最后敌人47攻速568易伤8序列升级a核
38	46314 24245	9	   	279.56	橙3易伤2等级3时间2攻速	1a等级2加一35a易伤456时间5a序列升级7核8a攻速9随机矿
39	46314 24247	10	   	279.56	橙3易伤2等级3时间2攻速	1a等级2加一35a易伤456时间5a序列升级7核8a攻速9随机矿
40	15622 31236	4	   	278.66	橙3易伤2伤害1等级1时间2雷电	18雷电238易伤4挖尘5时间68伤害7全技能8序列升级9核a等级
41	35312 11412	3	   	278.65	橙2易伤2等级3时间1伤害2暴击	189时间28等级3a易伤4伤害5双倍物品68暴击7核8序列升级
42	45312 11412	3	   	278.65	橙2易伤2等级3时间1伤害2暴击	18等级289时间3a易伤4伤害5双倍物品68暴击7核8序列升级
43	42622 11411	1	   	278.19	橙2易伤2等级2伤害2暴击1时间	18等级28暴击3全技能4最后敌人5a伤害68易伤7核8序列升级9时间
44	31511 21542	2	   	278.01	橙3易伤3时间1等级1伤害1暴击	168时间2暴击3平台4伤害567易伤6序列升级9等级a核
45	51211 21542	3	   	278.01	橙3易伤3时间1等级1伤害1暴击	1平台268时间3暴击4伤害567易伤6序列升级9等级a核
46	46342 46434	8	 * 	277.95	橙4易伤2等级2伤害	19等级2加一359a易伤4策反6最后敌人79伤害8核9序列升级
47	46314 24344	10	   	277.91	橙3易伤3时间1等级1伤害1暴击	1等级2加一35a易伤456时间5序列升级7核8伤害9暴击
48	51215 12312	7	   	277.32	橙2易伤3时间2伤害1等级2暴击	1平台248时间38暴击59伤害6等级78易伤8序列升级a核
49	51123 41265	3	   	277.03	橙3易伤2伤害2时间1等级	1平台27时间37伤害467易伤5加一7序列升级8核9雷电a等级
50	31155 63212	1	   	276.96	橙3易伤2等级3时间1暴击	19a时间25a易伤3赏金塔4基地爆炸6核7暴击8a等级a序列升级
51	46312 13541	3	   	276.60	橙2易伤2等级2伤害2时间1暴击	18等级2加一38易伤4a伤害5双倍物品6暴击78时间8序列升级9核
52	43663 12311	1	   	276.47	橙4易伤2等级2暴击1时间1卖塔	18等级25最后敌人3卖塔458a易伤58序列升级6核78暴击9时间
53	35511 23313	1	   	276.37	橙2易伤2等级3时间2伤害	189时间28等级36最后敌人47伤害58易伤8序列升级a核
54	35511 23313	3	   	276.37	橙2易伤2等级3时间2伤害	189时间28等级36最后敌人47伤害58易伤8序列升级a核
55	35511 23313	2	   	276.37	橙2易伤2等级3时间2伤害	189时间28等级36最后敌人47伤害58易伤8序列升级a核
56	35511 33313	3	   	276.37	橙2易伤2等级3时间2伤害	189时间28等级3最后敌人47伤害58易伤6立即金币8序列升级a核
57	35511 33313	2	   	276.37	橙2易伤2等级3时间2伤害	189时间28等级3最后敌人47伤害58易伤6立即金币8序列升级a核
58	35511 33313	1	   	276.37	橙2易伤2等级3时间2伤害	189时间28等级3最后敌人47伤害58易伤6立即金币8序列升级a核
59	35512 63313	4	   	276.37	橙2易伤2等级3时间2伤害	189时间28等级3最后敌人4立即金币57伤害68易伤8序列升级a核
60	44511 23313	1	   	276.37	橙2易伤2等级3时间2伤害	18等级289时间36最后敌人47伤害58易伤8序列升级a核
61	44511 33313	1	   	276.37	橙2易伤2等级3时间2伤害	18等级289时间3最后敌人47伤害58易伤6立即金币8序列升级a核
62	45511 23313	2	   	276.37	橙2易伤2等级3时间2伤害	18等级289时间36最后敌人47伤害58易伤8序列升级a核
63	45511 23313	3	   	276.37	橙2易伤2等级3时间2伤害	18等级289时间36最后敌人47伤害58易伤8序列升级a核
64	45511 33313	2	   	276.37	橙2易伤2等级3时间2伤害	18等级289时间3最后敌人47伤害58易伤6立即金币8序列升级a核
65	45511 33313	3	   	276.37	橙2易伤2等级3时间2伤害	18等级289时间3最后敌人47伤害58易伤6立即金币8序列升级a核
66	46314 24315	8	   	276.37	橙2易伤2等级3时间2伤害	1a等级2加一35易伤456时间5a序列升级7核8a伤害9a策反
67	46314 24316	10	   	276.17	橙2易伤2等级3时间2伤害	1a等级2加一35易伤456时间5序列升级7核89伤害
68	42533 35323	1	 * 	274.07	橙2易伤3伤害3等级3暴击	178等级278暴击34易伤5低血量敌人678伤害78序列升级9敌人爆炸a核
69	35363 11412	1	   	274.02	橙3易伤3时间1等级2暴击	189时间2等级3全技能48暴击5随机矿68a易伤7核8序列升级
70	35363 11412	2	   	274.02	橙3易伤3时间1等级2暴击	189时间2等级3全技能48暴击5随机矿68a易伤7核8序列升级
71	35133 51412	3	   	273.92	橙3易伤3时间1等级2暴击1核弹	189时间2等级38暴击48a易伤5核弹6全技能7核8序列升级
72	21632 23828	2	 * 	273.72	紫3易伤3伤害3时间1等级	1核2加一38a伤害48a易伤5雷电6等级78a时间8a序列升级9赏金邻近
73	46314 24221	10	   	273.56	橙4易伤3时间1等级	1等级2加一359a易伤456时间5序列升级7核8攻速
74	46314 12544	6	   	273.56	橙4易伤3时间1等级	1等级2加一3569易伤45a时间5序列升级7雷电8核
75	15613 16233	3	   	273.50	橙4易伤2伤害1时间2雷电	18雷电238a易伤4时间5全技能6挖尘78伤害8序列升级9核
76	15622 31233	4	   	273.50	橙4易伤2伤害1时间2雷电	18雷电238a易伤4挖尘5时间68伤害7全技能8序列升级9核
77	15334 22531	3	   	273.07	橙4易伤3等级1时间	1雷电2568易伤346等级6序列升级7攻速9核a时间
78	51211 12352	7	   	272.67	橙3易伤3时间1等级2暴击	1平台248时间38暴击5攻速6等级789易伤8序列升级a核
79	46314 24214	10	   	272.57	橙3易伤3时间1等级1伤害	1等级2加一35a易伤456时间5序列升级7核8攻速9伤害
80	13126 24225	4	   	272.11	橙3易伤2伤害1等级1时间	1雷电26伤害3全技能467易伤5平台6序列升级8时间9核a等级
81	13152 13533	10	   	272.11	橙3易伤2伤害1等级1时间	1雷电26伤害3全技能4平台569易伤6序列升级7时间8核a等级
82	13152 13535	9	   	272.11	橙3易伤2伤害1等级1时间	1雷电26伤害3全技能4平台569易伤6序列升级7时间8核a等级
83	13152 11225	7	   	272.11	橙3易伤2伤害1等级1时间	1雷电26伤害3全技能4平台567易伤6序列升级8时间9核a等级
84	13152 14225	6	   	272.11	橙3易伤2伤害1等级1时间	1雷电26伤害3全技能4平台567易伤6序列升级8时间9核a等级
85	13152 24225	4	   	272.11	橙3易伤2伤害1等级1时间	1雷电26伤害3全技能4平台567易伤6序列升级8时间9核a等级
86	13152 24225	5	   	272.11	橙3易伤2伤害1等级1时间	1雷电26伤害3全技能4平台567易伤6序列升级8时间9核a等级
87	46314 11248	8	   	272.09	橙4易伤2时间1等级1伤害	1等级2加一356a易伤45时间5序列升级7敌人爆炸8伤害9核
88	46314 11263	9	   	272.09	橙4易伤2时间1等级1伤害	1等级2加一3569易伤45时间5序列升级7敌人爆炸8伤害a核
89	46314 14417	6	   	272.09	橙4易伤2时间1等级1伤害	1等级2加一3569易伤45时间5序列升级7金币生成8伤害a核
90	46314 41148	5	   	272.09	橙4易伤2时间1等级1伤害	1等级2加一357a易伤45时间5序列升级6伤害8低血量敌人9核
91	46314 41317	5	   	272.09	橙4易伤2时间1等级1伤害	1等级2加一3579易伤45时间5序列升级6伤害8随机矿a核
92	35331 22522	3	   	272.04	橙3易伤2等级2时间1暴击	18时间25等级356易伤4平台5序列升级7暴击9雷电a核
93	46314 41417	6	   	271.99	橙4易伤2时间1等级1伤害	1等级2加一3579易伤45时间5序列升级6掉矿8伤害a核
94	51123 41267	3	 * 	271.88	橙4易伤2伤害2时间	1平台27时间37伤害467a易伤5加一7序列升级8核9雷电
95	43362 11411	1	   	271.87	橙2易伤2等级2伤害1时间1暴击	18等级28最后敌人3全技能4暴击5a伤害68易伤7核8序列升级9时间
96	35352 51313	5	   	271.72	橙3易伤2等级3时间	189时间28等级357易伤4攻速68最后敌人8序列升级a核
97	35552 12313	6	   	271.72	橙3易伤2等级3时间	178时间28等级3最后敌人4攻速568易伤8序列升级9立即金币a核
98	35552 12333	6	   	271.72	橙3易伤2等级3时间	178时间28等级3最后敌人4攻速568易伤8序列升级9双倍矿a核
99	46314 11431	6	   	271.72	橙3易伤2等级3时间	19等级2加一356易伤459时间59序列升级79最后敌人8核a雷电
100	46314 15431	7	   	271.72	橙3易伤2等级3时间	19等级2加一356易伤459时间59序列升级79最后敌人8核a雷电
101	35551 21313	3	   	271.72	橙3易伤2等级3时间	189时间28等级36最后敌人4攻速578易伤8序列升级a核
102	35551 21313	4	   	271.72	橙3易伤2等级3时间	189时间28等级36最后敌人4攻速578易伤8序列升级a核
103	35551 21313	1	   	271.72	橙3易伤2等级3时间	189时间28等级36最后敌人4攻速578易伤8序列升级a核
104	35551 21313	2	   	271.72	橙3易伤2等级3时间	189时间28等级36最后敌人4攻速578易伤8序列升级a核
105	35551 31313	3	   	271.72	橙3易伤2等级3时间	189时间28等级3最后敌人4攻速578易伤6立即金币8序列升级a核
106	35551 31313	4	   	271.72	橙3易伤2等级3时间	189时间28等级3最后敌人4攻速578易伤6立即金币8序列升级a核
107	35551 31313	2	   	271.72	橙3易伤2等级3时间	189时间28等级3最后敌人4攻速578易伤6立即金币8序列升级a核
108	35551 31313	1	   	271.72	橙3易伤2等级3时间	189时间28等级3最后敌人4攻速578易伤6立即金币8序列升级a核
109	35552 21313	5	   	271.72	橙3易伤2等级3时间	189时间28等级36最后敌人4攻速578易伤8序列升级a核
110	35552 31313	5	   	271.72	橙3易伤2等级3时间	189时间28等级3最后敌人4攻速578易伤6立即金币8序列升级a核
111	46314 24226	10	   	271.52	橙3易伤2等级3时间	1a等级2加一359易伤456时间5序列升级7核8攻速
112	51131 21372	5	 * 	271.40	橙3易伤3伤害3时间	1平台279时间357伤害4加一679易伤79序列升级8赏金邻近a核
113	51131 81372	6	   	271.40	橙3易伤3伤害3时间	1平台279时间357伤害4加一679易伤79序列升级8赏金邻近a核
114	51133 21242	5	   	271.40	橙3易伤3伤害3时间	1平台257时间357伤害4加一57序列升级678易伤9赏金塔a核
115	51133 21262	5	   	271.40	橙3易伤3伤害3时间	1平台257时间357伤害4加一57序列升级678易伤9赏金邻近a核
116	51133 21442	5	   	271.40	橙3易伤3伤害3时间	1平台257时间357伤害4加一57序列升级679易伤8赏金邻近a核
117	51133 81242	6	   	271.40	橙3易伤3伤害3时间	1平台257时间357伤害4加一57序列升级678易伤9赏金塔a核
118	51133 81262	6	   	271.40	橙3易伤3伤害3时间	1平台257时间357伤害4加一57序列升级678易伤9赏金邻近a核
119	51133 81442	6	   	271.40	橙3易伤3伤害3时间	1平台257时间357伤害4加一57序列升级679易伤8赏金邻近a核
120	51138 21372	4	   	271.40	橙3易伤3伤害3时间	1平台279时间357伤害4加一679易伤79序列升级8赏金邻近a核
121	15312 23333	5	   	271.31	橙4易伤2等级1时间2雷电	14雷电2567易伤36等级6序列升级8赏金塔9时间a核
