0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34552 33121	6	 * 	304.51	DCR|4VULN|3DUR|2DMG|2LIT	127aVULN|37LIT|4DMSP|57aDUR|6RPLT|7aBPWR|8aDMG|9RCR
2	32461 42122	7	 * 	301.06	DCR|5VULN|3DUR|2CDMG	1569aVULN|2LHND|39CDMG|459DUR|59BPWR|7AART|8RCR
3	33461 42122	7	   	301.06	DCR|5VULN|3DUR|2CDMG	1569aVULN|2LWND|39CDMG|459DUR|59BPWR|7AART|8RCR
4	32453 23263	9	 * 	299.86	DCR|4VULN|2DMG|3CDMG|3TLV	158aVULN|2LHND|38aCDMG|45DMG|58aBPWR|6LIT|78aTLV|9RCR
5	34126 24231	8	   	298.08	DCR|4VULN|2DMG|2DUR|1CDMG	127aVULN|3DUST|4aDMG|5CDMG|6LIT|8RCR|9aDUR|aBPWR
6	31421 14335	9	 * 	292.93	DCR|5VULN|3ASPD|3TLV|2LIT	15679VULN|237TLV|479ASPD|79BPWR|89LIT|aRCR
7	35134 23321	3	 * 	289.61	DCR|3VULN|2DMG|2DUR|2ASPD|2LIT|1SELL	17aVULN|2SELL|37LIT|4aDUR|5ZMB|67DMG|7aBPWR|8aASPD|9RCR
8	35344 23321	4	 * 	289.61	DCR|3VULN|2DMG|2DUR|2ASPD|2LIT|1SELL	17aVULN|2SELL|37DUR|4aLIT|5ZMB|67DMG|7aBPWR|8aASPD|9RCR
9	34231 53314	3	   	289.60	DCR|4VULN|2DUR|1DMG|2CDMG|1ASPD	1278VULN|37DUR|4ASPD|5DMG|67CDMG|7BPWR|9LHND|aRCR
10	34231 53324	3	   	289.60	DCR|4VULN|2DUR|1DMG|2CDMG|1ASPD	1278VULN|37DUR|4ASPD|5DMG|67CDMG|7BPWR|9BEXP|aRCR
11	34233 16262	9	   	289.30	DCR|5VULN|1DMG|1TLV|1DUR	12678VULN|3DUR|4TLV|5AART|9DMG|aRCR
12	32453 23263	10	   	287.33	DCR|3VULN|2DMG|2TLV|2CDMG|1DUR	158VULN|2LHND|38CDMG|45DMG|58BPWR|6LIT|78TLV|9RCR|aDUR
13	34226 23263	9	   	287.23	DCR|3VULN|2DMG|2TLV|2CDMG|1DUR	12aVULN|3DUR|4aDMG|57CDMG|6LIT|8RCR|9aTLV|aBPWR
14	34611 32521	2	   	286.72	DCR|4VULN|3DUR|1DMG|2LIT	124aVULN|3DMG|56aDUR|7RPLT|8aLIT|9RCR|aBPWR
15	31221 43441	9	   	286.16	DCR|4VULN|2DMG|1TLV|2LIT	158aVULN|2TLV|3AART|48DMG|68LIT|7RMIN|8BPWR|9RCR
16	34212 31524	6	   	285.79	DCR|4VULN|2DUR|2CDMG|1TLV|1ASPD	1258VULN|38DUR|4BEXP|6ASPD|78CDMG|8BPWR|9TLV|aRCR
17	31221 25651	9	   	284.75	DCR|4VULN|2DMG|1TLV|1CDMG	1589VULN|2TLV|3AART|46DMG|7CDMG|aRCR
18	32561 41232	10	   	284.43	DCR|4VULN|2DMG|2DUR	169aVULN|2LHND|3aDMG|4LIT|5ERES|7aDUR|8RCR|aBPWR
19	34221 32521	4	 * 	284.09	DCR|3VULN|3DMG|2DUR|2LIT	12aVULN|36DUR|45aDMG|7RPLT|8aLIT|9RCR|aBPWR
20	34311 16261	10	   	284.06	DCR|5VULN|1DMG|1DUR|1ASPD	12678VULN|3AART|4ASPD|5DUR|9DMG|aRCR
21	34226 24211	8	   	283.60	DCR|4VULN|2DMG|1DUR|1CDMG	127aVULN|3DUR|4aDMG|5CDMG|6LIT|8RCR|9aLHND|aBPWR
22	34226 24211	9	   	283.60	DCR|4VULN|2DMG|1DUR|1CDMG	127aVULN|3DUR|4aDMG|5CDMG|6LIT|8RCR|9aFEWX|aBPWR
23	34226 24233	9	   	283.60	DCR|4VULN|2DMG|1DUR|1CDMG	127aVULN|3DUR|4aDMG|5CDMG|6LIT|8RCR|9aMLV|aBPWR
24	31221 11553	6	   	282.27	DCR|3VULN|2DMG|2TLV|1DUR|1CDMG	157VULN|27TLV|3AART|47DMG|6BELT|7BPWR|8RCR|9CDMG|aDUR
25	34126 23431	6	   	281.99	DCR|3VULN|2DMG|2DUR|2LIT|1CDMG	12aVULN|3DUST|4aDMG|5CDMG|67LIT|8RCR|9aDUR|aBPWR
26	34126 33431	5	   	281.99	DCR|3VULN|2DMG|2DUR|2LIT|1CDMG	12aVULN|3DUST|4aDMG|5CDMG|67LIT|8RCR|9aDUR|aBPWR
27	34426 23231	8	   	281.85	DCR|3VULN|2DMG|2DUR|2CDMG	12aVULN|3FEWX|4aDMG|57CDMG|6LIT|8RCR|9aDUR|aBPWR
28	34126 23231	8	   	281.75	DCR|3VULN|2DMG|2DUR|2CDMG	12aVULN|3DUST|4aDMG|57CDMG|6LIT|8RCR|9aDUR|aBPWR
29	34126 23431	7	   	281.75	DCR|3VULN|2DMG|2DUR|2CDMG	12aVULN|3DUST|4aDMG|57CDMG|6LIT|8RCR|9aDUR|aBPWR
30	34222 53314	5	   	281.60	DCR|4VULN|2DMG|2CDMG|1DUR	1278VULN|3DUR|47DMG|5RMIN|67CDMG|7BPWR|9LHND|aRCR
31	34222 53324	5	   	281.60	DCR|4VULN|2DMG|2CDMG|1DUR	1278VULN|3DUR|47DMG|5RMIN|67CDMG|7BPWR|9BEXP|aRCR
32	32461 42121	7	   	281.52	DCR|4VULN|3DUR|2CDMG	1569VULN|2LHND|39CDMG|459DUR|59BPWR|7AART|8RCR|aRPLT
33	32461 42123	7	   	281.52	DCR|4VULN|3DUR|2CDMG	1569VULN|2LHND|39CDMG|459DUR|59BPWR|7AART|8RCR|aMLV
34	33461 42121	7	   	281.52	DCR|4VULN|3DUR|2CDMG	1569VULN|2LWND|39CDMG|459DUR|59BPWR|7AART|8RCR|aRPLT
35	33461 42123	7	   	281.52	DCR|4VULN|3DUR|2CDMG	1569VULN|2LWND|39CDMG|459DUR|59BPWR|7AART|8RCR|aMLV
36	32462 42122	7	   	281.42	DCR|4VULN|3DUR|2CDMG	169aVULN|2LHND|39CDMG|459DUR|7AART|8RCR|9BPWR
37	33462 42122	7	   	281.42	DCR|4VULN|3DUR|2CDMG	169aVULN|2LWND|39CDMG|459DUR|7AART|8RCR|9BPWR
38	34141 25222	5	   	281.32	DCR|4VULN|3DUR|2CDMG	129aVULN|3DUST|489DUR|5AART|6RCR|79CDMG|9BPWR
39	11261 42122	7	   	280.86	DCR|5VULN|3DUR|1SELL	19BEXP|2569aVULN|3SELL|459DUR|59BPWR|7AART|8RCR
