0	Index      	Bounty	 *	Score 	Summary	Detail	
1	13315 41431	10	 * 	302.41	DCR|4VULN|3DMG|3DUR	1789VULN|2AART|3FEWX|478DUR|5RPLT|678DMG|78BPWR|aRCR
2	12626 45231	7	 * 	285.53	DCR|3VULN|2DMG|2TLV|1DUR|1CDMG	127VULN|3MBVNT|47TLV|57DMG|6AART|7BPWR|8RCR|9DUR|aCDMG
3	32313 45352	5	 * 	283.17	DCR|4VULN|2DMG|2TLV|1DUR	19DUST|2589VULN|3DUR|4aDMG|6RCR|79TLV|9BPWR
4	12626 18434	8	   	282.41	DCR|3VULN|2DMG|1TLV|2CDMG|1DUR	127VULN|3MBVNT|4TLV|57DMG|67CDMG|7BPWR|8ASPD|9RCR|aDUR
5	12626 18431	8	 * 	281.81	DCR|3VULN|3DMG|1TLV|2CDMG	127VULN|3MBVNT|4TLV|57aDMG|67CDMG|7BPWR|8ASPD|9RCR
6	12668 22334	8	 * 	281.32	DCR|5VULN|2TLV|3LIT|1CDMG	1258aVULN|3MBVNT|458LIT|58BPWR|6RCR|78TLV|9CDMG
7	12515 15431	6	   	278.90	DCR|4VULN|2DMG|1TLV|2CDMG	1289VULN|38CDMG|4RPLT|58DMG|6MBVNT|7RCR|8BPWR|aTLV
8	12221 62615	3	   	278.80	DCR|4VULN|2DMG|1TLV|3LIT	1248VULN|378LIT|58DMG|6BBNT|8BPWR|9TLV|aRCR
9	13311 42151	8	 * 	278.49	DCR|3VULN|2DMG|2DUR|1TLV	19aVULN|2AART|3FEWX|49DUR|5TLV|6LWND|79DMG|8RCR|9BPWR
10	13311 42351	7	   	278.49	DCR|3VULN|2DMG|2DUR|1TLV	19aVULN|2AART|3FEWX|49DUR|5TLV|6LWND|79DMG|8RCR|9BPWR
11	13311 22151	8	   	278.39	DCR|3VULN|2DMG|2DUR|1TLV	19aVULN|2AART|3FEWX|49DUR|5TLV|6DUST|79DMG|8RCR|9BPWR
12	12668 22323	10	   	277.34	DCR|5VULN|2TLV|3LIT	1258aVULN|3MBVNT|458LIT|58BPWR|6RCR|78TLV|9AART
13	12325 45222	6	 * 	277.18	DCR|5VULN|2DMG|1TLV	1268aVULN|3FEWX|4TLV|59DMG|7RCR
14	12626 45131	8	   	276.68	DCR|4VULN|2DMG|2TLV	1278VULN|3MBVNT|47TLV|57DMG|6AART|7BPWR|9RCR|aBEXP
15	12626 45132	8	   	276.68	DCR|4VULN|2DMG|2TLV	1278VULN|3MBVNT|47TLV|57DMG|6AART|7BPWR|9RCR|aLWND
16	12626 45134	8	   	276.68	DCR|4VULN|2DMG|2TLV	1278VULN|3MBVNT|47TLV|57DMG|6AART|7BPWR|9RCR|aFEWX
17	12626 45133	8	   	276.44	DCR|4VULN|2DMG|2TLV|1SELL	1278VULN|3MBVNT|47TLV|57DMG|6AART|7BPWR|9RCR|aSELL
18	12668 22343	10	   	275.98	DCR|5VULN|2TLV|3LIT	1258aVULN|3MBVNT|458LIT|58BPWR|6RCR|78TLV|9ASPD
19	12325 45233	6	   	275.85	DCR|5VULN|1TLV|1DMG|1DUR	12689VULN|3FEWX|4TLV|5DMG|7RCR|aDUR
20	16313 45332	5	   	274.99	DCR|4VULN|2DMG|1TLV|1DUR	1589VULN|2DUST|3DUR|4aDMG|6RCR|7TLV
21	32313 45332	5	   	274.99	DCR|4VULN|2DMG|1TLV|1DUR	1DUST|2589VULN|3DUR|4aDMG|6RCR|7TLV
22	32313 46632	5	   	274.99	DCR|4VULN|2DMG|1TLV|1DUR	1DUST|2579VULN|3DUR|4aDMG|6RCR|8TLV
23	32334 45332	3	   	274.99	DCR|4VULN|2DMG|1TLV|1DUR	1DUST|2489VULN|3DUR|5aDMG|6RCR|7TLV
24	42213 45332	5	   	274.99	DCR|4VULN|2DMG|1TLV|1DUR	1DUR|2589VULN|3DUST|4aDMG|6RCR|7TLV
25	12626 82221	6	 * 	274.59	DCR|4VULN|3DMG|1TLV	1278VULN|3MBVNT|4TLV|579DMG|67FEWX|7BPWR|aRCR
26	12626 18133	10	   	273.51	DCR|3VULN|3DMG|1TLV|2CDMG	127VULN|3MBVNT|4TLV|579DMG|67CDMG|7BPWR|8CGEN|aRCR
27	12325 45231	6	   	273.25	DCR|5VULN|1TLV|1DMG|1CDMG	12689VULN|3FEWX|4TLV|5DMG|7RCR|aCDMG
