0	Index      	Bounty	 *	Score 	Summary	Detail	
1	44334 21321	2	 * 	313.69	DCR|4VULN|2DMG|2DUR|2ASPD|1TLV	13DMG|2356VULN|36BPWR|46ASPD|7RCR|89DUR|aTLV
2	44334 21133	2	 * 	301.70	DCR|5VULN|3DMG|2ASPD	13aDMG|23569VULN|36BPWR|46ASPD|7RCR|8MBVNT
3	44334 21323	2	   	297.44	DCR|4VULN|2DMG|2DUR|2ASPD	13DMG|2356VULN|36BPWR|46ASPD|7RCR|89DUR|aFEWX
4	44334 21322	2	   	297.34	DCR|4VULN|2DMG|2DUR|2ASPD	13DMG|2356VULN|36BPWR|46ASPD|7RCR|89DUR|aDUST
5	44334 21124	2	   	292.41	DCR|4VULN|2DMG|2ASPD|1DUR	13DMG|2356VULN|36BPWR|46ASPD|7RCR|8MBVNT|9DUR|aAART
6	45114 21321	2	   	292.37	DCR|4VULN|2DMG|2DUR|1TLV	16DMG|2RMIN|3456VULN|6BPWR|7RCR|89DUR|aTLV
7	44314 21321	3	   	292.27	DCR|4VULN|2DMG|2DUR|1TLV|1NUKE	16DMG|2456VULN|3NUKE|6BPWR|7RCR|89DUR|aTLV
8	44336 21321	2	   	291.05	DCR|3VULN|2DMG|2DUR|2ASPD|1TLV	13DMG|236VULN|36BPWR|46ASPD|5DMSP|7RCR|89DUR|aTLV
9	44431 21321	3	   	290.95	DCR|3VULN|2DMG|2DUR|2ASPD|1TLV	15DMG|236VULN|46ASPD|6BPWR|7RCR|89DUR|aTLV
10	44411 21321	2	   	290.95	DCR|3VULN|2DMG|2DUR|2ASPD|1TLV	15DMG|246VULN|36ASPD|6BPWR|7RCR|89DUR|aTLV
11	44334 21141	2	   	286.47	DCR|4VULN|2DMG|2ASPD|2TLV	13DMG|2356VULN|36BPWR|46ASPD|7RCR|8MBVNT|9aTLV
12	44334 21131	2	   	286.04	DCR|5VULN|2DMG|2ASPD	13DMG|23569VULN|36BPWR|46ASPD|7RCR|8MBVNT|aFEWX
13	44334 21132	2	   	285.94	DCR|5VULN|2DMG|2ASPD	13DMG|23569VULN|36BPWR|46ASPD|7RCR|8MBVNT|aERES
14	44334 21134	2	   	285.94	DCR|5VULN|2DMG|2ASPD	13DMG|23569VULN|36BPWR|46ASPD|7RCR|8MBVNT|aDUST
