0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52321 34324	2	 * 	284.04	DCR|3VULN|3DUR|2TLV|1DMG|2LIT	19LIT|235DUR|4DMG|69TLV|789VULN|9BPWR|aRCR
2	52323 14324	2	   	284.04	DCR|3VULN|3DUR|2TLV|1DMG|2LIT	19LIT|236DUR|4DMG|59TLV|789VULN|9BPWR|aRCR
3	16341 11342	5	 * 	283.21	DCR|3VULN|2DUR|1DMG|2CDMG|1TLV|1ASPD	19CDMG|2ASPD|389VULN|4RMIN|5TLV|6DMG|79DUR|9BPWR|aRCR
4	13236 33213	8	 * 	279.72	DCR|3VULN|2DMG|3CDMG|2TLV|1ASPD	125CDMG|389VULN|4ASPD|68DMG|78TLV|8BPWR|aRCR
5	13236 33513	7	   	279.72	DCR|3VULN|2DMG|3CDMG|2TLV|1ASPD	125CDMG|389VULN|4ASPD|68DMG|78TLV|8BPWR|aRCR
6	42121 34324	1	 * 	278.64	DCR|3VULN|3DUR|2ASPD|2TLV	125DUR|29BPWR|39ASPD|4LIT|69TLV|789VULN|aRCR
7	42123 14324	1	   	278.64	DCR|3VULN|3DUR|2ASPD|2TLV	126DUR|29BPWR|39ASPD|4LIT|59TLV|789VULN|aRCR
8	12433 12642	3	 * 	278.40	DCR|4VULN|2DUR|2CDMG|1DMG	19CDMG|2DUST|3579VULN|4ERES|6DMG|89DUR|9BPWR|aRCR
9	42212 62633	1	 * 	276.77	DCR|2VULN|3DMG|3DUR|2ASPD	127DUR|27BPWR|3RMIN|457DMG|67ASPD|8aVULN|9RCR
10	43312 62633	1	   	276.77	DCR|2VULN|3DMG|3DUR|2ASPD	137DUR|2RMIN|457DMG|67ASPD|7BPWR|8aVULN|9RCR
11	13231 32642	6	 * 	275.48	DCR|4VULN|2DUR|3CDMG|1ASPD	129CDMG|379aVULN|4ASPD|5ERES|6RCR|89DUR|9BPWR
12	13231 33642	7	   	275.48	DCR|4VULN|2DUR|3CDMG|1ASPD	129CDMG|379aVULN|4ASPD|5ERES|6RCR|89DUR|9BPWR
13	52221 34324	3	   	274.98	DCR|3VULN|3DUR|2TLV|2LIT|1ASPD	19LIT|245DUR|3ASPD|69TLV|789VULN|9BPWR|aRCR
14	52223 14324	3	   	274.98	DCR|3VULN|3DUR|2TLV|2LIT|1ASPD	19LIT|246DUR|3ASPD|59TLV|789VULN|9BPWR|aRCR
15	16341 21142	8	 * 	273.89	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV|1ASPD	19CDMG|2ASPD|39VULN|4RMIN|5TLV|67DUR|89DMG|9BPWR|aRCR
16	52321 34314	2	   	273.58	DCR|3VULN|3DUR|1DMG|1TLV	1LIT|235DUR|4DMG|6TLV|789VULN|aRCR
17	52323 14314	2	   	273.58	DCR|3VULN|3DUR|1DMG|1TLV	1LIT|236DUR|4DMG|5TLV|789VULN|aRCR
18	42643 84323	1	 * 	272.81	DCR|4VULN|3DUR|2ASPD	125DUR|28BPWR|3MBVNT|4789VULN|68ASPD|aRCR
19	23433 12642	3	   	272.19	DCR|4VULN|2DUR|1DMG|1CDMG	19BEXP|2CDMG|3579VULN|4ERES|6DMG|89DUR|9BPWR|aRCR
20	14411 12342	5	   	272.11	DCR|3VULN|2DUR|1DMG|2CDMG|1TLV	19CDMG|2RCVC|3LEGI|49DUR|5TLV|6DMG|789VULN|9BPWR|aRCR
21	14412 12342	4	   	272.11	DCR|3VULN|2DUR|1DMG|2CDMG|1TLV	19CDMG|2RCVC|3LEGI|49DUR|5TLV|6DMG|789VULN|9BPWR|aRCR
22	13236 63212	6	 * 	271.10	DCR|4VULN|3CDMG|2ASPD|1DUR	125CDMG|3689VULN|46ASPD|6BPWR|7RCR|aDUR
23	13236 63251	6	   	271.10	DCR|4VULN|3CDMG|2ASPD|1DUR	125CDMG|368aVULN|46ASPD|6BPWR|7RCR|9DUR
24	42111 23326	8	   	270.77	DCR|2VULN|3DUR|2DMG|2ASPD|1AART	134DUR|2RCVC|5AART|69VULN|79DMG|89ASPD|9BPWR|aRCR
25	42111 23356	9	   	270.77	DCR|2VULN|3DUR|2DMG|2ASPD|1AART	134DUR|2RCVC|5AART|69VULN|79DMG|89ASPD|9BPWR|aRCR
26	16311 61342	4	 * 	270.75	ACR|3VULN|3ASPD|2DUR|1DMG|2CDMG|1TLV	19CDMG|259ASPD|358VULN|4RCR|59BPWR|6TLV|79DUR|aDMG
