0	Index      	Bounty	 *	Score 	Summary	Detail	
1	42461 21131	3	 * 	292.98	DCR|4VULN|3DUR|2ASPD|3TLV	136DUR|237TLV|37BPWR|4789VULN|57ASPD|aRCR
2	23221 25355	7	 * 	282.56	DCR|3VULN|3DMG|3DUR	1RMIN|29aDUR|3FEWX|49aVULN|5DUST|6LWND|79aDMG|8RCR|9aBPWR
3	15331 26428	6	   	274.15	DCR|3VULN|2DMG|2DUR|1ASPD|1AART	1RCVC|2AART|34aVULN|5ASPD|6aDMG|7MBVNT|8aDUR|9RCR|aBPWR
4	52222 22254	1	   	269.34	DCR|3VULN|3DMG|2DUR	149ZMB|245DMG|3RCVC|49BPWR|69DUR|7RCR|89aVULN
5	53222 22254	2	   	269.34	DCR|3VULN|3DMG|2DUR	149ZMB|245DMG|3RCVC|49BPWR|69DUR|7RCR|89aVULN
6	23362 21551	7	 * 	269.09	DCR|3VULN|3DUR|1DMG|2CDMG	1RMIN|29aDUR|369ERES|4DMG|5aCDMG|7RCR|89aVULN|9aBPWR
7	45333 21411	10	   	266.71	DCR|3VULN|3DUR|2DMG	13aDUR|2FEWX|48aVULN|5DUST|6LHND|7aDMG|9RCR|aBPWR
8	46233 21411	10	   	266.71	DCR|3VULN|3DUR|2DMG	12aDUR|3LWND|48aVULN|5DUST|6LHND|7aDMG|9RCR|aBPWR
9	46233 31411	10	   	266.71	DCR|3VULN|3DUR|2DMG	12aDUR|3LWND|48aVULN|5DUST|6FEWX|7aDMG|9RCR|aBPWR
10	56332 42231	10	 * 	266.32	DCR|5VULN|2DUR	1ZMB|2RMIN|35DUR|4578aVULN|5BPWR|6LIT|9RCR
11	45332 42233	9	   	266.32	DCR|5VULN|2DUR	13DUR|25FEWX|45789VULN|5BPWR|6LIT|aRCR
12	32224 36124	10	   	266.05	DCR|3VULN|2DMG|1TLV|1DUR|1ASPD	1LHND|2DUR|3ASPD|46aVULN|57DMG|8RCR|9TLV
13	25342 55441	10	 * 	264.82	DCR|3VULN|3DUR|3CDMG|1AART	1RMIN|2MBVNT|38aDUR|4ERES|58aCDMG|6AART|78aVULN|8aBPWR|9RCR
14	32224 36161	10	   	264.39	DCR|3VULN|2DMG|2DUR|1ASPD	1LHND|2aDUR|3ASPD|469VULN|57DMG|8RCR
15	23462 21263	5	   	264.29	DCR|2VULN|3DMG|2DUR|1CDMG	1RMIN|29DUR|3MLV|469DMG|5CDMG|7LIT|89VULN|9BPWR|aRCR
16	23362 21263	5	   	264.19	DCR|2VULN|3DMG|2DUR|1CDMG	1RMIN|29DUR|3ERES|469DMG|5CDMG|7LIT|89VULN|9BPWR|aRCR
