0	Index      	 *	Score 	Summary	Detail	
1	34542 31212	 * 	285.42	紫3易伤1等级3暴击3随机技能1全技能	1平台29a随机技能39a易伤4全技能5核6等级7最后敌人89a暴击9a序列升级
2	24121 12266	 * 	285.08	3易伤2等级3伤害2火球减费2暴击1攻速	19a伤害2a暴击3双倍秒伤479易伤5攻速6a等级89火球减费9a序列升级
3	53421 83335	 * 	282.50	紫橙2等级1易伤1全技能	1立即金币2加一3a核4全技能5金币生成67等级8易伤9双倍秒伤
4	24122 64112	 * 	279.47	3等级3易伤3伤害1暴击1全技能1时间	19a伤害2暴击3双倍秒伤49a易伤5时间6全技能7雷电89a等级9a序列升级
5	31621 16312	 * 	277.66	橙3易伤2等级1攻速1时间	1平台2时间36等级48a易伤5攻速7核9基地爆炸
6	31621 12162	   	277.66	橙3易伤2等级1攻速1时间	1平台2时间36等级47a易伤5攻速8低血量敌人9核
7	31621 12462	   	277.66	橙3易伤2等级1攻速1时间	1平台2时间36等级47a易伤5攻速8最后敌人9核
8	31621 16342	   	277.56	橙3易伤2等级1攻速1时间	1平台2时间36等级48a易伤5攻速7核9挖尘
9	23121 12266	 * 	277.33	3易伤2等级3伤害2攻速2火球减费1卖塔	19a伤害2卖塔3双倍秒伤479易伤5a攻速6a等级89火球减费9a序列升级
10	24121 12162	 * 	275.41	橙3易伤1等级1伤害1攻速1暴击	1伤害2暴击3双倍秒伤47a易伤5攻速6等级8矿等9核
11	24121 12462	   	275.41	橙3易伤1等级1伤害1攻速1暴击	1伤害2暴击3双倍秒伤47a易伤5攻速6等级8随机矿9核
12	12163 31166	 * 	275.11	橙2等级1易伤3攻速2伤害	1雷电减费28金币生成38伤害47等级5易伤689攻速8序列升级a核
13	31621 16326	 * 	272.94	橙2等级2易伤1伤害1攻速1时间	1平台2时间36等级48易伤5攻速7核9风暴减费a伤害
14	24121 26162	 * 	270.78	橙2易伤1等级1伤害1毒气减费1攻速1暴击	1伤害2暴击3双倍秒伤4a易伤5攻速6毒气减费7等级8矿等9核
15	31111 61166	   	270.39	橙2等级2易伤1伤害1全技能1时间	1平台2时间38易伤4基地爆炸59等级6全技能7伤害a核
16	32621 16362	   	270.21	橙2等级2易伤1伤害1攻速	1平台2挖尘36等级48易伤5攻速7核9伤害a随机技能
17	32621 16352	   	270.21	橙2等级2易伤1伤害1攻速	1平台2挖尘36等级48易伤5攻速7核9随机技能a伤害
18	34542 33212	   	270.12	紫3易伤1等级3暴击3随机技能1全技能1挖怪	1平台29a随机技能39a易伤4全技能5核6等级7挖怪89a暴击9a序列升级
19	22151 36134	 * 	269.84	紫橙1等级2伤害1攻速1全技能	13伤害2挖尘4a核5矿等6全技能7攻速8等级9双倍秒伤
