0	Index      	Bounty	 *	Score 	Summary	Detail	
1	15315 25132	3	 * 	305.30	DCR|4VULN|3DMG|3DUR	189DUR|2589VULN|3FEWX|4BEXP|6RMIN|789DMG|89BPWR|aRCR
2	54212 31132	1	   	305.30	DCR|4VULN|3DMG|3DUR	1489VULN|289DMG|3FEWX|5BEXP|689DUR|7RMIN|89BPWR|aRCR
3	15123 31423	7	   	303.23	DCR|3VULN|3DMG|3DUR|1ASPD	19aDUR|29aVULN|3ERES|4ASPD|5AART|69aDMG|7RCVC|8RCR|9aBPWR
4	15123 35423	6	   	303.23	DCR|3VULN|3DMG|3DUR|1ASPD	19aDUR|29aVULN|3ERES|4ASPD|5AART|69aDMG|7RCVC|8RCR|9aBPWR
5	15162 31423	7	   	303.23	DCR|3VULN|3DMG|3DUR|1ASPD	19aDUR|29aVULN|3ERES|4AART|5ASPD|69aDMG|7RCVC|8RCR|9aBPWR
6	15123 33423	6	   	303.13	DCR|3VULN|3DMG|3DUR|1ASPD	19aDUR|29aVULN|37ERES|4ASPD|5AART|69aDMG|8RCR|9aBPWR
7	15162 33423	6	   	303.13	DCR|3VULN|3DMG|3DUR|1ASPD	19aDUR|29aVULN|37ERES|4AART|5ASPD|69aDMG|8RCR|9aBPWR
8	15262 13316	9	 * 	298.51	DCR|5VULN|3ASPD|2DUR	19DUR|26789VULN|359ASPD|4AART|9BPWR|aRCR
9	56353 31221	8	   	293.62	DCR|4VULN|2DMG|2CDMG|2TLV	1379VULN|23TLV|39BPWR|49DMG|5ERES|6LIT|89CDMG|aRCR
10	15263 31423	4	   	292.43	DCR|4VULN|3DUR|1DMG|1ASPD	19aDUR|259aVULN|3ASPD|4AART|6DMG|79aERES|8RCR|9aBPWR
11	15262 23316	9	 * 	292.19	DCR|4VULN|3DUR|3ASPD	169DUR|2789VULN|359ASPD|4AART|9BPWR|aRCR
12	52214 51133	1	 * 	288.66	DCR|4VULN|3DUR|3CDMG|1ASPD|1SELL	189aVULN|289CDMG|3DUST|4SELL|5ASPD|6RCR|789DUR|89BPWR
13	56331 16313	9	   	287.84	DCR|5VULN|2DUR|2TLV	1368aVULN|23TLV|3aBPWR|4AART|5aLHND|7RCR|9aDUR
14	56332 16313	9	   	287.84	DCR|5VULN|2DUR|2TLV	1368aVULN|23TLV|3aBPWR|4AART|5aFEWX|7RCR|9aDUR
15	51422 42311	5	 * 	285.49	DCR|3VULN|3DMG|3ASPD|1TLV	157VULN|26FEWX|37aDMG|457ASPD|57BPWR|8RCR|9TLV
16	51422 42311	6	   	285.49	DCR|3VULN|3DMG|3ASPD|1TLV	157VULN|26FEWX|37aDMG|457ASPD|57BPWR|8RCR|9TLV
17	15225 25132	2	   	282.66	DCR|3VULN|3DMG|3DUR	189DUR|289VULN|3RCVC|4BEXP|5FEWX|6RMIN|789DMG|89BPWR|aRCR
18	15313 25132	3	   	282.66	DCR|3VULN|3DMG|3DUR	189DUR|289VULN|3FEWX|4BEXP|5DMSP|6RMIN|789DMG|89BPWR|aRCR
19	15316 25132	3	   	282.66	DCR|3VULN|3DMG|3DUR	189DUR|289VULN|3FEWX|4BEXP|5RCVC|6RMIN|789DMG|89BPWR|aRCR
20	51163 12223	6	 * 	280.90	DCR|5VULN|3DUR	1569aVULN|2FEWX|39aERES|4AART|7RCR|89aDUR|9aBPWR
21	51163 16123	8	   	280.90	DCR|5VULN|3DUR	1569aVULN|2FEWX|39aERES|4AART|7RCR|89aDUR|9aBPWR
22	51163 16223	7	   	280.90	DCR|5VULN|3DUR	1569aVULN|2FEWX|39aERES|4AART|7RCR|89aDUR|9aBPWR
23	52422 51123	5	   	280.42	DCR|3VULN|2DUR|2ASPD|1DMG|1CDMG	158VULN|28DUST|3DMG|45ASPD|58BPWR|6RCR|78DUR|9CDMG|aAART
24	51452 11122	6	   	280.24	DCR|3VULN|3DMG|2DUR|1ASPD	158VULN|2FEWX|389DMG|4BEXP|6ASPD|78DUR|8BPWR|aRCR
25	15262 31423	6	   	280.00	DCR|3VULN|3DUR|2ASPD|1DMG	19aDUR|29aVULN|35ASPD|4AART|6DMG|79aERES|8RCR|9aBPWR
26	15262 31423	5	   	280.00	DCR|3VULN|3DUR|2ASPD|1DMG	19aDUR|29aVULN|35ASPD|4AART|6DMG|79aERES|8RCR|9aBPWR
27	15432 12324	9	   	279.44	DCR|3VULN|2DMG|2DUR|2LIT|1ASPD	1aDUR|259VULN|3aDMG|4LHND|6ASPD|7aLIT|8RCR|aBPWR
28	21343 21256	2	   	278.85	DCR|3VULN|3DUR|3TLV|1DMG	1AART|2RPLT|38aTLV|4DMG|5BBNT|68aDUR|78aVULN|8aBPWR|9RCR
29	15416 31232	3	   	278.36	DCR|3VULN|2DMG|1TLV|1DUR|1CDMG	1DUR|24aVULN|36DMG|5CDMG|7AART|8RCR|9TLV
30	15362 53123	7	   	278.14	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	18DUR|258VULN|3FEWX|4ASPD|6MBVNT|78DMG|8BPWR|9CDMG|aRCR
31	15214 33123	3	 * 	277.36	DCR|2VULN|3DUR|2DMG|2ASPD|1TLV	169DUR|24VULN|39ASPD|59DMG|7BELT|8RCR|9BPWR|aTLV
32	15414 33123	3	   	277.36	DCR|2VULN|3DUR|2DMG|2ASPD|1TLV	169DUR|24VULN|39DMG|59ASPD|7BELT|8RCR|9BPWR|aTLV
33	56333 16313	8	   	276.97	DCR|5VULN|2TLV|2CDMG	1368aVULN|23TLV|3aBPWR|4AART|5aLWND|7RCR|9aCDMG
34	15214 33121	3	 * 	276.77	DCR|2VULN|3DMG|3DUR|2ASPD	169DUR|24VULN|39ASPD|59aDMG|7BELT|8RCR|9BPWR
