0	Index      	 *	Score 	Summary	Detail	
1	63541 21131	 * 	206.85	橙3攻速2易伤2暴击1伤害	1雷电24暴击34易伤4序列升级569攻速7双倍矿8伤害a核
2	63541 32131	   	206.85	橙3攻速2易伤2暴击1伤害	16雷电24暴击34易伤4序列升级579攻速8伤害a核
3	52343 23512	 * 	205.11	橙2伤害3策反1易伤2暴击1攻速	158策反2雷电38最后敌人45暴击58序列升级6攻速78伤害9核a易伤
4	63211 51236	   	201.33	橙2易伤2攻速1伤害1暴击1随机矿	1雷电2暴击3随机矿4伤害59攻速6核7最后敌人8a易伤
5	63211 52236	   	201.23	橙2易伤2攻速1伤害1暴击1随机矿	1雷电2暴击3随机矿4伤害59攻速6核7挖尘8a易伤
6	34653 21312	 * 	200.81	橙2易伤2攻速1全技能1伤害	1挖尘25易伤35攻速4立即金币5序列升级6散射对喷气7伤害8核9最后敌人a全技能
7	34663 21312	   	197.92	橙2易伤2攻速1全技能1伤害	1挖尘25易伤35攻速4双倍矿5序列升级6散射对喷气7伤害8核9最后敌人a全技能
8	22161 31462	 * 	197.34	橙3易伤2伤害1攻速	1双倍矿2矿等368易伤4攻速5敌人爆炸7核9a伤害
9	22163 31462	   	197.34	橙3易伤2伤害1攻速	1双倍矿2矿等368易伤4攻速5低血量敌人7核9a伤害
10	34653 21321	 * 	196.72	橙2易伤1双倍秒伤2攻速1伤害1策反	1挖尘25易伤35攻速4立即金币5序列升级6散射对喷气7伤害8核9策反a双倍秒伤
11	62143 44234	 * 	196.01	橙2易伤2攻速1全技能1暴击	1雷电25易伤3最后敌人4暴击6加一7核89攻速a全技能
12	11113 16651	 * 	195.32	橙4易伤1全技能1伤害	12金币生成2序列升级3578易伤4平台6全技能9核a伤害
13	33333 42633	 * 	194.76	橙3易伤2伤害1双倍秒伤1全技能	15挖尘2双倍秒伤356易伤4双倍物品5序列升级7全技能89伤害a核
14	16144 22223	 * 	194.43	橙2易伤1全技能1伤害1暴击1技能1策反1时间	1金币生成2时间39易伤4技能5全技能6伤害7策反8暴击a核
15	34663 21321	   	193.84	橙2易伤1双倍秒伤2攻速1伤害1策反	1挖尘25易伤35攻速4双倍矿5序列升级6散射对喷气7伤害8核9策反a双倍秒伤
16	33362 26243	 * 	193.58	橙3易伤1双倍秒伤1全技能1攻速1时间	1挖尘2双倍秒伤38a易伤4攻速5低血量敌人6核7时间9全技能
17	11113 16163	 * 	193.32	橙4易伤1全技能1攻速	12金币生成2序列升级3579易伤4平台6全技能8攻速a核
18	26113 16163	   	193.32	橙4易伤1全技能1攻速	1双倍矿2金币生成3579易伤4平台6全技能8攻速a核
19	63533 44234	   	192.29	橙2易伤2攻速1伤害1暴击	1雷电2暴击35易伤4低血量敌人6加一7核89攻速a伤害
20	52131 51236	   	191.60	橙2易伤2攻速1暴击1策反1随机矿	1策反2雷电3随机矿4暴击59攻速6核7最后敌人8a易伤
21	52131 52236	   	191.50	橙2易伤2攻速1暴击1策反1随机矿	1策反2雷电3随机矿4暴击59攻速6核7挖尘8a易伤
22	33426 33241	 * 	191.05	橙2全技能2伤害1双倍秒伤1易伤1策反	1挖尘2双倍秒伤3策反4平台57全技能6核89伤害a易伤
23	33434 33241	   	191.05	橙2全技能2伤害1双倍秒伤1易伤1策反	1挖尘2双倍秒伤3策反47全技能5平台6核89伤害a易伤
24	63113 36336	 * 	191.03	橙3伤害1易伤1攻速1暴击	16雷电2暴击3掉矿468伤害5平台6序列升级7核9攻速a易伤
