0	Index      	 *	Score 	Summary	Detail	Bounty	
1	42422 22113	 * 	295.66	橙5易伤2伤害2时间1暴击	1367a易伤23时间36序列升级4低血量敌人56伤害8暴击9核	4
2	42622 22113	 * 	288.84	橙4易伤2伤害1等级1时间1暴击	167a易伤2时间3等级4随机矿56伤害6序列升级8暴击9核	4
3	42632 22113	   	288.74	橙4易伤2伤害1等级1时间1暴击1核弹	167a易伤2时间3核弹4等级56伤害6序列升级8暴击9核	2
4	42652 22113	   	288.74	橙4易伤2伤害1等级1时间1暴击1核弹	167a易伤2时间3等级4核弹56伤害6序列升级8暴击9核	3
5	42632 25113	 * 	286.70	橙3易伤2等级2伤害1时间1暴击1核弹	16a易伤2时间3核弹47等级56伤害6序列升级8暴击9核	2
6	42442 22313	   	285.63	橙4易伤2伤害2时间1暴击	1369易伤23时间36序列升级4敌人爆炸56伤害7雷电8暴击a核	4
7	42432 22313	   	285.53	橙4易伤2伤害2时间1暴击	1369易伤23时间36序列升级4挖尘56伤害7雷电8暴击a核	3
8	42612 32513	 * 	284.82	橙4易伤2等级2暴击1时间	158a易伤2时间38等级45暴击58序列升级6攻速78掉矿9核	6
9	42422 22125	 * 	283.63	橙4易伤2伤害2时间2暴击	1367易伤23时间36序列升级4低血量敌人56伤害89暴击a核	4
10	42422 24213	   	283.63	橙4易伤2伤害2时间2暴击	136a易伤23时间36序列升级4低血量敌人56伤害78暴击9核	4
11	42432 24213	   	283.53	橙4易伤2伤害2时间2暴击	136a易伤23时间36序列升级4挖尘56伤害78暴击9核	3
12	41211 44242	   	281.46	橙3易伤2等级2伤害1时间	179易伤2加一3平台49伤害5雷电6时间89等级9序列升级a核	1
13	41451 63242	   	281.46	橙3易伤2等级2伤害1时间	139易伤2加一49伤害5时间6雷电7平台89等级9序列升级a核	1
14	42234 12113	   	279.46	橙4易伤1等级1伤害1时间1暴击	157a易伤2时间3攻速4等级6伤害8暴击9核	3
15	42244 12113	   	279.46	橙4易伤1等级1伤害1时间1暴击	157a易伤2时间3攻速4等级6伤害8暴击9核	4
16	42232 42113	   	279.46	橙4易伤1等级1伤害1时间1暴击	167a易伤2时间3攻速4等级5伤害8暴击9核	3
17	42242 42113	   	279.46	橙4易伤1等级1伤害1时间1暴击	167a易伤2时间3攻速4等级5伤害8暴击9核	4
18	42256 12242	 * 	278.46	橙3易伤2等级2时间1伤害	169易伤29时间3平台4雷电5加一7伤害89等级9序列升级a核	2
19	42442 22113	   	278.08	橙5易伤2时间1伤害1暴击	1367a易伤23时间36序列升级4伤害56最后敌人8暴击9核	3
20	42422 42113	   	277.98	橙5易伤2时间1伤害1暴击	1367a易伤23时间3序列升级4低血量敌人5伤害8暴击9核	4
21	44321 22113	   	277.98	橙5易伤2时间1伤害1暴击	1267a易伤3伤害4低血量敌人56时间6序列升级8暴击9核	1
22	42612 13213	 * 	277.57	橙4易伤1等级1伤害2暴击1时间	156a易伤2时间3等级45暴击5序列升级7矿等8伤害9核	5
23	42612 16213	   	277.57	橙4易伤1等级1伤害2暴击1时间	156a易伤2时间3等级45暴击5序列升级7随机矿8伤害9核	5
24	42234 15113	   	277.42	橙3易伤2等级1伤害1时间1暴击	15a易伤2时间3攻速47等级6伤害8暴击9核	3
25	42232 45113	   	277.42	橙3易伤2等级1伤害1时间1暴击	16a易伤2时间3攻速47等级5伤害8暴击9核	3
26	42643 12113	   	277.42	橙3易伤2等级1伤害1时间1暴击	17a易伤2时间34等级5伤害6攻速8暴击9核	5
27	42422 21113	   	277.32	橙4易伤2伤害2时间1暴击	136a易伤23时间36序列升级4低血量敌人56伤害7立即金币8暴击9核	4
28	42422 22111	   	277.32	橙4易伤2伤害2时间1暴击	1367易伤23时间36序列升级4低血量敌人56伤害8暴击9核a平台	4
29	42422 22112	   	277.32	橙4易伤2伤害2时间1暴击	1367易伤23时间36序列升级4低血量敌人56伤害8暴击9核a金币生成	4
30	42422 22115	   	277.32	橙4易伤2伤害2时间1暴击	1367易伤23时间36序列升级4低血量敌人56伤害8暴击9核a最后敌人	4
31	42432 24313	   	277.22	橙4易伤2伤害2时间1暴击	136a易伤23时间36序列升级4挖尘56伤害7暴击8立即金币9核	3
32	44321 22135	   	277.22	橙4易伤2伤害2时间1暴击	1267易伤39伤害4低血量敌人56时间6序列升级8暴击a核	1
