0	Index      	 *	Score 	Summary	Detail	Bounty	
1	12245 11131	 * 	309.96	橙4易伤3伤害2等级1时间	139伤害249a易伤5金币生成6时间7核89等级9序列升级	9
2	12252 11131	   	309.96	橙4易伤3伤害2等级1时间	139伤害259a易伤4金币生成6时间7核89等级9序列升级	9
3	12232 32666	 * 	303.49	橙3易伤3伤害2等级2时间	138伤害27a易伤4a时间5a等级6额外掉落9核a序列升级	8
4	12245 11133	   	298.57	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a全技能	9
5	12252 11133	   	298.57	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a全技能	9
6	12245 11134	   	297.21	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a攻速	10
7	12252 11134	   	297.21	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a攻速	10
8	12145 11131	   	294.30	橙4易伤2等级2伤害1时间	19伤害249a易伤3立即金币5金币生成6时间7核89等级9序列升级	9
9	12152 11131	   	294.30	橙4易伤2等级2伤害1时间	19伤害259a易伤3立即金币4金币生成6时间7核89等级9序列升级	9
10	12212 11156	   	294.10	橙4易伤2等级2伤害1时间	13伤害259a易伤48等级6时间7核	10
11	12245 21131	   	293.71	橙4易伤3伤害2等级	139伤害249a易伤5金币生成6基地爆炸7核89等级9序列升级	9
12	12252 21131	   	293.71	橙4易伤3伤害2等级	139伤害259a易伤4金币生成6基地爆炸7核89等级9序列升级	9
13	12212 11231	   	290.94	橙4易伤3伤害1等级1时间	139伤害259a易伤4等级6时间7核89金币生成9序列升级	9
14	12211 53425	 * 	290.09	橙3易伤3伤害3等级2全技能	137伤害267易伤467等级5额外掉落67序列升级89全技能a核	8
15	12212 11456	 * 	289.67	橙4易伤2伤害2时间1等级	13伤害259a易伤4等级68时间7核	10
16	12116 14262	   	288.94	橙4易伤2伤害1等级1时间1暴击	19伤害2369易伤4时间5暴击7核89金币生成9序列升级a等级	2
17	13116 14262	   	288.94	橙4易伤2伤害1等级1时间1暴击	19伤害2369易伤4时间5暴击7核89金币生成9序列升级a等级	1
18	12145 11133	   	288.91	橙3易伤3伤害2等级1时间	19a伤害249易伤3立即金币5金币生成6时间7核89等级9序列升级	10
19	12152 11133	   	288.91	橙3易伤3伤害2等级1时间	19a伤害259易伤3立即金币4金币生成6时间7核89等级9序列升级	10
20	12245 11131	   	288.91	橙3易伤3伤害2等级1时间	139伤害249易伤5a金币生成6时间7核89等级9序列升级	10
21	12245 11132	   	288.91	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a策反	9
22	12245 11135	   	288.91	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a低血量敌人	9
23	12245 11136	   	288.91	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a平台	10
24	12252 11131	   	288.91	橙3易伤3伤害2等级1时间	139伤害259易伤4a金币生成6时间7核89等级9序列升级	10
25	12252 11132	   	288.91	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a策反	9
26	12252 11135	   	288.91	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a低血量敌人	9
27	12252 11136	   	288.91	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a平台	10
28	12245 11133	   	288.81	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a挖尘	10
29	12245 11134	   	288.81	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a赏金邻近	9
30	12245 11135	   	288.81	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a挖青	10
31	12245 11136	   	288.81	橙3易伤3伤害2等级1时间	139伤害249易伤5金币生成6时间7核89等级9序列升级a挖尘	9
32	12252 11133	   	288.81	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a挖尘	10
33	12252 11134	   	288.81	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a赏金邻近	9
34	12252 11135	   	288.81	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a挖青	10
35	12252 11136	   	288.81	橙3易伤3伤害2等级1时间	139伤害259易伤4金币生成6时间7核89等级9序列升级a挖尘	9
36	12212 11152	   	288.71	橙3易伤3伤害2等级1时间	13a伤害259易伤48等级6时间7核	9
37	12241 62124	   	288.34	橙4易伤3伤害1等级1暴击	137伤害2457易伤67矿等7序列升级8等级9暴击a核	10
38	12212 11665	   	288.22	橙2易伤3伤害2等级2时间1卖塔	139伤害25易伤49等级69时间7核8卖塔9序列升级a全技能	8
39	12514 54464	   	288.03	橙3易伤2伤害2时间1等级1核弹	17伤害257易伤3核弹4加一67时间7序列升级8核9攻速a等级	6
40	12514 74464	   	288.03	橙3易伤2伤害2时间1等级1核弹	17伤害257易伤3核弹4加一67时间7序列升级8核9攻速a等级	5
41	12552 24464	   	288.03	橙3易伤2伤害2时间1等级1核弹	17伤害267易伤3核弹47时间5加一7序列升级8核9攻速a等级	6
42	12212 11151	   	287.64	橙3易伤2等级2伤害2时间	13伤害259易伤48等级6a时间7核	10
43	12112 11661	   	287.59	橙3易伤2等级2伤害2时间1卖塔	19伤害25a易伤3立即金币49等级69时间7核8卖塔9序列升级	8
44	12353 35332	   	287.02	橙4易伤2伤害2暴击1时间	19伤害269a易伤3攻速4时间59暴击7全技能8核9序列升级	4
45	12356 35332	   	287.02	橙4易伤2伤害2暴击1时间	19伤害269a易伤3攻速4时间59暴击7全技能8核9序列升级	5
46	12145 11134	   	286.90	橙3易伤2等级2伤害1时间1暴击	19伤害249易伤3立即金币5金币生成6时间7核89等级9序列升级a暴击	9
47	12145 11135	   	286.90	橙3易伤2等级2伤害1时间1暴击	19伤害249易伤3立即金币5金币生成6时间7核89等级9序列升级a暴击	10
48	12152 11134	   	286.90	橙3易伤2等级2伤害1时间1暴击	19伤害259易伤3立即金币4金币生成6时间7核89等级9序列升级a暴击	9
49	12152 11135	   	286.90	橙3易伤2等级2伤害1时间1暴击	19伤害259易伤3立即金币4金币生成6时间7核89等级9序列升级a暴击	10
50	12212 11666	   	286.86	橙2易伤3伤害2等级2时间1卖塔	139伤害25易伤49等级69时间7核8卖塔9序列升级a雷电	8
51	12212 11151	   	286.70	橙3易伤2等级2伤害1时间1暴击	13伤害259易伤48等级6时间7核a暴击	9
52	12212 11452	   	284.28	橙3易伤3伤害2时间1等级	13a伤害259易伤4等级68时间7核	9
53	12514 54413	   	284.24	橙4易伤2伤害2时间1核弹	17伤害257a易伤3核弹4加一67时间7序列升级8核9全技能	6
54	12514 74413	   	284.24	橙4易伤2伤害2时间1核弹	17伤害257a易伤3核弹4加一67时间7序列升级8核9全技能	5
55	12552 24413	   	284.24	橙4易伤2伤害2时间1核弹	17伤害267a易伤3核弹47时间5加一7序列升级8核9全技能	6
56	12513 47446	   	283.66	橙3易伤3伤害3等级1核弹	19a伤害29a易伤3核弹4加一5最后敌人6金币生成79a等级8核9a序列升级	7
57	12334 31523	 * 	283.58	橙5易伤2伤害1时间2攻速	18伤害2578a易伤38攻速4平台6核8序列升级9时间	9
58	12145 11134	   	282.92	橙3易伤2等级2伤害1时间	19伤害249易伤3立即金币5金币生成6时间7核89等级9序列升级a全技能	10
59	12152 11134	   	282.92	橙3易伤2等级2伤害1时间	19伤害259易伤3立即金币4金币生成6时间7核89等级9序列升级a全技能	10
60	12313 28624	 * 	282.90	橙4易伤3伤害3暴击	18a伤害268a易伤3攻速4加一5最后敌人78a暴击8a序列升级9核	8
61	12314 28624	   	282.90	橙4易伤3伤害3暴击	18a伤害258a易伤3攻速4加一6最后敌人78a暴击8a序列升级9核	8
62	12514 54462	   	282.88	橙4易伤2伤害2时间1核弹	17伤害257a易伤3核弹4加一67时间7序列升级8核9攻速	6
63	12514 74462	   	282.88	橙4易伤2伤害2时间1核弹	17伤害257a易伤3核弹4加一67时间7序列升级8核9攻速	5
64	12552 24462	   	282.88	橙4易伤2伤害2时间1核弹	17伤害267a易伤3核弹47时间5加一7序列升级8核9攻速	6
65	12314 48684	 * 	282.62	橙4易伤2伤害1等级3攻速	18伤害2568易伤368攻速4加一68序列升级7平台9等级a核	8
66	12211 53425	   	282.32	橙3易伤3伤害3等级	137伤害267易伤467等级5额外掉落67序列升级8全技能9立即金币a核	9
67	12211 53434	   	282.32	橙3易伤3伤害3等级	137伤害267易伤467等级5额外掉落67序列升级8全技能9平台a核	8
68	12245 21133	   	282.32	橙3易伤3伤害2等级	139伤害249易伤5金币生成6基地爆炸7核89等级9序列升级a全技能	9
69	12252 21133	   	282.32	橙3易伤3伤害2等级	139伤害259易伤4金币生成6基地爆炸7核89等级9序列升级a全技能	9
70	12212 11451	   	282.27	橙3易伤2伤害2时间1等级1暴击	13伤害259易伤4等级68时间7核a暴击	9
71	12212 11451	 * 	281.85	橙3易伤3时间2伤害1等级	13伤害259易伤4等级68a时间7核	10
72	12353 35335	   	281.62	橙3易伤3伤害2暴击1时间	19a伤害269易伤3攻速4时间59暴击7全技能8核9序列升级	4
73	12116 14261	   	281.08	橙5易伤2伤害1时间1暴击	19伤害2369a易伤4时间5暴击7核89金币生成9序列升级	2
74	13116 14261	   	281.08	橙5易伤2伤害1时间1暴击	19伤害2369a易伤4时间5暴击7核89金币生成9序列升级	1
75	12245 21134	   	280.96	橙3易伤3伤害2等级	139伤害249易伤5金币生成6基地爆炸7核89等级9序列升级a攻速	10
76	12252 21134	   	280.96	橙3易伤3伤害2等级	139伤害259易伤4金币生成6基地爆炸7核89等级9序列升级a攻速	10
77	12353 15332	   	280.55	橙3易伤2伤害2时间2暴击	19伤害29a易伤3攻速46时间59暴击7全技能8核9序列升级	4
78	12356 15332	   	280.55	橙3易伤2伤害2时间2暴击	19伤害29a易伤3攻速46时间59暴击7全技能8核9序列升级	5
