0	Index      	 *	Score 	Summary	Detail	Bounty	
1	33562 15232	 * 	312.72	橙4易伤3伤害3时间3雷电	178a易伤248时间347伤害478序列升级5立即金币678雷电9核	1
2	32138 42536	 * 	297.67	橙5易伤3伤害2时间	14789易伤2加一349伤害49序列升级5平台69时间a核	9
3	32132 44728	   	297.42	橙5易伤3伤害2时间1卖塔	14789易伤2加一349伤害49序列升级59时间6卖塔a核	4
4	32172 44728	   	297.42	橙5易伤3伤害2时间1卖塔	14789易伤2加一349伤害49序列升级59时间6卖塔a核	3
5	33441 36312	   	296.96	橙4易伤3时间2伤害2暴击	129a易伤35暴击459时间59序列升级6核79伤害8平台	9
6	13132 13164	 * 	293.32	橙3易伤2等级2伤害2暴击1时间	1敌人爆炸24a易伤34伤害4a序列升级5基地爆炸6a暴击7核8时间9a等级	10
7	32163 42823	 * 	293.12	橙3易伤3等级2伤害3雷电1时间	189易伤2加一35伤害489等级689雷电7核89序列升级a时间	8
8	33434 36223	   	292.98	橙4易伤3伤害2时间1暴击	129a易伤3暴击4立即金币59时间6核789伤害9序列升级	7
9	33443 36223	   	292.98	橙4易伤3伤害2时间1暴击	129a易伤3暴击49时间5立即金币6核789伤害9序列升级	7
10	32138 42137	   	292.55	橙4易伤3伤害3时间	1479易伤2加一349伤害49序列升级5平台689时间a核	9
11	32132 43728	   	292.31	橙4易伤3伤害3时间1卖塔	1489易伤2加一349伤害49序列升级579时间6卖塔a核	4
12	32172 43728	   	292.31	橙4易伤3伤害3时间1卖塔	1489易伤2加一349伤害49序列升级579时间6卖塔a核	3
13	33562 15231	   	291.66	橙3易伤3伤害3时间3雷电	178易伤248时间347伤害478序列升级5立即金币678雷电9核a低血量敌人	1
14	33562 15233	   	291.66	橙3易伤3伤害3时间3雷电	178易伤248时间347伤害478序列升级5立即金币678雷电9核a最后敌人	1
15	33441 36221	   	291.56	橙3易伤3伤害3时间2暴击	129易伤35暴击459时间59序列升级6核789伤害a敌人爆炸	7
16	33441 36222	   	291.46	橙3易伤3伤害3时间2暴击	129易伤35暴击459时间59序列升级6核789伤害a挖尘	7
17	33441 36223	   	291.46	橙3易伤3伤害3时间2暴击	129易伤35暴击459时间59序列升级6核789伤害a掉矿	7
18	32138 16418	   	289.26	橙4易伤3伤害1时间2雷电	1457易伤2加一347伤害47序列升级67雷电8时间9核a全技能	4
19	12172 28215	 * 	289.01	橙3易伤3伤害2等级1时间	178敌人爆炸2加一37a伤害4时间5a等级67a易伤7a序列升级9核	5
20	32142 48466	 * 	287.94	橙3易伤2等级2伤害2时间	17a易伤2加一37伤害4a时间5低血量敌人67等级7a序列升级8a最后敌人9核	5
21	32147 48215	   	287.94	橙3易伤2等级2伤害2时间	17a易伤2加一37伤害4a时间5a等级678敌人爆炸7a序列升级9核	4
22	32163 42841	   	287.87	橙3易伤3等级2伤害3雷电1核弹	18a易伤2加一35伤害48a等级68a雷电7核8a序列升级9核弹	10
23	32167 25431	   	287.74	橙3易伤2等级2伤害2时间	17a易伤2加一38伤害4a等级5a时间6立即金币9核a序列升级	10
24	32138 65331	   	286.70	橙5易伤3伤害3雷电	1459a易伤2加一349伤害49a序列升级6核7赏金邻近89a雷电	4
25	33441 36311	   	285.57	橙3易伤3时间2伤害2暴击	129易伤35暴击459时间59序列升级6核79伤害8平台a全技能	9
26	32163 42824	   	285.17	橙3易伤3等级2伤害3雷电	189易伤2加一35伤害489等级689雷电7核89序列升级a攻速	8
27	33434 36223	   	283.63	橙4易伤2伤害2时间2暴击	129a易伤38暴击4立即金币59时间6核79伤害9序列升级	8
28	33443 36223	   	283.63	橙4易伤2伤害2时间2暴击	129a易伤38暴击49时间5立即金币6核79伤害9序列升级	8
29	13461 16122	 * 	283.38	橙3易伤2等级3时间1伤害	1敌人爆炸24a易伤34等级4序列升级5伤害689时间7核	2
30	33335 24262	 * 	283.36	橙5易伤2等级2雷电	1245a易伤35雷电5a序列升级6核7a策反8a等级9全技能	5
