0	Index      	 *	Score 	Summary	Detail	Bounty	
1	25216 34223	 * 	313.92	橙5易伤3伤害2时间2攻速	13a伤害23578易伤3a序列升级4a攻速6核9a时间	1
2	23343 26126	 * 	298.66	橙3易伤3时间2伤害1等级	1a伤害2攻速34a易伤5等级6雷电79a时间8核a序列升级	9
3	23346 34223	   	298.16	橙5易伤2伤害2时间2攻速	1a伤害2a攻速34578易伤6核9a时间a序列升级	4
4	25112 45113	 * 	293.46	橙4易伤3伤害2等级1卖塔	159伤害2平台3589易伤4加一59序列升级69等级7卖塔a核	9
5	25235 22153	 * 	293.04	橙5易伤3伤害1等级	134伤害23468易伤346序列升级56策反7赏金邻近9核a等级	1
6	23343 26136	   	291.99	橙3易伤2伤害2时间1等级2雷电	1a伤害2攻速34a易伤5等级69雷电7a时间8核a序列升级	9
7	25216 31321	   	291.75	橙3易伤3伤害1等级1时间1暴击	138伤害235易伤3序列升级4攻速6核7暴击9时间a等级	1
8	23312 35341	 * 	287.85	橙3易伤3伤害3时间2攻速	17a伤害27攻速39a易伤4a金币生成567时间7a序列升级8核	8
9	23322 35341	   	287.65	橙3易伤3伤害3时间2攻速	17a伤害27攻速39a易伤4a掉矿567时间7a序列升级8核	8
10	25233 34234	   	286.41	橙3易伤3伤害1等级1时间	134伤害234易伤34序列升级5赏金邻近6攻速7时间8雷电9等级a核	1
11	22161 34132	 * 	286.16	橙4易伤2等级2伤害	12伤害26序列升级3挖青46等级567a易伤8攻速9核	1
12	25216 34211	   	285.59	橙5易伤2伤害1等级	13伤害23578易伤3序列升级4攻速6核9等级a金币生成	1
13	25216 34212	   	285.59	橙5易伤2伤害1等级	13伤害23578易伤3序列升级4攻速6核9等级a基地爆炸	1
14	25216 34213	   	285.49	橙5易伤2伤害1等级	13伤害23578易伤3序列升级4攻速6核9等级a赏金邻近	1
15	23343 26121	   	285.44	橙3易伤2伤害2时间1等级	1a伤害2攻速34a易伤5等级6雷电7a时间8核9随机矿a序列升级	8
