0	Index      	Bounty	 *	Score 	Summary	Detail	
1	14322 11553	1	 * 	305.58	紫4易伤3伤害3等级3时间	145等级2核389伤害689时间789a易伤89序列升级
2	63314 11263	2	 * 	297.21	橙3易伤3伤害2等级1时间	17a易伤2时间3随机矿47等级579伤害6核7序列升级8雷电
3	13234 11263	1	   	297.21	橙3易伤3伤害2等级1时间	17等级27a易伤3策反4时间579伤害6核7序列升级8雷电
4	63314 11332	2	 * 	294.20	橙4易伤2等级2伤害1时间	179a易伤2时间3随机矿47等级57伤害6核7序列升级8赏金塔
5	13234 11332	1	   	294.20	橙4易伤2等级2伤害1时间	17等级279a易伤3策反4时间57伤害6核7序列升级8赏金塔
6	13326 11316	1	 * 	291.30	橙4易伤2等级2时间1伤害	17等级279a易伤3伤害4矿等57时间6核7序列升级8低血量敌人
7	16252 16233	5	   	291.20	橙4易伤2等级2时间1伤害	17等级2掉矿3789易伤4额外掉落57时间6核7序列升级a伤害
8	13326 11632	1	   	291.20	橙4易伤2等级2时间1伤害	17等级279a易伤3伤害4矿等57时间6核7序列升级8赏金塔
9	13346 11332	1	   	291.20	橙4易伤2等级2时间1伤害	17等级279a易伤3伤害4策反57时间6核7序列升级8赏金塔
10	63314 11335	2	   	288.81	橙3易伤3伤害2等级1时间	179易伤2时间3随机矿47等级57a伤害6核7序列升级8赏金塔
11	13234 11335	1	   	288.81	橙3易伤3伤害2等级1时间	17等级279易伤3策反4时间57a伤害6核7序列升级8赏金塔
12	64326 11332	2	   	288.34	橙4易伤2时间1等级1伤害2攻速	179a易伤27攻速3伤害4等级57时间6核7序列升级8赏金塔
13	13326 11635	1	 * 	287.74	橙3易伤2等级2伤害2时间	17等级279易伤3a伤害4矿等57时间6核7序列升级8赏金塔
14	13346 11335	1	   	287.74	橙3易伤2等级2伤害2时间	17等级279易伤3a伤害4策反57时间6核7序列升级8赏金塔
15	13634 11332	1	   	287.64	橙3易伤2等级2伤害2时间1核弹	17等级29a易伤3核弹47时间57伤害6核7序列升级8赏金塔
16	13151 23521	6	   	287.41	橙3易伤3伤害2等级2雷电	18等级24雷电348伤害48序列升级5挖青678易伤9加一a核
17	13151 26521	7	   	287.41	橙3易伤3伤害2等级2雷电	18等级24雷电348伤害48序列升级5挖青678易伤9加一a核
18	13634 11263	1	 * 	287.01	橙2易伤3伤害2等级2时间1核弹	17等级2a易伤3核弹47时间579伤害6核7序列升级8雷电
19	62424 11211	1	   	286.80	橙3易伤2等级2伤害2攻速1暴击	157易伤2额外掉落3暴击47攻速67伤害7序列升级8核9a等级
20	13346 11261	1	 * 	284.68	橙2易伤2等级3时间2伤害	17等级27易伤39伤害4策反57a时间6核7序列升级8雷电
21	63213 62124	7	 * 	284.56	橙4易伤2等级3时间	145a易伤234时间4a序列升级6金币生成7核8a矿等9a等级
22	63213 62324	8	   	284.56	橙4易伤2等级3时间	145a易伤234时间4a序列升级6金币生成7核8a矿等9a等级
23	14322 11551	1	   	284.42	紫3易伤3伤害3等级3时间	145等级2核389伤害689时间789易伤89序列升级a赏金邻近
24	63212 52132	8	 * 	283.59	橙5易伤3时间1等级	1489a易伤234时间4序列升级5挖尘6核7等级
