0	Index      	Bounty	 *	Score 	Summary	Detail	
1	32362 15134	3	 * 	277.95	橙4易伤2等级2伤害	17基地爆炸2346易伤56伤害6序列升级8核9a等级
2	32342 13134	4	   	277.95	橙4易伤2等级2伤害	14基地爆炸2367易伤56伤害6序列升级8核9a等级
3	32662 13134	2	   	277.95	橙4易伤2等级2伤害	13基地爆炸2467易伤56伤害6序列升级8核9a等级
4	42162 13134	2	   	277.75	橙4易伤2等级2伤害	13挖尘2467易伤56伤害6序列升级8核9a等级
5	42332 13134	3	   	277.75	橙4易伤2等级2伤害	14挖尘2367易伤56伤害6序列升级8核9a等级
6	35326 12511	8	 * 	277.67	橙4易伤1等级1伤害2暴击1时间	18基地爆炸2时间358a易伤4伤害6等级78暴击8序列升级9核
7	13241 43332	4	 * 	273.94	橙5易伤3时间2攻速	1a攻速2平台3567a易伤456时间56a序列升级8a策反9核
8	13261 43332	3	   	273.94	橙5易伤3时间2攻速	1a攻速2平台3567a易伤456时间56a序列升级8a策反9核
9	62121 41263	1	   	273.62	橙3易伤2等级2伤害	17等级27伤害3雷电4矿等579易伤6随机矿7序列升级8攻速a核
10	32113 11344	10	 * 	273.61	橙3易伤3伤害1等级3雷电	1基地爆炸29a易伤3金币生成4掉矿59a伤害6等级7核89a雷电9a序列升级
11	32113 11346	9	   	273.61	橙3易伤3伤害1等级3雷电	1基地爆炸29a易伤3金币生成4掉矿59a伤害6等级7核89a雷电9a序列升级
12	42113 11344	10	   	273.51	橙3易伤3伤害1等级3雷电	1挖尘29a易伤3金币生成4掉矿59a伤害6等级7核89a雷电9a序列升级
13	42113 11346	9	   	273.51	橙3易伤3伤害1等级3雷电	1挖尘29a易伤3金币生成4掉矿59a伤害6等级7核89a雷电9a序列升级
14	35326 11336	9	   	273.05	橙3易伤2等级2伤害1时间	1基地爆炸2时间359易伤4a伤害68等级7核
15	64312 12532	6	 * 	272.76	橙3易伤3伤害3等级	179等级2a金币生成37a伤害4基地爆炸5最后敌人67a易伤7a序列升级8核
16	35335 51331	10	 * 	272.09	橙4易伤2时间1等级1伤害	1基地爆炸25时间3459易伤5序列升级6加一7核8等级a伤害
17	65433 32133	9	   	271.63	橙2易伤2等级2伤害1时间1暴击1全技能1卖塔	1a等级2卖塔3全技能4时间5a易伤6策反7核8暴击9a伤害a序列升级
18	13231 54135	8	 * 	271.17	橙4易伤1等级3暴击3攻速	189攻速2平台3789易伤4等级5低血量敌人689暴击89序列升级a核
19	32362 33511	3	   	271.15	橙4易伤1等级1伤害1时间1暴击	1基地爆炸234a易伤5伤害6等级7暴击8时间9核
20	42362 33511	3	   	271.05	橙4易伤1等级1伤害1时间1暴击	1挖尘234a易伤5伤害6等级7暴击8时间9核
21	35326 11331	10	 * 	270.05	橙3易伤2等级2时间1伤害	1基地爆炸2a时间359易伤4伤害68等级7核
22	35326 11333	9	   	269.12	橙3易伤2等级1伤害1时间1暴击	1基地爆炸2时间359易伤4伤害68等级7核a暴击
23	35326 11363	8	   	269.12	橙3易伤2等级1伤害1时间1暴击	1基地爆炸2时间359易伤4伤害68等级7核a暴击
24	32362 15133	3	   	268.60	橙4易伤2伤害1等级1全技能	17基地爆炸2346易伤56伤害6序列升级8核9等级a全技能
25	32342 13133	4	   	268.60	橙4易伤2伤害1等级1全技能	14基地爆炸2367易伤56伤害6序列升级8核9等级a全技能
26	32662 13133	2	   	268.60	橙4易伤2伤害1等级1全技能	13基地爆炸2467易伤56伤害6序列升级8核9等级a全技能
27	42162 13133	2	   	268.40	橙4易伤2伤害1等级1全技能	13挖尘2467易伤56伤害6序列升级8核9等级a全技能
28	42332 13133	3	   	268.40	橙4易伤2伤害1等级1全技能	14挖尘2367易伤56伤害6序列升级8核9等级a全技能
29	32362 15342	3	 * 	267.33	橙5易伤2伤害1时间	17基地爆炸2346a易伤56伤害6序列升级8时间9核
30	32342 13342	4	   	267.33	橙5易伤2伤害1时间	14基地爆炸2367a易伤56伤害6序列升级8时间9核
31	32662 13342	2	   	267.33	橙5易伤2伤害1时间	13基地爆炸2467a易伤56伤害6序列升级8时间9核
32	32362 15136	3	   	267.25	橙4易伤2伤害1等级	17基地爆炸2346易伤56伤害6序列升级8核9等级a雷电
33	32342 13136	4	   	267.25	橙4易伤2伤害1等级	14基地爆炸2367易伤56伤害6序列升级8核9等级a雷电
34	32662 13136	2	   	267.25	橙4易伤2伤害1等级	13基地爆炸2467易伤56伤害6序列升级8核9等级a雷电
35	42162 13342	2	   	267.13	橙5易伤2伤害1时间	13挖尘2467a易伤56伤害6序列升级8时间9核
36	42332 13342	3	   	267.13	橙5易伤2伤害1时间	14挖尘2367a易伤56伤害6序列升级8时间9核
37	42162 13136	2	   	267.05	橙4易伤2伤害1等级	13挖尘2467易伤56伤害6序列升级8核9等级a雷电
38	42332 13136	3	   	267.05	橙4易伤2伤害1等级	14挖尘2367易伤56伤害6序列升级8核9等级a雷电
39	35333 12511	8	   	265.91	橙4易伤1等级2暴击1时间	18基地爆炸2时间348a易伤5攻速6等级78暴击8序列升级9核
40	45333 12511	8	   	265.71	橙4易伤1等级2暴击1时间	18挖尘2时间348a易伤5攻速6等级78暴击8序列升级9核
41	62121 41163	1	   	265.31	橙3易伤2等级2伤害	17等级27伤害3雷电4矿等579易伤6随机矿7序列升级8金币生成a核
42	31242 23146	8	   	265.31	橙3易伤2等级2伤害	19基地爆炸2额外掉落369易伤4雷电57等级89伤害9序列升级a核
43	32242 23146	8	   	265.31	橙3易伤2等级2伤害	19基地爆炸269易伤3额外掉落4雷电57等级89伤害9序列升级a核
44	32362 13133	3	   	264.73	橙5易伤2伤害1暴击	1基地爆炸23467易伤56伤害6序列升级8暴击9矿等a核
45	32362 13153	3	   	264.73	橙5易伤2伤害1暴击	1基地爆炸23467易伤56伤害6序列升级8暴击9低血量敌人a核
46	32362 33516	3	   	264.69	橙3易伤2时间1等级1伤害1暴击	1基地爆炸234易伤5伤害6等级7暴击8a时间9核
47	45333 11335	9	   	264.66	橙4易伤2等级1时间	1挖尘2时间349a易伤5攻速68等级7核
48	32342 13346	4	 * 	264.64	橙4易伤3伤害1时间	14基地爆炸2367易伤56a伤害6序列升级8时间9核
49	42362 13133	3	   	264.63	橙5易伤2伤害1暴击	1挖尘23467易伤56伤害6序列升级8暴击9矿等a核
50	42362 13153	3	   	264.63	橙5易伤2伤害1暴击	1挖尘23467易伤56伤害6序列升级8暴击9低血量敌人a核
51	42332 13346	3	   	264.44	橙4易伤3伤害1时间	14挖尘2367易伤56a伤害6序列升级8时间9核
52	35333 11336	9	   	263.77	橙3易伤2等级1伤害1时间	1基地爆炸2时间349易伤5攻速68等级7核a伤害
