0	Index      	 *	Score 	Summary	Detail	Bounty	
1	61112 15173	 * 	303.87	橙4易伤2等级2伤害1时间	129a易伤3全技能4时间5a伤害6a等级7加一8核a序列升级	6
2	31112 26463	 * 	300.81	橙4易伤3伤害1等级1时间	18a敌人爆炸289a易伤3时间4等级5全技能6核78a伤害8a序列升级	7
3	61264 11213	 * 	291.10	橙4易伤2等级2时间1伤害	1259易伤38时间46等级7伤害a核	4
4	31112 26263	   	284.95	橙4易伤2伤害1等级1时间	1a敌人爆炸289a易伤3时间4等级5全技能6核7a伤害a序列升级	9
5	31112 26263	   	284.95	橙4易伤2伤害1等级1时间	1a敌人爆炸289a易伤3时间4等级5全技能6核7a伤害a序列升级	8
6	41112 26263	   	284.75	橙4易伤2伤害1等级1时间	1a挖尘289a易伤3时间4等级5全技能6核7a伤害a序列升级	9
7	41112 26263	   	284.75	橙4易伤2伤害1等级1时间	1a挖尘289a易伤3时间4等级5全技能6核7a伤害a序列升级	8
8	31112 22663	   	282.92	橙3易伤2等级2伤害1时间	1a敌人爆炸29a易伤3时间47等级5全技能6核8a伤害a序列升级	6
9	41112 22663	   	282.72	橙3易伤2等级2伤害1时间	1a挖尘29a易伤3时间47等级5全技能6核8a伤害a序列升级	6
10	61112 62363	   	281.95	橙4易伤2时间1等级1伤害	129a易伤3全技能4a时间5伤害6核7等级8a低血量敌人a序列升级	6
11	61112 61623	   	281.91	橙4易伤2伤害1时间2雷电	1289易伤3全技能4时间58伤害6核78雷电8序列升级a攻速	6
12	61135 32242	   	281.64	橙3易伤2时间1等级2攻速1暴击1核弹	129易伤3全技能4等级59攻速6核弹7核89时间9序列升级a暴击	7
13	61135 32241	 * 	281.21	橙3易伤3时间1等级2攻速1核弹	129易伤3全技能4等级59攻速6核弹7核89a时间9序列升级	7
14	61571 44213	   	280.80	橙4易伤2等级2时间	128a易伤3加一4a等级5a时间6随机矿7全技能9核a序列升级	9
15	62231 52163	   	280.65	橙4易伤2等级2时间1卖塔	139a易伤2平台4a时间5全技能6卖塔7a等级8核a序列升级	6
16	61112 62153	   	280.05	橙3易伤2伤害1等级1时间2攻速	12a易伤3全技能4时间5a伤害6核7等级8策反9a攻速a序列升级	6
17	61622 13325	   	278.69	橙3易伤2等级2时间2雷电1暴击	127易伤3暴击4平台57等级67雷电7序列升级8a时间9核	6
18	31112 26163	 * 	278.49	橙3易伤2伤害2时间1等级	1a敌人爆炸29a易伤38时间4等级5全技能6核7a伤害a序列升级	9
19	31112 26163	   	278.49	橙3易伤2伤害2时间1等级	1a敌人爆炸29a易伤38时间4等级5全技能6核7a伤害a序列升级	8
20	31112 26243	   	278.49	橙3易伤2伤害2时间1等级	1a敌人爆炸28a易伤39时间4等级5全技能6核7a伤害a序列升级	9
21	41112 26163	   	278.29	橙3易伤2伤害2时间1等级	1a挖尘29a易伤38时间4等级5全技能6核7a伤害a序列升级	9
22	41112 26163	   	278.29	橙3易伤2伤害2时间1等级	1a挖尘29a易伤38时间4等级5全技能6核7a伤害a序列升级	8
23	41112 26243	   	278.29	橙3易伤2伤害2时间1等级	1a挖尘28a易伤39时间4等级5全技能6核7a伤害a序列升级	9
24	61264 11313	   	276.52	橙4易伤2等级1伤害1时间	1259易伤3时间46等级7伤害8立即金币a核	4
25	61112 61613	   	275.44	橙3易伤2伤害2时间2雷电	128易伤3全技能49时间58伤害6核78雷电8序列升级a攻速	6
26	61112 62142	   	274.55	橙3易伤2时间1等级1伤害1暴击	129易伤3全技能49时间5伤害6核7等级89策反9序列升级a暴击	6
27	61112 62141	   	274.12	橙3易伤3时间1等级1伤害	129易伤3全技能49a时间5伤害6核7等级89策反9序列升级	6
28	61121 22643	 * 	273.99	橙5易伤2时间2暴击	1259a易伤3全技能4平台6核79时间89暴击9序列升级	3
29	61221 22643	   	273.99	橙5易伤2时间2暴击	1259a易伤3全技能4平台6核79时间89暴击9序列升级	2
30	62152 32423	   	273.92	橙4易伤2等级1伤害1暴击	1458易伤2平台39等级6伤害7核a暴击	5
