0	Index      	 *	Score 	Summary	Detail	
1	21672 41244	 * 	299.48	DCR|2LIT|2MLV|2VULN|1DMG|2ZMB	19ZMB|2MBVNT|3DLOT|48LIT|59MLV|69VULN|7RCR|9BPWR|aDMG
2	21672 41344	 * 	298.38	DCR|2MLV|3VULN|1LIT|1DMG|2ZMB	19ZMB|2MBVNT|3DLOT|4LIT|59MLV|689VULN|7RCR|9BPWR|aDMG
3	21672 36444	   	296.78	DCR|2LIT|2MLV|2VULN|1DMG|2ZMB	19ZMB|2MBVNT|3DLOT|46LIT|59MLV|79VULN|8RCR|9BPWR|aDMG
4	21672 41243	   	282.99	DCR|2LIT|2MLV|2VULN|1ASPD|2ZMB	19ZMB|2MBVNT|3DLOT|48LIT|59MLV|69VULN|7RCR|9BPWR|aASPD
5	21672 41343	   	281.89	DCR|2MLV|3VULN|1LIT|1ASPD|2ZMB	19ZMB|2MBVNT|3DLOT|4LIT|59MLV|689VULN|7RCR|9BPWR|aASPD
6	65324 32233	 * 	281.69	DCR|2LIT|2VULN|1MLV|2CDMG|1DMG	15CDMG|2FEWX|3DMG|45VULN|5BPWR|6DMSP|7aLIT|8RCR|9MLV
7	61324 32235	   	281.59	DCR|2LIT|2VULN|1MLV|2CDMG|1DMG	15CDMG|2DUR|3DMG|45VULN|5BPWR|6DMSP|7aLIT|8RCR|9MLV
8	64323 11213	   	281.48	DCR|3VULN|1LIT|1MLV|1DMG|1CDMG	1CDMG|2LWND|3DMG|469VULN|5ZMB|7MLV|8RCR|aLIT
9	64324 21213	 * 	280.86	DCR|3VULN|1LIT|1MLV|2CDMG|1DMG	15CDMG|2LWND|3DMG|459VULN|5BPWR|6NUKE|7MLV|8RCR|aLIT
10	61324 32236	   	280.86	DCR|3VULN|1LIT|1MLV|2CDMG|1DMG	15CDMG|2DUR|3DMG|45aVULN|5BPWR|6DMSP|7LIT|8RCR|9MLV
11	21672 36443	   	280.29	DCR|2LIT|2MLV|2VULN|1ASPD|2ZMB	19ZMB|2MBVNT|3DLOT|46LIT|59MLV|79VULN|8RCR|9BPWR|aASPD
12	51443 12211	 * 	279.14	ACR|2LIT|2FLTARM|2VULN|1MLV	19LHND|2RCR|39LIT|4RPLT|5aVULN|6AART|7MLV|89FLTARM|9BPWR
13	14524 22232	 * 	278.34	DCR|3VULN|1LIT|2DMG|1MLV|1SELL	16BEXP|2SELL|35DMG|45aVULN|5BPWR|7LIT|8RCR|9MLV
14	21672 41246	 * 	274.66	DCR|2LIT|3MLV|2VULN|2ZMB	19ZMB|2MBVNT|3DLOT|48LIT|59aMLV|69VULN|7RCR|9BPWR
15	21672 41445	 * 	273.56	DCR|2LIT|1VULN|1MLV|2ASPD|1DMG|2ZMB	19ZMB|2MBVNT|3DLOT|49LIT|5MLV|6VULN|7RCR|89ASPD|9BPWR|aDMG
16	21672 41346	 * 	273.56	DCR|3MLV|3VULN|1LIT|2ZMB	19ZMB|2MBVNT|3DLOT|4LIT|59aMLV|689VULN|7RCR|9BPWR
17	32251 21161	   	272.65	DCR|3VULN|1LIT|1MLV|1DMG|1CDMG	1AART|234VULN|5DMG|6BLAICY|7CDMG|8MLV|9RCR|aLIT
18	21672 44445	   	271.96	DCR|2LIT|3MLV|2VULN|2ZMB	19ZMB|2MBVNT|3DLOT|4aLIT|579MLV|69VULN|8RCR|9BPWR
19	21672 44446	   	270.86	DCR|3MLV|3VULN|1LIT|2ZMB	19ZMB|2MBVNT|3DLOT|4LIT|579MLV|69aVULN|8RCR|9BPWR
20	13153 35531	 * 	270.78	DCR|3VULN|1LIT|2DMG|1CDMG	18BEXP|2LHND|38DMG|4CDMG|5ZMB|6RCR|78aVULN|8BPWR|9LIT
21	14524 22231	 * 	269.85	DCR|1LIT|2VULN|2DMG|1MLV|1CDMG|1SELL	16BEXP|2SELL|35DMG|45VULN|5BPWR|7LIT|8RCR|9MLV|aCDMG
