0	Index      	 *	Score 	Summary	Detail	
1	33626 12252	 * 	220.90	紫3易伤3伤害2基地爆炸1暴击	179易伤24金币生成347伤害479序列升级5核679雷电89基地爆炸a暴击
2	32626 12252	   	220.70	紫3易伤3伤害2基地爆炸1暴击	179易伤24等级347伤害479序列升级5核679雷电89基地爆炸a暴击
3	21426 32332	 * 	211.48	紫2易伤2攻速2伤害2暴击	1a暴击2双倍秒伤3a伤害4挖尘5核69易伤7技能8a攻速a序列升级
4	33626 12253	   	204.04	紫3易伤3伤害2基地爆炸	179易伤24金币生成347伤害479序列升级5核679雷电89基地爆炸a最后敌人
5	33626 12251	   	203.94	紫3易伤3伤害2基地爆炸	179易伤24金币生成347伤害479序列升级5核679雷电89基地爆炸a掉矿
6	32626 12253	   	203.84	紫3易伤3伤害2基地爆炸	179易伤24等级347伤害479序列升级5核679雷电89基地爆炸a最后敌人
7	32626 12251	   	203.74	紫3易伤3伤害2基地爆炸	179易伤24等级347伤害479序列升级5核679雷电89基地爆炸a掉矿
8	21136 33312	 * 	202.94	紫2易伤2攻速2基地爆炸2暴击	1a暴击2双倍秒伤3a敌人爆炸4核58易伤69基地爆炸7a攻速a序列升级
9	21136 51312	   	202.94	紫2易伤2攻速2基地爆炸2暴击	1a暴击2双倍秒伤3a敌人爆炸4核56易伤79基地爆炸8a攻速a序列升级
10	21136 35262	   	202.84	紫2易伤2攻速2基地爆炸2暴击	1a暴击2双倍秒伤3敌人爆炸4核5a易伤67基地爆炸8磁铁减费9a攻速a序列升级
11	23436 35332	   	202.74	紫2易伤2攻速2基地爆炸2暴击	1a暴击2a挖尘3双倍秒伤4核59易伤67基地爆炸8a攻速a序列升级
12	21136 51262	 * 	201.23	紫3易伤2攻速2暴击1基地爆炸	1a暴击2双倍秒伤3敌人爆炸4核56a易伤7基地爆炸8磁铁减费9a攻速a序列升级
13	23436 33332	   	201.13	紫3易伤2攻速2暴击1基地爆炸	1a暴击2a挖尘3双倍秒伤4核589易伤6基地爆炸7a攻速a序列升级
14	23436 51332	   	201.13	紫3易伤2攻速2暴击1基地爆炸	1a暴击2a挖尘3双倍秒伤4核569易伤7基地爆炸8a攻速a序列升级
15	33416 12341	 * 	200.36	紫3易伤2攻速2伤害	137易伤2金币生成47攻速5核67雷电7序列升级8磁铁减费9a伤害
16	32416 12341	   	200.26	紫3易伤2伤害2攻速	137易伤2等级47攻速5核67雷电7序列升级8火球减费9a伤害
17	25332 61351	   	200.23	紫2易伤2伤害1攻速2暴击1技能	19暴击29雷电3随机矿4攻速5核68易伤79伤害9序列升级a技能
