0	Index      	 *	Score 	Summary	Detail	
1	26153 11423	 * 	374.88	DCR|5VULN|1CDMG|1DUR	1CANARM|24578VULN|3NUKE|6CDMG|9RCR|aDUR
2	32153 11423	   	374.88	DCR|5VULN|1CDMG|1DUR	14578VULN|2SNIFST|3NUKE|6CDMG|9RCR|aDUR
3	32653 11423	   	374.88	DCR|5VULN|1CDMG|1DUR	14578VULN|2SNIFST|3ASPD|6CDMG|9RCR|aDUR
4	13416 14211	 * 	373.95	ACR|4VULN|1MDPS|1DUR|1MSE	1BELT|2467VULN|3RCR|5RCVC|8DUR|9MDPS|aMSE
5	13416 14212	 * 	373.95	ACR|4VULN|1MDPS|1DUR|1SELL	1BELT|2467VULN|3RCR|5RCVC|8DUR|9MDPS|aSELL
6	13416 14213	 * 	373.95	ACR|4VULN|1MDPS|1DUR	1BELT|2467VULN|3RCR|5RCVC|8DUR|9MDPS|aAEBURN
7	13415 51121	 * 	371.78	ACR|2MDPS|2VULN|1DUR	1BELT|24VULN|3RCR|57CGEN|6DUR|89MDPS|aAETHUN
8	13415 51122	   	371.78	ACR|2MDPS|2VULN|1DUR	1BELT|24VULN|3RCR|57CGEN|6DUR|89MDPS|aBBNT
9	13415 51123	   	371.78	ACR|2MDPS|2VULN|1DUR|1MSE	1BELT|24VULN|3RCR|57CGEN|6DUR|89MDPS|aMSE
10	13616 38244	 * 	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	1BELT|27VULN|3ASPD|4LIT|5MBVNT|6DUR|8RCR|9CDMG|aMDPS
11	13652 63231	   	358.34	DCR|2VULN|1MDPS|1CDMG|1DUR	1BELT|25VULN|3ASPD|4TBNT|6CDMG|7DUR|8LSRHEA|9RCR|aMDPS
12	32342 66113	 * 	357.15	DCR|2VULN|1MDPS|2DUR|1AART	17VULN|2SNIFST|3FEWX|4AART|5VENICY|69DUR|8RCR|aMDPS
13	51334 11348	 * 	357.15	DCR|2VULN|1MDPS|2AART|1DUR	12AART|35VULN|4DUST|6MBVNT|7RCR|8DUR|9RAT|aMDPS
14	51334 63231	   	357.15	DCR|2VULN|1MDPS|2AART|1DUR|1MSE	12AART|35VULN|4DUST|6RCVC|7DUR|8RCR|9MDPS|aMSE
15	51334 63232	   	357.15	DCR|2VULN|1MDPS|2AART|1DUR	12AART|35VULN|4DUST|6RCVC|7DUR|8RCR|9MDPS|aBBNT
16	51334 63233	   	357.15	DCR|2VULN|1MDPS|2AART|1DUR	12AART|35VULN|4DUST|6RCVC|7DUR|8RCR|9MDPS|aAEFRZ
17	51312 33233	   	357.15	DCR|2VULN|1MDPS|2AART|1DUR	12AART|37VULN|4FRZFST|5DUR|6LIT|8AETHUN|9RCR|aMDPS
18	36631 15131	 * 	347.28	ACR|3VULN|1MDPS|2DUR|1AART	168VULN|2FEWX|37DUR|4ERES|5RCR|9MDPS|aAART
19	36631 15132	   	347.28	ACR|3VULN|1MDPS|2DUR	168VULN|2FEWX|37DUR|4ERES|5RCR|9MDPS|aBEXP
20	36631 15133	   	347.28	ACR|3VULN|1MDPS|2DUR	168VULN|2FEWX|37DUR|4aERES|5RCR|9MDPS
21	51325 11231	 * 	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR|1MSE	12AART|3VULN|45TLV|6DUR|7AME|8RCR|9MDPS|aMSE
22	51325 11232	 * 	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR	12AART|3VULN|45TLV|6DUR|7AME|8RCR|9MDPS|aBBNT
23	51325 11233	   	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR	12AART|3VULN|45TLV|6DUR|7AME|8RCR|9MDPS|aAEFRZ
24	51325 11234	 * 	346.58	DCR|1MDPS|1VULN|2TLV|1CDMG|2AART|1DUR	12AART|3VULN|45TLV|6DUR|7AME|8RCR|9MDPS|aCDMG
25	51325 11235	   	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR	12AART|3VULN|45TLV|6DUR|7AME|8RCR|9MDPS|aFEWX
26	51325 11236	   	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR	12AART|3VULN|45TLV|6DUR|7AME|8RCR|9MDPS|aCGEN
27	51325 22231	   	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR|1MSE	12AART|3VULN|45TLV|6ERES|7DUR|8RCR|9MDPS|aMSE
28	51325 22232	   	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR	12AART|3VULN|45TLV|6ERES|7DUR|8RCR|9MDPS|aBBNT
29	51325 22233	   	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR	12AART|3VULN|45TLV|6ERES|7DUR|8RCR|9MDPS|aAEFRZ
30	51325 22234	   	346.58	DCR|1MDPS|1VULN|2TLV|1CDMG|2AART|1DUR	12AART|3VULN|45TLV|6ERES|7DUR|8RCR|9MDPS|aCDMG
31	51325 22235	   	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR	12AART|3VULN|45TLV|6ERES|7DUR|8RCR|9MDPS|aFEWX
32	51325 22236	   	346.58	DCR|1MDPS|1VULN|2TLV|2AART|1DUR	12AART|3VULN|45TLV|6ERES|7DUR|8RCR|9MDPS|aCGEN
