0	Index      	 *	Score 	Summary	Detail	
1	53352 61333	 * 	339.77	橙橙3易伤2等级1雷电	156易伤2雷电3敌人爆炸46等级6序列升级7最后敌人8a核9导弹对绿
2	42352 61333	 * 	337.95	橙橙2易伤2等级2雷电	16雷电25易伤3敌人爆炸46等级6序列升级7最后敌人8a核9导弹对绿
3	52366 22113	   	327.06	橙橙2易伤2雷电1等级	13易伤25敌人爆炸45雷电5序列升级6a核7狙击对直升8等级9时间
4	42326 25132	 * 	321.33	橙橙5易伤2雷电	19雷电2579a易伤359敌人爆炸4双倍矿59序列升级68核
5	42352 31333	   	319.13	橙橙3易伤1等级1雷电	1雷电256易伤3敌人爆炸4等级7最后敌人8a核9导弹对绿
6	53352 31333	   	319.13	橙橙3易伤1等级1雷电	156易伤2雷电3敌人爆炸4等级7最后敌人8a核9导弹对绿
7	42326 25133	   	318.09	橙橙4易伤2雷电1攻速	19雷电2579易伤359敌人爆炸4双倍矿59序列升级68核a攻速
8	42352 15333	   	317.53	橙橙2易伤2等级1雷电	1雷电25易伤3敌人爆炸47等级6最后敌人8a核9导弹对绿
9	53352 15333	   	317.53	橙橙2易伤2等级1雷电	15易伤2雷电3敌人爆炸47等级6最后敌人8a核9导弹对绿
10	54334 22333	   	314.42	橙橙2易伤1等级1雷电2时间	13易伤2最后敌人46时间5等级7雷电8a核9导弹对绿
