0	Index      	 *	Score 	Summary	Detail	
1	12121 12621	 * 	381.10	紫3易伤1双倍秒伤1等级1伤害1时间	1核278易伤3赏金塔4时间5伤害6等级9双倍秒伤a烈焰减费
2	12121 12622	   	381.10	紫3易伤1双倍秒伤1等级1伤害1时间1挖怪	1核278易伤3赏金塔4时间5伤害6等级9双倍秒伤a挖怪
3	12121 12623	   	381.10	紫3易伤1双倍秒伤1等级1伤害1时间	1核278易伤3赏金塔4时间5伤害6等级9双倍秒伤a低血量敌人
4	12121 12624	   	381.10	紫3易伤1双倍秒伤1等级1伤害1时间	1核278易伤3赏金塔4时间5伤害6等级9双倍秒伤a最后敌人
5	12121 12625	   	381.10	紫3易伤1双倍秒伤1等级1伤害1时间	1核278易伤3赏金塔4时间5伤害6等级9双倍秒伤a基地爆炸
6	12121 54361	 * 	372.48	紫3易伤1双倍秒伤2伤害1时间	1核267易伤3赏金塔4时间59伤害8狙击对黄a双倍秒伤
7	53114 22136	 * 	371.66	橙2双倍秒伤1易伤1时间1全技能	1基地爆炸2全技能3雷电4时间5掉矿6技能点7易伤8核9a双倍秒伤
8	12121 51632	   	368.65	紫3易伤1双倍秒伤1伤害1时间1全技能	1核268易伤3赏金塔4时间5伤害7敌人爆炸9全技能a双倍秒伤
9	12121 53222	   	368.65	紫3易伤1双倍秒伤1伤害1时间1全技能	1核269易伤3赏金塔4时间5伤害7全技能8基地爆炸a双倍秒伤
10	12121 53522	   	368.65	紫3易伤1双倍秒伤1伤害1时间1全技能	1核269易伤3赏金塔4时间5伤害7全技能8低血量敌人a双倍秒伤
11	12141 53132	   	368.65	紫3易伤1双倍秒伤1伤害1时间1全技能	1核268易伤3赏金塔4低血量敌人5伤害7全技能9时间a双倍秒伤
12	12121 54351	 * 	367.35	紫3易伤1双倍秒伤2时间1伤害	1核267易伤3赏金塔49时间5伤害8狙击对黄a双倍秒伤
13	11126 15432	 * 	364.91	紫2易伤1双倍秒伤1暴击1等级1伤害1时间	1核2雷电3伤害4时间57易伤6立即金币8暴击9等级a双倍秒伤
14	11126 53142	   	364.91	紫2易伤1双倍秒伤1暴击1等级1伤害1时间	1核2雷电3伤害4时间58易伤6等级7暴击9立即金币a双倍秒伤
15	11126 53152	   	364.91	紫2易伤1双倍秒伤1暴击1等级1伤害1时间	1核29雷电3伤害4时间58易伤6等级7暴击a双倍秒伤
16	11126 25432	   	364.81	紫2易伤1双倍秒伤1暴击1等级1伤害1时间	1核2雷电3伤害4时间57易伤6风暴减费8暴击9等级a双倍秒伤
17	11126 53122	   	364.81	紫2易伤1双倍秒伤1暴击1等级1伤害1时间	1核2雷电3伤害4时间58易伤6等级7暴击9挖尘a双倍秒伤
18	12126 12621	   	361.03	紫3易伤1双倍秒伤1等级1时间	1核278易伤3赏金塔4时间5矿等6等级9双倍秒伤a烈焰减费
19	12126 12622	   	361.03	紫3易伤1双倍秒伤1等级1时间1挖怪	1核278易伤3赏金塔4时间5矿等6等级9双倍秒伤a挖怪
20	12126 12623	   	361.03	紫3易伤1双倍秒伤1等级1时间	1核278易伤3赏金塔4时间5矿等6等级9双倍秒伤a挖青
21	12126 12624	   	361.03	紫3易伤1双倍秒伤1等级1时间	1核278易伤3赏金塔4时间5矿等6等级9双倍秒伤a最后敌人
22	12126 12625	   	361.03	紫3易伤1双倍秒伤1等级1时间	1核278易伤3赏金塔4时间5矿等6等级9双倍秒伤a基地爆炸
