0	Index      	 *	Score 	Summary	Detail	Bounty	
1	41124 33521	 * 	291.04	橙4易伤3伤害1等级1时间	148敌人爆炸258伤害3568易伤58序列升级7核9时间a等级	2
2	24624 22131	 * 	281.95	橙3易伤3时间2伤害1等级	1随机矿237时间36序列升级46伤害56a易伤8等级9核	5
3	62231 22633	 * 	280.83	橙2易伤3伤害2等级1时间	1矿等279伤害3时间4雷电59易伤6攻速89等级9序列升级a核	2
4	62331 22633	   	280.83	橙2易伤3伤害2等级1时间	1矿等279伤害3时间4雷电59易伤6攻速89等级9序列升级a核	3
5	66231 22433	   	280.83	橙2易伤3伤害2等级1时间	1矿等29等级3时间4雷电59易伤6攻速789伤害9序列升级a核	1
6	31143 32516	 * 	277.38	橙5易伤2伤害1等级	18基地爆炸28伤害35678易伤4双倍矿8序列升级9等级a核	2
7	62633 33135	 * 	274.12	橙4易伤2等级1伤害1暴击	1a矿等2伤害359a易伤4金币生成6暴击7a等级8核a序列升级	3
8	41124 33522	   	273.15	橙4易伤3伤害1时间	148敌人爆炸258伤害3568易伤58序列升级7核9时间a雷电	2
9	42551 31222	 * 	271.14	橙4易伤2等级2时间	1敌人爆炸247a易伤34等级4序列升级5最后敌人68时间9核	7
10	42551 31322	   	271.14	橙4易伤2等级2时间	1敌人爆炸247a易伤34等级4序列升级5最后敌人68时间9核	8
11	32531 53263	 * 	270.25	橙3易伤2等级2时间1伤害	18基地爆炸28a易伤36等级4伤害58时间7额外掉落8序列升级9核	6
12	62153 62322	   	267.35	橙4易伤2伤害1等级	14a矿等248a易伤3赏金邻近4a序列升级5雷电6核7等级9a伤害	1
13	31144 33511	 * 	266.93	橙5易伤3伤害	18基地爆炸258伤害35689易伤4双倍矿58序列升级7核a金币生成	2
14	41124 33533	   	266.93	橙5易伤3伤害	148敌人爆炸258伤害35689易伤58序列升级7核a低血量敌人	2
15	31144 33513	   	266.83	橙5易伤3伤害	18基地爆炸258伤害35689易伤4双倍矿58序列升级7核a掉矿	2
16	41124 33532	   	266.83	橙5易伤3伤害	148敌人爆炸258伤害35689易伤58序列升级7核a加一	2
17	41621 63122	 * 	266.67	橙3易伤2等级2伤害1全技能	18敌人爆炸26伤害3全技能4挖青568易伤68序列升级78等级9低血量敌人a核	7
18	24624 22132	   	265.56	橙2易伤3时间2伤害1等级	1随机矿237时间36序列升级46伤害56易伤8等级9核a攻速	5
19	52134 26131	 * 	265.25	橙4易伤3时间1等级	1策反245时间357a易伤5序列升级6掉矿8等级9核	1
20	31144 33532	   	264.84	橙4易伤3伤害1时间	18基地爆炸258伤害3568易伤4双倍矿58序列升级7核9时间a矿等	2
21	41124 33213	   	264.84	橙4易伤3伤害1时间	149敌人爆炸259伤害3569易伤59序列升级7核8平台a时间	2
22	41124 33513	   	264.84	橙4易伤3伤害1时间	148敌人爆炸258伤害3568易伤58序列升级7核9平台a时间	2
23	41124 33523	   	264.84	橙4易伤3伤害1时间	148敌人爆炸258伤害3568易伤58序列升级7核9时间a随机矿	2
24	41614 33213	   	264.84	橙4易伤3伤害1时间	139敌人爆炸259伤害4569易伤59序列升级7核8平台a时间	2
25	31144 33533	   	264.74	橙4易伤3伤害1时间	18基地爆炸258伤害3568易伤4双倍矿58序列升级7核9时间a加一	2
26	52354 22131	   	264.36	橙3易伤3时间1等级1伤害	16策反2伤害347时间56a易伤6序列升级8等级9核	5
27	23222 23155	 * 	263.05	橙2易伤2等级2伤害2时间	1随机矿26伤害39时间4金币生成56等级6序列升级7a易伤8核	1
