0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34331 45123	1	 * 	305.20	DCR|4VULN|3DMG|3DUR	19aDUR|289aVULN|3MBVNT|4BEXP|5MLV|69aDMG|7RCR|9aBPWR
2	34371 45123	1	   	305.20	DCR|4VULN|3DMG|3DUR	19aDUR|289aVULN|3MBVNT|4LHND|5MLV|69aDMG|7RCR|9aBPWR
3	32155 42123	5	 * 	294.25	DCR|4VULN|3DUR|3CDMG|1TLV	19aDUR|29aCDMG|3RPLT|4BEXP|5TLV|689aVULN|7RCR|9aBPWR
4	33415 12333	7	 * 	293.01	DCR|5VULN|2ASPD|1DMG|1DUR	1DUR|26ASPD|3DMG|4LIT|5689aVULN|6BPWR|7RCR
5	33415 12433	7	 * 	291.06	DCR|4VULN|2DMG|2ASPD|1DUR	1DUR|26ASPD|38DMG|4LIT|569aVULN|6BPWR|7RCR
6	33635 12531	7	 * 	291.04	DCR|4VULN|3DUR|3ASPD	189DUR|268ASPD|3LIT|49ZMB|5689VULN|689BPWR|7RCR|aDUST
7	33635 12532	7	   	291.04	DCR|4VULN|3DUR|3ASPD	189DUR|268ASPD|3LIT|49ZMB|5689VULN|689BPWR|7RCR|aTBNT
8	33415 12334	7	   	282.99	DCR|4VULN|3ASPD|1DMG|1DUR	1DUR|26aASPD|3DMG|4LIT|5689VULN|6BPWR|7RCR
9	33316 45123	6	   	282.63	DCR|4VULN|3DUR|3ASPD	19aDUR|29aASPD|3LWND|4CGEN|589aVULN|6MBVNT|7RCR|9aBPWR
10	34331 45223	1	   	282.56	DCR|3VULN|3DMG|3DUR	19aDUR|29aVULN|3MBVNT|48BEXP|5MLV|69aDMG|7RCR|9aBPWR
11	33261 43262	8	   	282.53	DCR|4VULN|3DUR|3ASPD	189DUR|258ASPD|3LEGI|4RCVC|6789VULN|89BPWR|aRCR
12	33415 52333	7	   	280.75	DCR|4VULN|2DMG|1DUR|1ASPD	1DUR|2ASPD|36DMG|4LIT|589aVULN|7RCR
13	33415 12613	9	   	280.02	DCR|4VULN|2ASPD|1DMG|1DUR|2LIT	1DUR|26ASPD|3DMG|48LIT|569aVULN|6BPWR|7RCR
14	33415 12633	8	   	280.02	DCR|4VULN|2ASPD|1DMG|1DUR|2LIT	1DUR|26ASPD|3DMG|48LIT|569aVULN|6BPWR|7RCR
15	33415 13233	7	   	280.02	DCR|4VULN|2ASPD|1DMG|1DUR|2LIT	1DUR|26ASPD|3DMG|47LIT|569aVULN|6BPWR|8RCR
16	33416 51233	7	   	279.34	DCR|3VULN|2DMG|2DUR|2LIT|1ASPD	15DUR|2ASPD|36DMG|45LIT|5BPWR|79aVULN|8RCR
17	32112 42123	5	   	278.00	DCR|4VULN|3DUR|3CDMG	19aDUR|29aCDMG|3RPLT|4CGEN|5BEXP|689aVULN|7RCR|9aBPWR
18	32114 42123	4	   	278.00	DCR|4VULN|3DUR|3CDMG	19aDUR|29aCDMG|3RPLT|4CGEN|5LHND|689aVULN|7RCR|9aBPWR
19	32132 42123	5	   	278.00	DCR|4VULN|3DUR|3CDMG	19aDUR|29aCDMG|3RPLT|4MLV|5BEXP|689aVULN|7RCR|9aBPWR
20	32134 42123	4	   	278.00	DCR|4VULN|3DUR|3CDMG	19aDUR|29aCDMG|3RPLT|4MLV|5LHND|689aVULN|7RCR|9aBPWR
21	32114 42123	3	   	277.90	DCR|4VULN|3DUR|3CDMG	19aDUR|29aCDMG|3RPLT|4ERES|5LHND|689aVULN|7RCR|9aBPWR
22	33415 42333	7	   	277.75	DCR|4VULN|2DUR|1DMG|1ASPD	16DUR|2ASPD|3DMG|4LIT|589aVULN|7RCR
23	24347 45123	1	   	277.29	DCR|4VULN|3DMG|1DUR	19aBEXP|289aVULN|3MBVNT|4ERES|5DUR|69aDMG|7RCR|9aBPWR
24	23415 12333	7	   	276.76	DCR|5VULN|2ASPD|1DMG	1BEXP|26ASPD|3DMG|4LIT|5689aVULN|6BPWR|7RCR
25	43415 12333	7	   	276.66	DCR|5VULN|2ASPD|1DMG	1DUST|26ASPD|3DMG|4LIT|5689aVULN|6BPWR|7RCR
