0	Index      	Bounty	 *	Score 	Summary	Detail	
1	54122 51221	2	 * 	314.22	DCR|4VULN|3DUR|3CDMG|1DMG|1TLV	1367VULN|237CDMG|37BPWR|457DUR|8RCR|9DMG|aTLV
2	52531 23235	4	 * 	308.91	DCR|5VULN|3ASPD|2DUR|1DMG	14678VULN|2DMG|37DUR|567ASPD|67BPWR|9ERES|aRCR
3	52436 33332	8	 * 	305.53	DCR|4VULN|3DMG|2DUR|1CDMG	145aVULN|23aDMG|6FEWX|7RCR|8CDMG|9aDUR|aBPWR
4	54122 51211	2	   	305.16	DCR|4VULN|3DUR|3CDMG|1TLV|1ASPD	1367VULN|237CDMG|37BPWR|457DUR|8RCR|9ASPD|aTLV
5	51415 43272	9	 * 	300.43	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DUR|578DMG|6AART|78BPWR|9RCR|aLIT
6	51415 43273	10	   	300.43	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DUR|578DMG|6AART|78BPWR|9RCR|aLIT
7	51481 43272	9	   	300.43	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DMG|578DUR|6AART|78BPWR|9RCR|aLIT
8	51481 43273	10	   	300.43	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DMG|578DUR|6AART|78BPWR|9RCR|aLIT
9	54122 51222	2	   	297.87	DCR|4VULN|3DUR|3CDMG|1DMG	1367VULN|237CDMG|37BPWR|457DUR|8RCR|9DMG|aERES
10	54122 51223	2	   	297.87	DCR|4VULN|3DUR|3CDMG|1DMG	1367VULN|237CDMG|37BPWR|457DUR|8RCR|9DMG|aLEGI
11	54122 51231	2	 * 	297.44	DCR|5VULN|3DUR|3CDMG	1367aVULN|237CDMG|37BPWR|457DUR|8RCR|9LHND
12	51432 17345	2	 * 	295.34	DCR|3VULN|3DMG|2DUR|3CDMG	189VULN|2MBVNT|389DMG|45DUR|6ZMB|789CDMG|89BPWR|aRCR
13	52511 23433	4	 * 	293.61	DCR|3VULN|3DUR|3ASPD|1DMG|1CDMG	167VULN|2DMG|347DUR|567ASPD|67BPWR|8CDMG|9ERES|aRCR
14	52531 43312	9	   	292.25	DCR|4VULN|2DUR|2TLV|1DMG|1CDMG	147aVULN|2DMG|3aDUR|5CDMG|6ZMB|8aTLV|9RCR|aBPWR
15	51415 43271	10	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DUR|578DMG|6AART|78BPWR|9RCR|aFEWX
16	51415 43271	9	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DUR|578DMG|6AART|78BPWR|9RCR|aLHND
17	51415 43273	9	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DUR|578DMG|6AART|78BPWR|9RCR|aLWND
18	51415 43274	10	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DUR|578DMG|6AART|78BPWR|9RCR|aBEXP
19	51481 43271	10	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DMG|578DUR|6AART|78BPWR|9RCR|aFEWX
20	51481 43271	9	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DMG|578DUR|6AART|78BPWR|9RCR|aLHND
21	51481 43273	9	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DMG|578DUR|6AART|78BPWR|9RCR|aLWND
22	51481 43274	10	   	292.12	DCR|3VULN|3DMG|3DUR|1NUKE	178VULN|2MBVNT|3NUKE|478DMG|578DUR|6AART|78BPWR|9RCR|aBEXP
23	52432 53111	10	   	292.05	DCR|4VULN|3DMG|1DUR|2LIT	1489VULN|239DMG|5MBVNT|69LIT|7RCR|9BPWR|aDUR
