0	Index      	 *	Score 	Summary	Detail	
1	32231 15214	 * 	394.89	橙3易伤1双倍秒伤1伤害1时间	1最后敌人2伤害367易伤4时间5攻速8核9火球减费a双倍秒伤
2	33431 36215	   	387.38	橙3易伤1双倍秒伤2时间	15最后敌人267易伤36时间4加一6序列升级8核9火球减费a双倍秒伤
3	33431 36241	   	387.38	橙3易伤1双倍秒伤2时间1全技能	15最后敌人267易伤36时间4加一6序列升级8核9双倍秒伤a全技能
4	33431 36242	   	387.38	橙3易伤1双倍秒伤2时间	15最后敌人267易伤36时间4加一6序列升级8核9双倍秒伤a基地爆炸
5	33431 36243	   	387.38	橙3易伤1双倍秒伤2时间	15最后敌人267易伤36时间4加一6序列升级8核9双倍秒伤a随机矿
6	33431 36244	 * 	387.38	橙4易伤1双倍秒伤2时间	15最后敌人267a易伤36时间4加一6序列升级8核9双倍秒伤
7	33431 36246	   	387.38	橙3易伤1双倍秒伤2时间	15最后敌人267易伤36时间4加一6序列升级8核9双倍秒伤a平台
8	33431 36247	   	387.38	橙3易伤1双倍秒伤2时间	15最后敌人267易伤36时间4加一6序列升级8核9双倍秒伤a策反
9	33431 36248	   	387.38	橙3易伤1双倍秒伤2时间	15最后敌人267易伤36时间4加一6序列升级8核9双倍秒伤a赏金邻近
10	15136 13215	 * 	384.65	橙2易伤1双倍秒伤1暴击1等级1时间	1时间2等级3机枪对头目4暴击58易伤6赏金塔7敌人爆炸9核a双倍秒伤
11	43113 12317	 * 	384.33	紫2双倍秒伤2易伤2时间	1平台27易伤37雷电4核5加一67时间7序列升级8a双倍秒伤9技能点
12	33434 81744	   	378.61	橙2易伤1双倍秒伤1暴击1伤害1时间	1最后敌人26易伤3时间4加一5头目7核8伤害9暴击a双倍秒伤
13	15213 13244	   	377.51	橙2易伤1双倍秒伤1等级1伤害1时间	1时间2等级36易伤4技能5伤害79矿等8核a双倍秒伤
14	15311 13224	   	377.51	橙2易伤1双倍秒伤1等级1伤害1时间	1时间2等级3基地爆炸4技能5策反69易伤7伤害8核a双倍秒伤
15	15213 13214	   	377.41	橙2易伤1双倍秒伤1等级1伤害1时间	1时间2等级36易伤4技能5伤害7矿等8核9火球减费a双倍秒伤
16	15263 84443	   	377.31	橙2易伤1双倍秒伤1等级1伤害1时间	1时间2等级38易伤4敌人爆炸5加一6核7伤害9挖尘a双倍秒伤
17	15513 11224	   	377.31	橙2易伤1双倍秒伤1等级1伤害1时间	1时间2等级3攻速4挖尘5伤害69易伤7技能8核a双倍秒伤
18	33423 84443	   	377.31	橙2易伤1双倍秒伤1等级1伤害1时间1挖怪	1最后敌人28易伤3时间4等级5加一6核7伤害9挖怪a双倍秒伤
19	12226 14224	   	374.93	橙3易伤1双倍秒伤1时间	1时间2策反369易伤4基地爆炸5技能7挖尘8核a双倍秒伤
20	12226 15214	   	374.93	橙3易伤1双倍秒伤1时间	1时间2策反367易伤4基地爆炸5技能8核9火球减费a双倍秒伤
21	12221 14224	   	374.83	橙3易伤1双倍秒伤1时间	1时间2策反369易伤4基地爆炸5攻速7挖尘8核a双倍秒伤
22	12221 15214	   	374.83	橙3易伤1双倍秒伤1时间	1时间2策反367易伤4基地爆炸5攻速8核9火球减费a双倍秒伤
23	12222 14224	   	374.83	橙3易伤1双倍秒伤1时间	1时间2策反369易伤4基地爆炸5核弹7挖尘8核a双倍秒伤
