0	Index      	Bounty	 *	Score 	Summary	Detail	
1	51142 22411	3	 * 	305.04	DCR|5VULN|3DMG|1DUR	1356aVULN|246DMG|6BPWR|7LIT|8DUR|9RCR
2	14125 21423	6	 * 	299.14	DCR|3VULN|3DMG|3ASPD|1TLV|1CDMG	167ASPD|2RCVC|3TLV|47aVULN|567DMG|67BPWR|8CDMG|9RCR
3	51115 32141	3	 * 	291.37	DCR|3VULN|3DUR|2DMG|1TLV	138VULN|28DMG|4TLV|5LIT|678DUR|8BPWR|9RCR|aLWND
4	51115 32143	3	   	291.37	DCR|3VULN|3DUR|2DMG|1TLV	138VULN|28DMG|4TLV|5LIT|678DUR|8BPWR|9RCR|aCGEN
5	51115 32142	3	   	291.27	DCR|3VULN|3DUR|2DMG|1TLV	138VULN|28DMG|4TLV|5LIT|678DUR|8BPWR|9RCR|aBBNT
6	51142 24212	3	   	290.05	DCR|5VULN|3DMG	13568VULN|246DMG|6BPWR|7AART|9RCR|aBBNT
7	16125 22132	9	   	289.20	DCR|3VULN|3DMG|3ASPD|2TLV	126ASPD|38TLV|48aVULN|568DMG|68BPWR|7BELT|9RCR
8	51155 33122	7	   	285.76	DCR|3VULN|3DMG|1TLV|1DUR|2LIT	138VULN|258DMG|4TLV|6DUR|78LIT|8BPWR|9BELT|aRCR
9	51142 22412	3	   	285.50	DCR|4VULN|3DMG|1DUR	1356VULN|246DMG|6BPWR|7LIT|8DUR|9RCR|aFEWX
10	51142 22413	3	   	285.50	DCR|4VULN|3DMG|1DUR	1356VULN|246DMG|6BPWR|7LIT|8DUR|9RCR|aLWND
11	14125 21523	6	   	285.24	DCR|3VULN|3DMG|3ASPD|1TLV|1SELL	167ASPD|2RCVC|3TLV|47aVULN|567DMG|67BPWR|8SELL|9RCR
12	51124 52132	2	   	284.28	DCR|3VULN|3DMG|2TLV|1DUR	169VULN|269DMG|3AART|4TBNT|5RPLT|69BPWR|79TLV|8RCR|aDUR
13	51142 24211	3	   	280.14	DCR|5VULN|3DMG|1SELL	13568VULN|246DMG|6BPWR|7AART|9RCR|aSELL
14	16125 22124	9	   	278.54	DCR|2VULN|3DMG|3ASPD|2TLV|1DUR	126ASPD|38TLV|48VULN|568DMG|68BPWR|7BELT|9DUR|aRCR
15	16125 22135	9	   	278.54	DCR|2VULN|3DMG|3ASPD|2TLV|1DUR	126ASPD|38TLV|48VULN|568DMG|68BPWR|7BELT|9RCR|aDUR
16	51153 21226	6	 * 	278.40	DCR|4VULN|3ASPD|2TLV|1DMG	1367VULN|2DMG|47TLV|567ASPD|67BPWR|8TBNT|9MBVNT|aRCR
