0	Index      	 *	Score 	Summary	Detail	
1	14161 22321	 * 	307.03	橙橙2易伤1等级1伤害	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9时间a伤害
2	14161 22312	 * 	301.14	橙橙2易伤2等级	1a等级2加农对甲36易伤4双倍秒伤5随机技能78核9全技能
3	14161 22311	   	300.62	橙橙2易伤1等级1暴击	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9全技能a暴击
4	46313 22253	 * 	299.90	橙2易伤2矿等3伤害2技能	1双倍秒伤24技能39易伤59矿等689伤害7核9序列升级a时间
5	14161 22331	   	298.73	橙橙2易伤1等级1伤害	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9敌人爆炸a伤害
6	31423 22256	 * 	297.63	橙2易伤3伤害1等级1矿等1技能2时间	19时间29易伤3技能4挖尘5矿等689伤害7核9序列升级a等级
7	14161 22314	   	295.28	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9全技能a时间
8	31234 51521	 * 	294.01	橙2易伤2矿等2等级1技能1攻速	1时间26易伤3攻速4金币生成56矿等6序列升级7a等级8核9技能
9	31234 51162	 * 	292.02	橙3易伤2矿等1等级1攻速	1时间268易伤3攻速4金币生成56矿等6序列升级7等级9随机技能a核
10	46313 22251	   	291.59	橙2易伤2矿等3伤害2技能	1双倍秒伤24技能39易伤59矿等689伤害7核9序列升级a雷电
11	46313 22252	   	291.59	橙2易伤2矿等3伤害2技能	1双倍秒伤24技能39易伤59矿等689伤害7核9序列升级a低血量敌人
12	31113 12554	   	287.87	橙2易伤2矿等2等级2暴击	1时间2a易伤36暴击4随机技能5a矿等7金币生成8a等级9核a序列升级
13	14161 22315	   	286.97	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9全技能a低血量敌人
14	14161 22316	   	286.97	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9全技能a雷电
15	14161 22322	   	286.97	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9时间a立即金币
16	14161 22323	   	286.97	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9时间a赏金邻近
17	14161 22324	   	286.97	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9时间a敌人爆炸
18	14161 22326	   	286.97	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9时间a策反
19	14161 22313	   	286.87	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9全技能a激光对冰
20	14161 22325	   	286.87	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9时间a挖尘
21	24161 42312	   	286.87	橙橙2易伤1等级	1掉矿2加农对甲36易伤4双倍秒伤5随机技能78核9全技能a等级
22	12461 33263	 * 	285.41	紫橙3易伤1等级1矿等	1等级2双倍秒伤3加一48核59a易伤6赏金邻近7矿等
23	31223 22256	 * 	285.37	橙3伤害1等级1易伤2攻速1矿等2时间	19时间2易伤39攻速4挖尘5矿等689伤害7核9序列升级a等级
24	31223 22151	   	283.01	橙2易伤2矿等1等级1伤害1攻速	1时间29易伤3攻速4挖尘59矿等6伤害7核89雷电9序列升级a等级
25	46313 22151	 * 	282.22	橙2易伤2伤害1等级2技能1矿等	1双倍秒伤24技能39易伤5矿等69伤害7核89雷电9序列升级a等级
26	42233 62321	   	280.83	橙橙1等级1易伤1伤害	1双倍秒伤2立即金币3易伤4等级5基础对愈6随机技能78核9时间a伤害
27	32423 22256	   	280.74	橙2易伤3伤害1等级1矿等2时间	19时间2策反39易伤4挖尘5矿等689伤害7核9序列升级a等级
28	13143 43433	 * 	280.03	橙3矿等3等级3伤害	12a等级3挖尘48a伤害56a矿等7双倍秒伤9核a序列升级
29	31234 51522	   	279.83	橙2易伤2矿等1等级1技能1攻速	1时间26易伤3攻速4金币生成56矿等6序列升级7等级8核9技能a最后敌人
30	31234 51523	   	279.83	橙2易伤2矿等1等级1技能1攻速	1时间26易伤3攻速4金币生成56矿等6序列升级7等级8核9技能a随机矿
31	14161 22332	   	278.66	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9敌人爆炸a立即金币
32	14161 22333	   	278.66	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9敌人爆炸a赏金邻近
33	14161 22334	   	278.66	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9敌人爆炸a额外掉落
34	14161 22335	   	278.66	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9敌人爆炸a平台
35	14161 22351	   	278.66	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9额外掉落a金币生成
36	14161 22361	   	278.66	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9赏金邻近a最后敌人
37	14161 22362	   	278.66	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9赏金邻近a随机矿
38	14161 22363	   	278.66	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9赏金邻近a低血量敌人
39	14161 22336	   	278.56	橙橙2易伤1等级1挖怪	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9敌人爆炸a挖怪
40	14161 22341	   	278.56	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9暴雪减费a赏金塔
41	14161 22352	   	278.56	橙橙2易伤1等级1挖怪	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9额外掉落a挖怪
42	14161 22353	   	278.56	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9额外掉落a挖青
43	14161 22342	   	278.46	橙橙2易伤1等级1卖塔	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9暴雪减费a卖塔
44	14161 22343	   	278.46	橙橙2易伤1等级	1等级2加农对甲36易伤4双倍秒伤5随机技能78核9暴雪减费a掉矿
45	31234 51531	   	277.12	橙2易伤2矿等2等级1攻速	1时间26易伤3攻速4金币生成56矿等6序列升级7a等级8核9技能点
