0	Index      	Bounty	 *	Score 	Summary	Detail	
1	32121 26166	3	 * 	329.86	DCR|4VULN|3DMG|3DUR|1TLV	1589VULN|2LIT|389DMG|4BEXP|6TLV|789DUR|89BPWR|aRCR
2	32131 26166	3	   	329.86	DCR|4VULN|3DMG|3DUR|1TLV	1489VULN|2LIT|389DMG|5FEWX|6TLV|789DUR|89BPWR|aRCR
3	32132 16166	3	   	329.86	DCR|4VULN|3DMG|3DUR|1TLV	1489VULN|2LIT|389DMG|5TLV|6FEWX|789DUR|89BPWR|aRCR
4	32111 16166	5	   	313.61	DCR|4VULN|3DMG|3DUR	1589VULN|2LIT|389DMG|4CGEN|6FEWX|789DUR|89BPWR|aRCR
5	32111 36166	6	   	313.61	DCR|4VULN|3DMG|3DUR	1589VULN|2LIT|389DMG|4CGEN|6LWND|789DUR|89BPWR|aRCR
6	32121 36166	3	   	313.51	DCR|4VULN|3DMG|3DUR	1589VULN|2LIT|389DMG|4BEXP|6ERES|789DUR|89BPWR|aRCR
7	32131 36166	3	   	313.51	DCR|4VULN|3DMG|3DUR	1489VULN|2LIT|389DMG|5FEWX|6ERES|789DUR|89BPWR|aRCR
8	32132 11136	4	 * 	303.97	DCR|5VULN|2DMG|2DUR	15789VULN|2LIT|36DMG|45DUR|5BPWR|aRCR
9	23346 13326	3	 * 	302.80	DCR|4VULN|3DUR|3ASPD|2CDMG	17aASPD|24ZMB|347DUR|47aBPWR|567aVULN|8RCR|9aCDMG
10	23335 13326	4	   	302.70	DCR|4VULN|3DUR|3ASPD|2CDMG	17aASPD|2ZMB|357DUR|467aVULN|7aBPWR|8RCR|9aCDMG
