0	Index      	Bounty	 *	Score 	Summary	Detail	
1	34135 41184	1	 * 	298.61	DCR|3VULN|3DMG|3DUR|1TLV	19aDUR|2TLV|389VULN|4MBVNT|569DMG|7RCR|9BPWR
2	34135 41182	1	   	285.39	DCR|3VULN|3DMG|2DUR|1TLV	19DUR|2TLV|389VULN|4MBVNT|569DMG|7RCR|9BPWR|aFEWX
3	34135 41181	1	   	285.29	DCR|3VULN|3DMG|2DUR|1TLV	19DUR|2TLV|389VULN|4MBVNT|569DMG|7RCR|9BPWR|aTBNT
4	34135 41183	1	   	285.29	DCR|3VULN|3DMG|2DUR|1TLV	19DUR|2TLV|389VULN|4MBVNT|569DMG|7RCR|9BPWR|aBBNT
5	34135 41184	2	   	282.36	DCR|3VULN|3DMG|3DUR	19aDUR|2MLV|389VULN|4MBVNT|569DMG|7RCR|9BPWR
6	34131 61184	1	 * 	278.40	DCR|4VULN|2DUR|2TLV|1DMG|1NUKE	19DUR|29TLV|3589VULN|4MBVNT|6NUKE|7RCR|9BPWR|aDMG
7	31163 14152	2	 * 	277.98	DCR|5VULN|2DUR|1DMG	16DUR|2CGEN|34579VULN|8RCR|aDMG
8	31163 14152	1	   	277.88	DCR|5VULN|2DUR|1DMG	16DUR|2ERES|34579VULN|8RCR|aDMG
9	34131 61182	1	 * 	277.88	DCR|5VULN|2DUR|2TLV|1NUKE	19DUR|29TLV|3589aVULN|4MBVNT|6NUKE|7RCR|9BPWR
10	34163 11133	1	   	275.29	DCR|4VULN|2DUR|1TLV|1ASPD	16DUR|2TLV|3459VULN|7AART|8RCR|aASPD
11	12163 34152	7	   	274.50	DCR|5VULN|1DMG|1TLV|1ASPD	1ASPD|24CGEN|34579VULN|4BPWR|6TLV|8RCR|aDMG
12	12163 34152	6	   	274.50	DCR|5VULN|1DMG|1TLV|1ASPD	1ASPD|24CGEN|34579VULN|4BPWR|6TLV|8RCR|aDMG
13	31163 14153	2	   	274.16	DCR|5VULN|2DUR|1TLV	16DUR|2CGEN|34579VULN|8RCR|aTLV
14	31163 14153	1	   	274.06	DCR|5VULN|2DUR|1TLV	16DUR|2ERES|34579VULN|8RCR|aTLV
15	34131 81136	1	 * 	273.45	DCR|3VULN|2DMG|2DUR|2TLV	1aDUR|2aTLV|358VULN|4MBVNT|6CGEN|7RCR|9aDMG|aBPWR
16	34163 11135	1	   	272.59	DCR|4VULN|2DUR|1TLV	16DUR|2TLV|3459VULN|7AART|8RCR|aLIT
17	34126 33135	1	   	269.73	DCR|3VULN|2DMG|2DUR|1TLV	1aDUR|2TLV|38aVULN|4ERES|57LWND|6RCR|9aDMG|aBPWR
18	33166 34231	10	   	269.44	DCR|4VULN|2DUR|1DMG|1ASPD	15DUR|2LHND|3DUST|4579VULN|5BPWR|6RCR|8ASPD|aDMG
19	12114 42233	10	 * 	269.34	DCR|3VULN|3DMG|3ASPD	19aASPD|2CGEN|39aVULN|4FEWX|5RMIN|6RCR|7MLV|89aDMG|9aBPWR
20	12114 42235	9	   	269.34	DCR|3VULN|3DMG|3ASPD	19aASPD|2CGEN|39aVULN|4FEWX|5RMIN|6RCR|7MLV|89aDMG|9aBPWR
21	12134 42233	10	   	269.34	DCR|3VULN|3DMG|3ASPD	19aASPD|2CGEN|39aVULN|4LHND|5RMIN|6RCR|7MLV|89aDMG|9aBPWR
22	12144 42233	10	   	269.24	DCR|3VULN|3DMG|3ASPD	19aASPD|2CGEN|39aVULN|4DUST|5RMIN|6RCR|7MLV|89aDMG|9aBPWR
23	34135 41182	2	   	269.14	DCR|3VULN|3DMG|2DUR	19DUR|2MLV|389VULN|4MBVNT|569DMG|7RCR|9BPWR|aFEWX
24	12441 23121	10	   	269.14	DCR|3VULN|3DMG|3ASPD	19aASPD|25CGEN|345ERES|59aBPWR|6RCR|79aDMG|89aVULN
25	34135 41181	2	   	269.04	DCR|3VULN|3DMG|2DUR	19DUR|2MLV|389VULN|4MBVNT|569DMG|7RCR|9BPWR|aTBNT
26	34135 41183	2	   	269.04	DCR|3VULN|3DMG|2DUR	19DUR|2MLV|389VULN|4MBVNT|569DMG|7RCR|9BPWR|aBBNT
27	12442 23121	10	   	269.04	DCR|3VULN|3DMG|3ASPD	19aASPD|2CGEN|345ERES|6RCR|79aDMG|89aVULN|9aBPWR
