0	Index      	Bounty	 *	Score 	Summary	Detail	
1	63613 22136	2	 * 	280.83	DCR|4VULN|2DUR|3CDMG|1TLV	1DMSP|278CDMG|3TLV|48DUR|568aVULN|8BPWR|9RCR
2	13436 42312	8	 * 	278.10	DCR|3VULN|2DMG|2DUR|2LIT|1AART	17LIT|2RPLT|3aDUR|47DMG|567VULN|7BPWR|8AART|9RCR
3	44533 13122	1	 * 	271.14	DCR|5VULN|3DUR	137DUR|23469VULN|3BPWR|5CGEN|8BBNT|aRCR
4	63621 63121	6	 * 	270.33	DCR|3VULN|3DUR|2ASPD|2CDMG	1DMSP|28CDMG|35ASPD|489VULN|678DUR|8BPWR|aRCR
5	13436 32315	8	 * 	266.85	DCR|2VULN|3DMG|2DUR|2LIT|1AART	17LIT|2RPLT|36DUR|47aDMG|57VULN|7BPWR|8AART|9RCR
6	41233 51214	4	 * 	266.81	DCR|3VULN|3DUR|2DMG	168DUR|2CGEN|358VULN|48DMG|7RCVC|8BPWR|9LWND|aRCR
7	41233 51234	4	   	266.71	DCR|3VULN|3DUR|2DMG	168DUR|2CGEN|358VULN|48DMG|7RCVC|8BPWR|9DUST|aRCR
8	13436 32312	8	   	264.42	DCR|2VULN|3DUR|2DMG|2LIT|1AART	17LIT|2RPLT|36aDUR|47DMG|57VULN|7BPWR|8AART|9RCR
9	13436 42313	8	   	263.52	DCR|3VULN|2DMG|1DUR|2LIT|1AART	17LIT|2aRPLT|3DUR|47DMG|567VULN|7BPWR|8AART|9RCR
10	35126 12236	4	 * 	263.49	DCR|5VULN|2TLV|1DUR	128ZMB|28BPWR|3DUR|4568aVULN|78TLV|9RCR
11	13436 42311	8	   	263.42	DCR|3VULN|2DMG|1DUR|2LIT|1AART	17LIT|2RPLT|3DUR|47DMG|567VULN|7BPWR|8AART|9RCR|aERES
12	44531 11231	1	   	263.13	DCR|4VULN|2DUR|1CDMG|1ASPD	13DUR|2346VULN|3BPWR|5RMIN|7FEWX|8RCR|9ASPD|aCDMG
