0	Index      	Bounty	 *	Score 	Summary	Detail	
1	23633 24521	1	 * 	315.36	DCR|4VULN|3DUR|2DMG|1TLV	1389VULN|2AART|38BPWR|4TLV|58DMG|68aDUR|7RCR
2	23633 24522	1	   	302.14	DCR|4VULN|2DMG|2DUR|1TLV	1389VULN|2AART|38BPWR|4TLV|58DMG|68DUR|7RCR|aBEXP
3	23633 24523	1	   	302.04	DCR|4VULN|2DMG|2DUR|1TLV|1NUKE	1389VULN|2AART|38BPWR|4TLV|58DMG|68DUR|7RCR|aNUKE
4	22525 22132	5	 * 	298.71	DCR|3VULN|3DMG|3DUR|1TLV	18aVULN|2FEWX|358DUR|468DMG|7RCR|8BPWR|9TLV
5	23233 24521	1	   	292.72	DCR|3VULN|3DUR|2DMG|1TLV	189VULN|2AART|3RCVC|4TLV|58DMG|68aDUR|7RCR|8BPWR
6	22525 22151	5	   	292.12	DCR|3VULN|3DMG|3DUR	189VULN|2FEWX|358DUR|468DMG|7RCR|8BPWR|aAART
7	22522 22152	5	   	291.19	DCR|3VULN|3DMG|2DUR|1CDMG	158VULN|2FEWX|38DUR|468DMG|7RCR|8BPWR|9CDMG|aLIT
8	26223 18124	5	   	289.77	DCR|4VULN|2DMG|2DUR|1CDMG	147aVULN|2aDMG|3ZMB|5CDMG|6MBVNT|8aDUR|9RCR|aBPWR
9	25366 22111	3	   	289.35	DCR|4VULN|3DUR|2DMG	1348VULN|249DUR|48BPWR|58DUST|68DMG|7RCR|aLHND
10	25366 22112	3	   	289.35	DCR|4VULN|3DUR|2DMG	1348VULN|249DUR|48BPWR|58DUST|68DMG|7RCR|aRMIN
11	11523 42781	1	   	289.25	DCR|4VULN|3DUR|2DMG	19ERES|2MBVNT|35aDUR|4569VULN|59BPWR|7RCR|89DMG
12	25366 22113	3	   	289.25	DCR|4VULN|3DUR|2DMG	1348VULN|249DUR|48BPWR|58DUST|68DMG|7RCR|aMBVNT
13	22522 22153	5	   	289.20	DCR|3VULN|3DMG|2DUR|2CDMG	158VULN|2FEWX|38DUR|468DMG|7RCR|8BPWR|9aCDMG
14	23633 24532	1	   	287.80	DCR|3VULN|2DMG|2DUR|1TLV	138VULN|2AART|38BPWR|4TLV|58DMG|68DUR|7RCR|9CGEN|aLIT
15	23142 42623	6	 * 	286.14	DCR|5VULN|2DMG|2ASPD	1347aVULN|2BELT|5CGEN|6aASPD|8aDMG|9RCR|aBPWR
16	23142 52623	5	   	286.14	DCR|5VULN|2DMG|2ASPD	1347aVULN|2BELT|5CGEN|6aASPD|8aDMG|9RCR|aBPWR
17	23236 42623	6	   	286.14	DCR|5VULN|2DMG|2ASPD	1457aVULN|2BELT|3CGEN|6aASPD|8aDMG|9RCR|aBPWR
18	23236 52623	5	   	286.14	DCR|5VULN|2DMG|2ASPD	1457aVULN|2BELT|3CGEN|6aASPD|8aDMG|9RCR|aBPWR
19	22522 22165	5	   	285.39	DCR|3VULN|3DMG|2DUR|1TLV	158VULN|2FEWX|38DUR|468DMG|7RCR|8BPWR|9TBNT|aTLV
