0	Index      	Bounty	 *	Score 	Summary	Detail	
1	42511 12113	1	 * 	297.54	DCR|3VULN|3DUR|2DMG|3ASPD	156DUR|28DMG|348VULN|78aASPD|8BPWR|9RCR
2	42511 12111	1	   	288.02	DCR|3VULN|3DUR|2DMG|2ASPD	156DUR|28DMG|348VULN|78ASPD|8BPWR|9RCR|aCGEN
3	42511 12114	1	   	288.02	DCR|3VULN|3DUR|2DMG|2ASPD	156DUR|28DMG|348VULN|78ASPD|8BPWR|9RCR|aRPLT
4	42511 12115	1	   	288.02	DCR|3VULN|3DUR|2DMG|2ASPD	156DUR|28DMG|348VULN|78ASPD|8BPWR|9RCR|aLWND
5	42511 12116	1	   	288.02	DCR|3VULN|3DUR|2DMG|2ASPD	156DUR|28DMG|348VULN|78ASPD|8BPWR|9RCR|aBEXP
6	42251 53133	1	   	281.57	DCR|3VULN|3DUR|2DMG|2LIT	139DUR|28DMG|4BBNT|579VULN|69LIT|9BPWR|aRCR
7	11341 22633	6	 * 	278.55	DCR|3VULN|3DMG|2DUR|1SELL	1SELL|2AART|389VULN|457DMG|69DUR|9BPWR|aRCR
8	11341 22633	5	 * 	278.55	DCR|3VULN|3DMG|2DUR|1SELL	1SELL|2AART|389VULN|457DMG|69DUR|9BPWR|aRCR
9	45511 21113	5	   	277.81	DCR|3VULN|3DUR|2DMG|1ASPD	124DUR|368VULN|58ZMB|78DMG|8BPWR|9RCR|aASPD
10	52516 33323	1	 * 	277.79	DCR|4VULN|2DMG|1TLV|1DUR	1LHND|26DMG|3456VULN|6BPWR|7FEWX|8DUR|9RCR|aTLV
11	41511 11163	2	   	277.71	DCR|3VULN|3DUR|2DMG|1ASPD	156DUR|2RMIN|348VULN|78DMG|8BPWR|9RCR|aASPD
12	42511 11113	1	   	277.61	DCR|3VULN|3DUR|2DMG|1ASPD|1NUKE	156DUR|28DMG|348VULN|7NUKE|8BPWR|9RCR|aASPD
13	42511 16121	1	   	274.92	DCR|3VULN|3DUR|2DMG	156DUR|27DMG|347VULN|7BPWR|8LIT|9MBVNT|aRCR
14	22516 35132	1	 * 	274.49	DCR|5VULN|2DMG	1LWND|26DMG|34569VULN|6BPWR|7RCVC|8RCR|aAART
15	11343 11336	8	   	274.00	DCR|3VULN|2DMG|2DUR|1ASPD|1SELL	1SELL|2AART|39aVULN|4aDMG|5LWND|6ASPD|7RCR|8aDUR|aBPWR
16	11331 35827	9	   	273.90	DCR|3VULN|2DMG|2DUR|1ASPD|1SELL	1SELL|2AART|36aVULN|4ASPD|5aDMG|7MBVNT|8aDUR|9RCR|aBPWR
17	11331 65337	8	   	273.90	DCR|3VULN|2DMG|2DUR|1ASPD|1SELL	1SELL|2AART|39aVULN|4ASPD|5aDMG|6RCR|7MBVNT|8aDUR|aBPWR
18	11351 21116	9	 * 	273.37	DCR|2VULN|3DMG|2CDMG|1TLV|1DUR|1SELL	1SELL|2AART|37VULN|4TLV|579DMG|67CDMG|7BPWR|8DUR|aRCR
19	45313 36311	6	 * 	273.01	DCR|4VULN|3DUR|2ASPD	125DUR|3RPLT|4579VULN|57BPWR|67ASPD|8FEWX|aRCR
20	42531 12113	1	   	270.63	DCR|2VULN|3DUR|2DMG|3ASPD	156DUR|28DMG|38VULN|4RCVC|78aASPD|8BPWR|9RCR
21	12644 11113	1	 * 	270.62	DCR|2VULN|3DUR|2DMG|2CDMG|1ASPD|1SELL	1SELL|246DUR|38VULN|58CDMG|78DMG|8BPWR|9RCR|aASPD
22	16331 15633	5	 * 	270.56	DCR|4VULN|3DMG|1SELL	1SELL|279LHND|357DMG|4AART|6789VULN|79BPWR|aRCR
23	42433 12221	1	   	269.73	DCR|3VULN|2DMG|2DUR|1TLV	16DUR|27DMG|3ZMB|46aVULN|5RPLT|6BPWR|8RCR|9TLV
24	11351 21313	7	 * 	268.38	DCR|3VULN|2DMG|2CDMG|1TLV|1SELL	1SELL|2AART|378VULN|4TLV|57DMG|67CDMG|7BPWR|9CGEN|aRCR
25	43413 41221	8	   	268.27	DCR|4VULN|2DUR|1TLV|1CDMG	15DUR|2DUST|3CDMG|457aVULN|5BPWR|6FEWX|8RCR|9TLV
26	42251 26121	1	   	268.24	DCR|2VULN|3DUR|2DMG|2AART|1ASPD	137DUR|27DMG|4BBNT|57VULN|69AART|7BPWR|8RCR|aASPD
