0	Index      	Bounty	 *	Score 	Summary	Detail	
1	12362 33861	9	 * 	300.96	DCR|4VULN|3DMG|3DUR	1MBVNT|29aDUR|39aDMG|4CGEN|5ASPD|679aVULN|8RCR|9aBPWR
2	12463 83811	9	 * 	288.34	DCR|4VULN|2DUR|1TLV|1DMG|2ASPD	1MBVNT|2aDUR|379aVULN|4DMG|5TLV|6aASPD|8RCR|aBPWR
3	12463 83831	8	 * 	280.51	DCR|3VULN|3DUR|1TLV|1DMG|2ASPD	1MBVNT|29aDUR|37aVULN|4DMG|5TLV|6aASPD|8RCR|aBPWR
4	11514 34522	1	 * 	278.82	DCR|5VULN|2TLV|1DUR|2LIT	1MBVNT|27TLV|3567aVULN|47LIT|7BPWR|8RCR|9DUR
5	11546 34522	1	   	278.82	DCR|5VULN|2TLV|1DUR|2LIT	1MBVNT|27TLV|3467aVULN|57LIT|7BPWR|8RCR|9DUR
6	12323 61784	8	 * 	278.39	DCR|3VULN|2DMG|2DUR|1TLV	1MBVNT|2aDUR|3aDMG|4LHND|5TLV|69aVULN|7AART|8RCR|aBPWR
7	12343 61784	8	   	278.39	DCR|3VULN|2DMG|2DUR|1TLV	1MBVNT|2aDUR|3aDMG|4BEXP|5TLV|69aVULN|7AART|8RCR|aBPWR
8	22321 33356	6	 * 	275.31	DCR|4VULN|3DUR|1TLV	19aMLV|2TLV|369aVULN|4RCVC|59aDUR|7RCR|8AART|9aBPWR
9	13224 33811	9	 * 	275.19	DCR|4VULN|2DMG|1TLV|1DUR	1MBVNT|2aZMB|3aDMG|4DUR|5TLV|679aVULN|8RCR|aBPWR
10	32321 33356	6	   	275.01	DCR|4VULN|3DUR|1TLV	19aERES|2TLV|369aVULN|4RCVC|59aDUR|7RCR|8AART|9aBPWR
11	12174 33741	10	   	273.23	DCR|4VULN|2DMG|2DUR	1MBVNT|29DUR|3CGEN|4AART|569aVULN|7RCR|89DMG|9BPWR
12	12174 33741	9	   	273.23	DCR|4VULN|2DMG|2DUR	1MBVNT|29DUR|3CGEN|4AART|569aVULN|7RCR|89DMG|9BPWR
13	12463 33811	9	   	272.19	DCR|4VULN|2DUR|1TLV|1DMG	1MBVNT|2aDUR|379aVULN|4DMG|5TLV|6aZMB|8RCR|aBPWR
14	12332 33811	9	   	271.88	DCR|4VULN|2DMG|2DUR	1MBVNT|2aDUR|3aDMG|4MLV|5ASPD|679aVULN|8RCR|aBPWR
15	12362 33811	9	   	271.88	DCR|4VULN|2DMG|2DUR	1MBVNT|2aDUR|3aDMG|4CGEN|5ASPD|679aVULN|8RCR|aBPWR
16	12414 38154	8	   	271.40	DCR|3VULN|3DMG|3DUR	1MBVNT|259DUR|369VULN|4RCVC|7RCR|89aDMG|9BPWR
