0	Index      	 *	Score 	Summary	Detail	Bounty	
1	43221 41513	 * 	290.26	橙3易伤3时间2伤害3暴击	134时间249暴击49序列升级59伤害6核789易伤a雷电	1
2	21236 41513	 * 	286.17	橙2易伤3伤害2等级1时间1暴击	18易伤2雷电38等级4最后敌人5暴击678伤害8序列升级9时间a核	9
3	22544 32331	 * 	286.16	橙4易伤2等级2伤害	134a易伤234挖尘34a序列升级5雷电6赏金塔7a伤害8a等级9核	3
4	21221 53316	 * 	285.99	橙4易伤2等级2时间2雷电	1679易伤24雷电34等级4序列升级58时间a核	10
5	43221 41511	   	281.95	橙3易伤3时间2伤害3暴击	134时间249暴击49序列升级59伤害6核789易伤a基地爆炸	1
6	43221 41512	   	281.95	橙3易伤3时间2伤害3暴击	134时间249暴击49序列升级59伤害6核789易伤a低血量敌人	1
7	21246 21513	   	279.54	橙4易伤2等级2时间	158a易伤2雷电38等级4平台6核78时间8序列升级9矿等	8
8	41266 13122	   	279.44	橙4易伤2等级2时间	17时间2雷电37等级4额外掉落579a易伤6核7序列升级8赏金邻近	5
9	62143 23313	 * 	279.37	紫4易伤3等级2伤害3雷电1暴击	1核278a易伤38伤害457等级678雷电78序列升级9暴击	3
10	43136 32332	 * 	278.46	橙3易伤2等级2时间1伤害	19时间2挖青3伤害49等级5矿等6雷电7核89a易伤9序列升级	9
11	12615 62122	 * 	277.87	橙4易伤3伤害2暴击1全技能1卖塔	1卖塔238a易伤38a序列升级4全技能5赏金塔6核78a伤害9a暴击	1
12	21515 23361	 * 	277.45	橙5易伤3时间3雷电	16789易伤249雷电359时间9序列升级a核	2
13	23512 14362	   	276.62	橙4易伤2等级1伤害1时间	1347易伤2双倍矿37序列升级57等级6随机矿8核9时间a伤害	7
14	43132 41513	   	275.81	橙3易伤3时间2伤害2暴击	145时间29暴击39伤害6核789易伤9序列升级a立即金币	1
15	43132 41511	   	275.71	橙3易伤3时间2伤害2暴击	145时间29暴击39伤害6核789易伤9序列升级a赏金塔	1
16	43132 41512	   	275.71	橙3易伤3时间2伤害2暴击	145时间29暴击39伤害6核789易伤9序列升级a挖尘	1
17	23615 62121	   	272.01	橙3易伤2伤害3暴击1时间1全技能	138易伤238暴击38序列升级4全技能5赏金塔6核78伤害9时间a攻速	1
