0	Index      	 *	Score 	Summary	Detail	Bounty	
1	52111 43474	 * 	308.89	橙4易伤2等级2伤害2时间	1平台236a易伤46伤害5加一6a序列升级7a等级8a时间9核	6
2	54211 33274	 * 	301.16	橙3易伤2等级3时间2伤害	12平台37a时间47伤害5加一67a易伤7a序列升级8a等级9核	8
3	52111 12474	   	291.20	橙4易伤2等级2时间1伤害	1平台237a易伤4伤害5加一6a等级8a时间9核a序列升级	6
4	52111 33474	   	291.20	橙4易伤2等级2时间1伤害	1平台236a易伤4伤害5加一7a等级8a时间9核a序列升级	6
5	52111 73474	   	291.20	橙4易伤2等级2时间1伤害	1平台236a易伤4伤害5加一7a等级8a时间9核a序列升级	5
6	35333 63273	   	288.96	橙4易伤2等级2伤害1核弹	1核弹29等级3矿等4加一569a易伤7核89伤害9序列升级	3
7	52511 43474	   	287.84	橙3易伤2等级2伤害2时间	13平台26a易伤46伤害5加一6a序列升级7a等级8a时间9核	6
8	32232 42342	   	282.14	橙4易伤2等级2时间1核弹	1核弹2a时间3低血量敌人469a易伤5a等级7核8赏金塔a序列升级	6
9	32235 42342	   	282.14	橙4易伤2等级2时间1核弹	1核弹2a时间3低血量敌人459a易伤6a等级7核8赏金塔a序列升级	5
10	32332 42342	   	282.14	橙4易伤2等级2时间1核弹	1核弹2a时间3基地爆炸469a易伤5a等级7核8赏金塔a序列升级	6
11	32632 42342	   	282.14	橙4易伤2等级2时间1核弹	1核弹2a时间3敌人爆炸469a易伤5a等级7核8赏金塔a序列升级	6
12	31132 42342	   	282.04	橙4易伤2等级2时间1核弹	1核弹2挖青3a时间469a易伤5a等级7核8赏金塔a序列升级	6
13	31135 42342	   	282.04	橙4易伤2等级2时间1核弹	1核弹2挖青3a时间459a易伤6a等级7核8赏金塔a序列升级	5
14	33462 31513	   	281.15	橙3易伤2等级2时间1伤害1核弹	1核弹25等级3立即金币45时间5序列升级6伤害789易伤a核	1
15	32232 45216	   	279.83	橙3易伤2伤害2时间1等级1核弹	1核弹2a时间3低血量敌人46a易伤5等级7矿等8a伤害9核a序列升级	7
16	32332 45216	   	279.83	橙3易伤2伤害2时间1等级1核弹	1核弹2a时间3基地爆炸46a易伤5等级7矿等8a伤害9核a序列升级	7
17	31132 45216	   	279.73	橙3易伤2伤害2时间1等级1核弹	1核弹2挖青3a时间46a易伤5等级7矿等8a伤害9核a序列升级	7
18	61632 23211	   	279.71	橙3易伤2等级2时间3雷电	123雷电4a时间57a易伤6全技能8a等级9核a序列升级	8
