0	Index      	 *	Score 	Summary	Detail	Bounty	
1	35241 33433	 * 	291.20	橙4易伤2等级2时间1伤害1核弹	1立即金币2569易伤3伤害4核弹79等级89时间9序列升级a核	10
2	35243 33433	 * 	287.74	橙3易伤2等级2伤害2时间1核弹	1立即金币269易伤35伤害4核弹79等级89时间9序列升级a核	10
3	52212 35621	   	282.72	橙3易伤2等级2伤害1时间1全技能	1全技能267易伤3赏金塔47伤害57等级7序列升级8挖尘9核a时间	1
4	54262 21232	   	281.27	橙4易伤2等级1时间2雷电1全技能	1全技能29等级35雷电4579易伤59序列升级69敌人爆炸8核a时间	7
5	54262 13331	   	274.70	橙3易伤2等级2时间2雷电1全技能	1全技能29等级35雷电459易伤59序列升级6低血量敌人7挖尘89时间a核	8
6	54262 23331	   	274.70	橙3易伤2等级2时间2雷电1全技能	1全技能29等级35雷电459易伤59序列升级6敌人爆炸7挖尘89时间a核	8
7	52353 24448	   	273.43	橙3易伤2等级1伤害1时间1全技能	1全技能25a易伤35等级4加一5序列升级6伤害7核8时间9雷电	1
8	52353 24474	   	273.43	橙3易伤2等级1伤害1时间1全技能	1全技能259易伤35等级4加一5序列升级6伤害7核8时间a雷电	1
9	12333 24462	 * 	271.10	紫3易伤3伤害2等级2时间	137挖尘2a等级4核57时间67a伤害7a序列升级89a易伤	4
10	52212 35622	 * 	266.37	橙3易伤3等级2伤害1全技能	1全技能267易伤3赏金塔47伤害57a等级7序列升级8挖尘9核	1
11	52212 15621	   	265.79	橙2易伤2等级2伤害2全技能1时间	16全技能27易伤3赏金塔47伤害57等级7序列升级8挖尘9核a时间	1
12	52322 46321	   	265.13	橙3易伤2等级1伤害1时间1全技能	1全技能2敌人爆炸368易伤46等级5赏金邻近6序列升级7伤害9核a时间	3
13	52323 21321	   	265.13	橙3易伤2等级1伤害1时间1全技能	1全技能2敌人爆炸358易伤45等级5序列升级6伤害7赏金邻近9核a时间	3
14	12425 16132	   	265.03	橙3易伤2等级1伤害1时间1全技能	1挖尘26等级39a易伤4时间5伤害7全技能8核	10
15	52353 21318	   	265.03	橙3易伤2等级1伤害1时间1全技能	1全技能258易伤35等级4加一5序列升级6伤害7赏金邻近9时间a核	1
16	52353 24471	   	265.03	橙3易伤2等级1伤害1时间1全技能	1全技能259易伤35等级4加一5序列升级6伤害7核8时间a挖尘	1
17	54262 11231	   	265.02	橙4易伤2等级2雷电1全技能	1全技能29等级35雷电4579易伤59序列升级69低血量敌人8核a敌人爆炸	7
18	54262 11232	   	265.02	橙4易伤2等级2雷电1全技能	1全技能29等级35雷电4579易伤59序列升级69低血量敌人8核a金币生成	7
19	54262 21231	   	265.02	橙4易伤2等级2雷电1全技能	1全技能29等级35雷电4579易伤59序列升级69a敌人爆炸8核	7
20	54262 11233	   	264.92	橙4易伤2等级2雷电1全技能	1全技能29等级35雷电4579易伤59序列升级69低血量敌人8核a赏金邻近	7
21	54262 21233	   	264.92	橙4易伤2等级2雷电1全技能	1全技能29等级35雷电4579易伤59序列升级69敌人爆炸8核a加一	7
22	52353 24473	   	264.88	橙3易伤2等级1伤害1时间1全技能1卖塔	1全技能259易伤35等级4加一5序列升级6伤害7核8时间a卖塔	1
23	35261 12142	 * 	264.54	橙4易伤3伤害1时间	1立即金币2568易伤39a伤害4时间7核	7
24	35261 12342	   	264.54	橙4易伤3伤害1时间	1立即金币2568易伤39a伤害4时间7核	8
25	35261 12111	 * 	264.26	橙3易伤3时间1等级1伤害	1立即金币256易伤3伤害489时间7核a等级	8
26	12461 34211	   	263.67	橙3易伤2等级1伤害1时间	1挖尘29等级368易伤4雷电5时间7伤害a核	7
27	52342 33211	   	263.52	橙4易伤2时间1伤害2全技能	17全技能28敌人爆炸358a易伤48时间6核8序列升级9伤害	9
28	52342 33216	   	263.52	橙4易伤2时间1伤害2全技能	17全技能28敌人爆炸358a易伤48时间6核8序列升级9伤害	10
29	35261 12162	 * 	263.47	橙4易伤2伤害2时间	1立即金币2569易伤3a伤害48时间7核	8
30	35261 12112	   	263.47	橙4易伤2伤害2时间	1立即金币2568易伤3a伤害49时间7核	7
31	35261 12312	   	263.47	橙4易伤2伤害2时间	1立即金币2568易伤3a伤害49时间7核	8
32	52353 24444	   	262.39	橙2易伤2等级1伤害1时间1暴击1全技能	1全技能25易伤35等级4加一5序列升级6伤害7核8时间9雷电a暴击	1
33	54153 24444	   	262.39	橙2易伤2等级1伤害1时间1暴击1全技能	1全技能25等级35易伤4加一5序列升级6伤害7核8时间9雷电a暴击	2
34	15123 33262	   	261.91	橙2易伤2等级2伤害1时间1暴击	19挖尘2掉矿39伤害45易伤6时间7核89等级9序列升级a暴击	2
35	22422 24142	 * 	261.51	紫4易伤3伤害2等级	179最后敌人2a等级369a易伤4核59a伤害8挖青9a序列升级	3
36	54223 61232	   	261.34	橙3易伤2等级2全技能1时间	15全技能29等级3雷电49敌人爆炸679易伤8核9序列升级a时间	7
37	12331 21452	   	261.21	紫4易伤3伤害2等级	139挖尘2a等级4核589a易伤69a伤害7加一9a序列升级	8
38	12331 62452	   	261.21	紫4易伤3伤害2等级	139挖尘2a等级4核569a易伤79a伤害8加一9a序列升级	7
