0	Index      	Bounty	 *	Score 	Summary	Detail	
1	53632 13341	10	 * 	271.98	橙4易伤2伤害2时间	135a易伤2双倍矿4雷电6额外掉落7a伤害8核9a时间a序列升级
2	51258 12332	1	 * 	267.05	橙5易伤3等级	1689a易伤2雷电3加一48a敌人爆炸58a等级7核8a序列升级
3	31255 62332	7	 * 	265.99	橙2易伤2伤害2时间1等级1暴击	18时间2最后敌人38伤害4挖青5等级6雷电78易伤8序列升级9核a暴击
4	33242 52411	10	 * 	264.15	橙3易伤3时间2伤害	169时间2双倍矿39伤害4雷电5敌人爆炸79a易伤8核9序列升级
5	55543 41322	1	   	261.24	橙4易伤2伤害2雷电1暴击	178a易伤2额外掉落3加一4暴击57伤害67雷电7序列升级9核
6	56326 33222	2	 * 	261.17	橙3易伤2等级1伤害1暴击	169易伤2平台35等级4攻速7核8暴击a伤害
7	33321 25335	8	 * 	259.85	橙3易伤2等级2时间1全技能	1a时间24双倍矿3全技能5平台68a易伤7核9a等级a序列升级
8	26333 12543	5	   	259.85	橙3易伤2等级2时间1全技能	1随机矿28等级3全技能4矿等58时间6核789易伤8序列升级a立即金币
9	51214 74364	1	 * 	259.75	橙3易伤2时间2暴击1伤害2雷电	19a易伤2a雷电3加一45暴击6伤害7a时间8核a序列升级
10	26333 12542	5	   	259.75	橙3易伤2等级2时间1全技能	1随机矿28等级3全技能4矿等58时间6核789易伤8序列升级a赏金邻近
11	26333 12552	5	   	259.75	橙3易伤2等级2时间1核弹1全技能	1随机矿28等级3全技能4矿等58时间6核78a易伤8序列升级9核弹
12	26336 13712	3	   	259.75	橙3易伤2等级2时间1全技能	1随机矿27等级3全技能47时间57a易伤6加一7序列升级8核9立即金币
13	33366 16132	4	   	259.65	橙3易伤2等级2时间1全技能	19时间2双倍矿3全技能48掉矿59a易伤6核79等级9序列升级
14	51134 61313	7	   	259.19	橙2易伤2伤害2时间1等级2雷电	18易伤2a最后敌人38时间4等级5a矿等68雷电7核8a序列升级9a伤害
15	31255 62331	7	   	258.89	橙2易伤2伤害2时间1等级2雷电	18时间2最后敌人38伤害4挖青5等级6a雷电78易伤8序列升级9核
16	23215 62322	8	 * 	258.17	橙3易伤3伤害2时间	1随机矿23a伤害4挖尘5平台68a易伤7核9a时间a序列升级
17	51133 31453	3	 * 	257.81	橙5易伤2时间1暴击	14569易伤2最后敌人37时间8暴击a核
18	35161 33113	3	 * 	257.59	橙5易伤3时间	135时间267基地爆炸4679a易伤67序列升级8核
19	55111 33113	3	   	257.59	橙5易伤3时间	1679a易伤267基地爆炸345时间67序列升级8核
20	53662 11322	6	 * 	257.50	橙4易伤1等级1伤害1时间	1349易伤2双倍矿5等级6核7基地爆炸8时间a伤害
21	33332 11411	9	 * 	256.60	橙2等级1易伤2伤害2时间1暴击1全技能	18时间2双倍矿3全技能48等级5金币生成6暴击78伤害8序列升级9核a易伤
22	31164 13332	4	 * 	256.59	橙2易伤2等级3时间1全技能	137时间2最后敌人47等级57易伤6赏金塔7序列升级8全技能9核a雷电
23	33353 13335	4	   	256.50	橙2等级1易伤2伤害2时间1暴击1核弹1全技能	1a时间2双倍矿3全技能4a伤害5易伤6核7核弹8暴击9a等级a序列升级
24	55543 41324	1	   	256.44	橙3易伤2伤害1时间2雷电1暴击	178易伤2额外掉落3加一4暴击57伤害67雷电7序列升级9核a时间
25	23266 23612	4	 * 	256.27	橙2易伤3伤害2等级	1随机矿23a伤害4a易伤56等级7雷电8核9a低血量敌人a序列升级
26	23266 23612	3	   	256.27	橙2易伤3伤害2等级	1随机矿23a伤害4a易伤56等级7雷电8核9a低血量敌人a序列升级
27	23266 23632	4	   	256.27	橙2易伤3伤害2等级	1随机矿23a伤害4a易伤56等级7雷电8核9a基地爆炸a序列升级
28	23266 23632	3	   	256.27	橙2易伤3伤害2等级	1随机矿23a伤害4a易伤56等级7雷电8核9a基地爆炸a序列升级
