0	Index      	Bounty	 *	Score 	Summary	Detail	
1	64326 11332	2	 * 	296.00	橙4易伤2时间2攻速1伤害1等级	179a易伤27攻速3伤害4等级57时间6核7序列升级8赏金塔
2	14322 11553	1	 * 	292.87	紫4易伤3伤害3时间3等级	145等级2核389伤害689时间789a易伤89序列升级
3	61642 31133	5	 * 	288.30	橙4易伤3伤害1时间1攻速	1567易伤2敌人爆炸3攻速456伤害56序列升级8额外掉落9时间a核
4	63212 52132	8	 * 	287.39	橙5易伤3时间1等级	1489a易伤234时间4序列升级5挖尘6核7等级
5	61342 23422	1	 * 	283.32	橙4易伤2伤害2暴击	1359易伤29暴击4雷电6最后敌人79伤害8全技能9序列升级a核
6	61361 41322	1	 * 	283.13	橙4易伤2攻速2暴击1时间	1369易伤29暴击4全技能5时间7雷电89攻速9序列升级a核
7	13234 11263	1	 * 	282.92	橙3易伤3伤害2等级1时间	17等级27a易伤3策反4时间579伤害6核7序列升级8雷电
8	63314 11263	2	   	282.92	橙3易伤3伤害2等级1时间	17a易伤2时间3随机矿47等级579伤害6核7序列升级8雷电
9	64114 11332	2	 * 	282.75	橙4易伤2伤害2攻速1等级	179a易伤27攻速3最后敌人4等级57伤害6核7序列升级8赏金塔
10	64214 11332	3	   	282.75	橙4易伤2伤害2攻速1等级	179a易伤27攻速3最后敌人4等级57伤害6核7序列升级8赏金塔
11	64314 11332	3	   	282.75	橙4易伤2伤害2攻速1等级	179a易伤27攻速3低血量敌人4等级57伤害6核7序列升级8赏金塔
12	61361 42111	1	   	281.75	橙4易伤2时间1伤害1暴击	1367易伤2暴击4全技能59时间8伤害a核
13	13234 11332	1	 * 	281.50	橙4易伤2伤害2等级1时间	17等级279a易伤3策反4时间57伤害6核7序列升级8赏金塔
14	63314 11332	2	   	281.50	橙4易伤2伤害2等级1时间	179a易伤2时间3随机矿47等级57伤害6核7序列升级8赏金塔
15	63212 52161	10	   	281.50	橙4易伤3时间1等级1暴击	148a易伤234时间4序列升级5挖尘6核7等级9暴击
16	63212 52135	8	   	278.85	橙4易伤3时间1等级1攻速	1489易伤234时间4序列升级5挖尘6核7等级a攻速
17	13326 11316	1	 * 	278.60	橙4易伤2时间2等级1伤害	17等级279a易伤3伤害4矿等57时间6核7序列升级8低血量敌人
18	13326 11632	1	   	278.50	橙4易伤2时间2等级1伤害	17等级279a易伤3伤害4矿等57时间6核7序列升级8赏金塔
19	13346 11332	1	   	278.50	橙4易伤2时间2等级1伤害	17等级279a易伤3伤害4策反57时间6核7序列升级8赏金塔
20	16252 16233	5	   	278.50	橙4易伤2时间2等级1伤害	17等级2掉矿3789易伤4额外掉落57时间6核7序列升级a伤害
21	62424 11211	1	 * 	277.58	橙3易伤2伤害2攻速2等级1暴击	157易伤2额外掉落3暴击47攻速67伤害7序列升级8核9a等级
22	63212 52131	8	   	277.51	橙4易伤3时间1等级	1489易伤234时间4序列升级5挖尘6核7等级a全技能
23	13122 63422	2	   	277.07	橙3易伤2伤害1等级2雷电1暴击	1等级26雷电37伤害4暴击569易伤6序列升级8核a全技能
24	13122 63422	3	   	277.07	橙3易伤2伤害1等级2雷电1暴击	1等级26雷电37伤害4暴击569易伤6序列升级8核a全技能
25	62214 51311	6	 * 	276.79	橙3易伤2伤害2时间1暴击	136易伤2立即金币4全技能56伤害6序列升级7暴击89时间a核
26	63211 64332	4	 * 	276.38	橙3易伤3时间1伤害1等级1攻速	14a易伤234时间4序列升级5等级6额外掉落7攻速8伤害9核
27	63252 53311	10	 * 	276.37	橙3易伤3时间2伤害	189易伤239时间4额外掉落5全技能6加一79伤害9序列升级a核
28	63212 52125	9	   	276.16	橙4易伤3时间1等级	148a易伤234时间4序列升级5挖尘6核7等级9雷电
29	64126 11332	3	   	275.94	橙4易伤2时间2攻速1等级	179a易伤27攻速3策反4等级57时间6核7序列升级8赏金塔
30	64226 11332	2	   	275.94	橙4易伤2时间2攻速1等级	179a易伤27攻速3策反4等级57时间6核7序列升级8赏金塔
31	64326 11221	2	 * 	274.63	橙2易伤3时间2攻速1伤害1等级2雷电	17易伤27攻速3伤害4等级57a时间6核7序列升级89雷电
32	13234 11335	1	   	274.52	橙3易伤3伤害2等级1时间	17等级279易伤3策反4时间57a伤害6核7序列升级8赏金塔
33	63314 11335	2	   	274.52	橙3易伤3伤害2等级1时间	179易伤2时间3随机矿47等级57a伤害6核7序列升级8赏金塔
34	62424 11212	1	   	273.86	橙3易伤2伤害2攻速1等级1暴击	157易伤2额外掉落3暴击47攻速67伤害7序列升级8核9等级a立即金币
35	62424 11213	1	   	273.86	橙3易伤2伤害2攻速1等级1暴击	157易伤2额外掉落3暴击47攻速67伤害7序列升级8核9等级a基地爆炸
36	62424 11223	1	   	273.86	橙3易伤2伤害2攻速1等级1暴击	157易伤2额外掉落3暴击47攻速67伤害7序列升级8核9立即金币a等级
37	62424 11231	1	   	273.76	橙3易伤2伤害2攻速1等级1暴击	157易伤2额外掉落3暴击47攻速67伤害7序列升级8核9掉矿a等级
38	61322 13323	1	   	273.68	橙3易伤3时间1伤害1暴击1攻速	139易伤2暴击49挖尘5伤害6攻速789时间9序列升级a核
39	63213 34361	6	   	273.66	橙4易伤3时间1暴击	1456易伤234时间4序列升级7雷电8暴击9低血量敌人a核
40	63213 61532	7	   	273.66	橙4易伤3时间1暴击	1459易伤234时间4序列升级6金币生成7暴击8核a雷电
41	63222 52314	3	   	273.58	橙3易伤3时间1伤害1等级	178易伤238时间4等级5雷电68掉矿8序列升级9核a伤害
42	61361 42131	1	   	273.48	橙4易伤1伤害2暴击1时间	1367易伤29暴击4全技能5时间8伤害a核
43	64326 11112	2	   	273.46	橙3易伤2时间2攻速1伤害1等级	17a易伤27攻速3伤害4等级57时间6核7序列升级8矿等9平台
44	13326 11635	1	 * 	273.45	橙3易伤2伤害2时间2等级	17等级279易伤3a伤害4矿等57时间6核7序列升级8赏金塔
45	13346 11335	1	   	273.45	橙3易伤2伤害2时间2等级	17等级279易伤3a伤害4策反57时间6核7序列升级8赏金塔
46	64326 11312	2	   	273.36	橙3易伤2时间2攻速1伤害1等级	17a易伤27攻速3伤害4等级57时间6核7序列升级8赏金塔9基地爆炸
47	64326 11331	2	   	273.36	橙3易伤2时间2攻速1伤害1等级	179易伤27攻速3伤害4等级57时间6核7序列升级8赏金塔a基地爆炸
48	13634 11332	1	   	273.35	橙3易伤2伤害2时间2等级1核弹	17等级29a易伤3核弹47时间57伤害6核7序列升级8赏金塔
49	64326 11333	2	   	273.26	橙3易伤2时间2攻速1伤害1等级	179易伤27攻速3伤害4等级57时间6核7序列升级8赏金塔a挖尘
50	13151 23521	6	   	273.12	橙3易伤3伤害2等级2雷电	18等级24雷电348伤害48序列升级5挖青678易伤9加一a核
51	13151 26521	7	   	273.12	橙3易伤3伤害2等级2雷电	18等级24雷电348伤害48序列升级5挖青678易伤9加一a核
52	61614 11332	3	   	272.54	橙4易伤2伤害1等级1攻速	179a易伤27敌人爆炸3攻速4等级57伤害6核7序列升级8赏金塔
53	13122 63426	3	 * 	272.41	橙3易伤2伤害3雷电1等级1暴击	1等级26a雷电37伤害4暴击569易伤6序列升级8核
54	13122 63426	2	   	272.41	橙3易伤2伤害3雷电1等级1暴击	1等级26a雷电37伤害4暴击569易伤6序列升级8核
55	61642 31113	5	   	272.05	橙4易伤3伤害1攻速	1567易伤2敌人爆炸3攻速456伤害56序列升级8额外掉落9基地爆炸a核
56	61642 31123	5	   	271.95	橙4易伤3伤害1攻速	1567易伤2敌人爆炸3攻速456伤害56序列升级8额外掉落9挖尘a核
57	63213 62124	7	 * 	271.86	橙4易伤3时间2等级	145a易伤234时间4a序列升级6金币生成7核8a矿等9a等级
58	63213 62324	8	   	271.86	橙4易伤3时间2等级	145a易伤234时间4a序列升级6金币生成7核8a矿等9a等级
59	63213 32535	6	 * 	271.76	橙4易伤3时间1伤害	1456易伤234时间4序列升级7立即金币8矿等9核a伤害
60	63213 35135	8	   	271.76	橙4易伤3时间1伤害	1456易伤234时间4序列升级7立即金币8矿等9核a伤害
61	63213 53332	7	   	271.76	橙4易伤3时间1伤害	145a易伤234时间4序列升级6额外掉落7低血量敌人8伤害9核
62	63213 54332	6	   	271.76	橙4易伤3时间1伤害	145a易伤234时间4序列升级6额外掉落7最后敌人8伤害9核
63	63213 56132	8	   	271.76	橙4易伤3时间1伤害	145a易伤234时间4序列升级6额外掉落7伤害8敌人爆炸9核
64	63213 56232	8	   	271.76	橙4易伤3时间1伤害	145a易伤234时间4序列升级6额外掉落7伤害8基地爆炸9核
65	63213 56332	6	   	271.76	橙4易伤3时间1伤害	145a易伤234时间4序列升级6额外掉落7低血量敌人8伤害9核
66	63213 32235	6	   	271.66	橙4易伤3时间1伤害	1456易伤234时间4序列升级7立即金币8掉矿9核a伤害
67	63213 35235	7	   	271.66	橙4易伤3时间1伤害	1456易伤234时间4序列升级7立即金币8掉矿9核a伤害
68	62611 32532	4	   	271.24	橙5易伤3时间	1457a易伤2立即金币348时间4序列升级6金币生成9核
69	63213 32532	6	   	271.24	橙5易伤3时间	1456a易伤234时间4序列升级7立即金币8矿等9核
70	63213 35132	8	   	271.24	橙5易伤3时间	1456a易伤234时间4序列升级7立即金币8矿等9核
71	63213 35532	7	   	271.24	橙5易伤3时间	1456a易伤234时间4序列升级7立即金币8矿等9核
72	63213 35632	8	   	271.24	橙5易伤3时间	1456a易伤234时间4序列升级7立即金币8金币生成9核
73	63214 53122	7	   	271.24	橙5易伤3时间1核弹	1479a易伤234时间49序列升级59最后敌人6核8核弹
74	63212 53532	8	   	271.14	橙5易伤3时间	1479a易伤234时间4序列升级5挖尘6核8金币生成
75	63212 53532	7	   	271.14	橙5易伤3时间	1479a易伤234时间4序列升级5挖尘6核8策反
76	63212 56132	8	   	271.14	橙5易伤3时间	1489a易伤234时间4序列升级5挖尘6核7随机矿
77	63213 32232	6	   	271.14	橙5易伤3时间	1456a易伤234时间4序列升级7立即金币8掉矿9核
78	63213 35232	7	   	271.14	橙5易伤3时间	1456a易伤234时间4序列升级7立即金币8掉矿9核
79	63212 53132	7	   	271.04	橙5易伤3时间1核弹	1479a易伤234时间4序列升级5挖尘6核8核弹
80	63212 53232	7	   	271.04	橙5易伤3时间	1479a易伤234时间4序列升级5挖尘6核8掉矿
81	64326 11222	2	 * 	270.93	橙2易伤3攻速2时间1伤害1等级2雷电	17易伤27a攻速3伤害4等级57时间6核7序列升级89雷电
82	13634 11263	1	 * 	270.50	橙2易伤3伤害2时间2等级1核弹	17等级2a易伤3核弹47时间579伤害6核7序列升级8雷电
83	14322 11551	1	   	270.13	紫3易伤3伤害3时间3等级	145等级2核389伤害689时间789易伤89序列升级a赏金邻近
84	63332 24522	10	   	269.87	橙3易伤2伤害2攻速1时间	16a易伤2时间3平台4全技能5随机矿7a伤害8a攻速9核a序列升级
85	63614 11211	2	   	269.83	橙3易伤2伤害2时间1等级	179易伤27时间3等级4矿等57伤害6核7序列升级8基地爆炸a随机矿
86	63614 11212	2	   	269.83	橙3易伤2伤害2时间1等级	179易伤27时间3等级4矿等57伤害6核7序列升级8基地爆炸a双倍矿
87	63614 11311	2	   	269.83	橙3易伤2伤害2时间1等级	179易伤27时间3等级4矿等57伤害6核7序列升级8低血量敌人a随机矿
88	63614 11312	2	   	269.83	橙3易伤2伤害2时间1等级	179易伤27时间3等级4矿等57伤害6核7序列升级8低血量敌人a双倍矿
89	63614 11122	2	   	269.73	橙3易伤2伤害2时间1等级	17a易伤27时间3等级48矿等57伤害6核7序列升级9赏金邻近
90	63614 11213	2	   	269.73	橙3易伤2伤害2时间1等级	179易伤27时间3等级4矿等57伤害6核7序列升级8基地爆炸a掉矿
91	63614 11222	2	   	269.73	橙3易伤2伤害2时间1等级	17a易伤27时间3等级4矿等57伤害6核7序列升级8基地爆炸9赏金塔
92	63614 11313	2	   	269.73	橙3易伤2伤害2时间1等级	179易伤27时间3等级4矿等57伤害6核7序列升级8低血量敌人a掉矿
93	63614 11322	2	   	269.73	橙3易伤2伤害2时间1等级	17a易伤27时间3等级4矿等57伤害6核7序列升级8低血量敌人9赏金塔
94	61413 35121	10	   	269.12	橙5易伤2时间1攻速	14568易伤234敌人爆炸48序列升级78时间9攻速a核
95	62216 51322	6	   	268.76	橙3易伤2时间2攻速1暴击	139易伤2立即金币4全技能59时间6暴击7雷电89攻速9序列升级a核
96	62216 51322	7	   	268.76	橙3易伤2时间2攻速1暴击	139易伤2立即金币4全技能59时间6暴击7雷电89攻速9序列升级a核
97	62214 51331	6	   	268.52	橙3易伤2伤害2暴击1时间	136易伤2立即金币4全技能56伤害6序列升级79暴击8时间a核
98	64326 11322	2	   	268.41	橙2易伤2时间2攻速1伤害1等级1暴击	17易伤27攻速3伤害4等级57时间6核7序列升级8赏金塔9暴击a雷电
99	13346 11261	1	 * 	268.17	橙2易伤3时间2伤害2等级	17等级27易伤39伤害4策反57a时间6核7序列升级8雷电
100	64326 11213	2	   	268.08	橙2易伤3时间2攻速1伤害1等级	17易伤27攻速3伤害4等级57a时间6核7序列升级8雷电9敌人爆炸
101	64326 11231	2	   	268.08	橙2易伤3时间2攻速1伤害1等级	17易伤27攻速3伤害4等级57a时间6核7序列升级8雷电9立即金币
102	61212 52132	9	   	267.95	橙4易伤3时间1等级	189a易伤25敌人爆炸345时间5序列升级6核7等级
103	63213 62122	8	   	267.95	橙4易伤3时间1等级	145a易伤234时间4序列升级6金币生成7核8策反9等级
104	63213 62122	7	   	267.95	橙4易伤3时间1等级	145a易伤234时间4序列升级6金币生成7核8矿等9等级
105	63213 62222	7	   	267.95	橙4易伤3时间1等级	145a易伤234时间4序列升级6金币生成7核8策反9等级
106	63213 62322	8	   	267.95	橙4易伤3时间1等级	145a易伤234时间4序列升级6金币生成7核8矿等9等级
107	63214 52112	8	   	267.95	橙4易伤3时间1等级	148a易伤234时间4序列升级5最后敌人6核7等级9额外掉落
108	63214 52122	8	   	267.95	橙4易伤3时间1等级	148a易伤234时间4序列升级59最后敌人6核7等级
109	63214 52132	9	   	267.95	橙4易伤3时间1等级	148a易伤234时间4序列升级5最后敌人6核7等级9双倍矿
110	63214 53122	8	   	267.95	橙4易伤3时间1等级	147a易伤234时间4序列升级5最后敌人6核8双倍矿9等级
111	63214 53322	7	   	267.95	橙4易伤3时间1等级	147a易伤234时间4序列升级58最后敌人6核9等级
112	63222 52132	9	   	267.95	橙4易伤3时间1等级	189a易伤235时间45敌人爆炸5序列升级6核7等级
113	63412 52132	9	   	267.95	橙4易伤3时间1等级	189a易伤245时间35敌人爆炸5序列升级6核7等级
114	63212 52112	8	   	267.85	橙4易伤3时间1等级	148a易伤234时间4序列升级5挖尘6核7等级9立即金币
115	63212 52134	8	   	267.85	橙4易伤3时间1等级	1489易伤234时间4序列升级5挖尘6核7等级a矿等
116	63212 52136	8	   	267.85	橙4易伤3时间1等级	1489易伤234时间4序列升级5挖尘6核7等级a额外掉落
117	63212 52332	7	   	267.85	橙4易伤3时间1等级	149a易伤234时间4序列升级5挖尘6核7等级8立即金币
118	63212 53622	7	   	267.85	橙4易伤3时间1等级	147a易伤234时间4序列升级5挖尘6核8立即金币9等级
119	63213 62622	7	   	267.85	橙4易伤3时间1等级	145a易伤234时间4序列升级6金币生成7核8掉矿9等级
120	63212 52122	8	   	267.75	橙4易伤3时间1等级	148a易伤234时间4序列升级59挖尘6核7等级
121	63212 52136	10	   	267.75	橙4易伤3时间1等级	148a易伤234时间4序列升级5挖尘6核7等级9挖青
122	63212 52432	8	   	267.75	橙4易伤3时间1等级	149a易伤234时间4序列升级58挖尘6核7等级
123	63212 52133	8	   	267.61	橙4易伤3时间1等级1卖塔	1489易伤234时间4序列升级5挖尘6核7等级a卖塔
124	13623 42363	5	   	267.51	橙3易伤2伤害1等级2雷电1暴击	1等级28雷电3最后敌人4基地爆炸589易伤6暴击78伤害8序列升级a核
125	13633 42363	5	   	267.51	橙3易伤2伤害1等级2雷电1暴击	1等级28雷电3最后敌人4敌人爆炸589易伤6暴击78伤害8序列升级a核
126	13122 63421	3	   	267.41	橙3易伤2伤害1等级2雷电1暴击	1等级26雷电37伤害4暴击569易伤6序列升级8核a最后敌人
127	13122 63421	2	   	267.41	橙3易伤2伤害1等级2雷电1暴击	1等级26雷电37伤害4暴击569易伤6序列升级8核a最后敌人
128	13122 63423	3	   	267.31	橙3易伤2伤害1等级2雷电1暴击	1等级26雷电37伤害4暴击569易伤6序列升级8核a挖尘
129	13122 63423	2	   	267.31	橙3易伤2伤害1等级2雷电1暴击	1等级26雷电37伤害4暴击569易伤6序列升级8核a挖尘
130	13122 63425	2	   	267.31	橙3易伤2伤害1等级2雷电1暴击	1等级26雷电37伤害4暴击569易伤6序列升级8核a赏金邻近
131	13122 63425	3	   	267.31	橙3易伤2伤害1等级2雷电1暴击	1等级26雷电37伤害4暴击569易伤6序列升级8核a赏金邻近
132	13234 11215	1	   	267.27	橙3易伤2伤害2等级1时间	17等级27a易伤3策反4时间57伤害6核7序列升级8雷电9敌人爆炸
133	63314 11215	2	   	267.27	橙3易伤2伤害2等级1时间	17a易伤2时间3随机矿47等级57伤害6核7序列升级8雷电9敌人爆炸
134	63211 12221	4	   	267.27	橙3易伤3时间1等级1暴击	148易伤234时间4序列升级5等级6雷电7暴击9额外掉落a核
135	63211 12241	4	   	267.27	橙3易伤3时间1等级1暴击	148易伤234时间4序列升级5等级6雷电7暴击9随机矿a核
136	13234 11334	1	   	267.17	橙3易伤2伤害2等级1时间	17等级279易伤3策反4时间57伤害6核7序列升级8赏金塔a雷电
137	63314 11334	2	   	267.17	橙3易伤2伤害2等级1时间	179易伤2时间3随机矿47等级57伤害6核7序列升级8赏金塔a雷电
138	13264 11263	1	   	266.67	橙3易伤3伤害2等级	17等级27a易伤3策反4最后敌人579伤害6核7序列升级8雷电
139	63213 62228	9	   	266.66	橙4易伤3时间2雷电	145a易伤234时间4a序列升级6a金币生成7核8加一9a雷电
140	61321 21616	3	   	266.60	橙4易伤2伤害2攻速	179a易伤2敌人爆炸37伤害4最后敌人5金币生成67攻速7序列升级8核
141	61321 21616	2	   	266.60	橙4易伤2伤害2攻速	179a易伤2敌人爆炸37伤害4最后敌人5金币生成67攻速7序列升级8核
142	61331 21616	5	   	266.60	橙4易伤2伤害2攻速	179a易伤2敌人爆炸37伤害4金币生成5低血量敌人67攻速7序列升级8核
143	61332 21616	5	   	266.60	橙4易伤2伤害2攻速	179a易伤2敌人爆炸37伤害4金币生成5最后敌人67攻速7序列升级8核
144	61333 21616	4	   	266.60	橙4易伤2伤害2攻速	179a易伤2敌人爆炸37伤害4金币生成5低血量敌人67攻速7序列升级8核
145	13214 11263	1	   	266.57	橙3易伤3伤害2等级	17等级27a易伤3策反4挖尘579伤害6核7序列升级8雷电
146	64234 11332	4	   	266.50	橙4易伤2伤害2攻速	179a易伤27攻速3最后敌人4金币生成57伤害6核7序列升级8赏金塔
147	64334 11332	4	   	266.50	橙4易伤2伤害2攻速	179a易伤27攻速3低血量敌人4金币生成57伤害6核7序列升级8赏金塔
148	13152 41151	8	 * 	266.50	橙2易伤2伤害3攻速3雷电2等级	18等级246雷电34伤害48序列升级58a攻速78易伤9核
149	64326 11223	2	 * 	266.41	橙2易伤2时间2攻速3雷电1伤害1等级	17易伤27攻速3伤害4等级57时间6核7序列升级89a雷电
