0	Index      	 *	Score 	Summary	Detail	
1	33242 13256	 * 	413.95	橙4易伤1双倍秒伤1时间	1立即金币2569易伤3加一4最后敌人7核8时间a双倍秒伤
2	33242 13546	   	413.95	橙4易伤1双倍秒伤1时间	1立即金币2568易伤3加一4最后敌人7核9时间a双倍秒伤
3	64242 13256	   	413.85	橙4易伤1双倍秒伤1时间	1加一2毒气减费3569易伤4最后敌人7核8时间a双倍秒伤
4	64242 13546	   	413.85	橙4易伤1双倍秒伤1时间	1加一2毒气减费3568易伤4最后敌人7核9时间a双倍秒伤
5	33252 31476	   	413.59	橙3易伤1双倍秒伤2时间1等级	1立即金币257易伤3加一47时间67风暴减费7序列升级8等级9核a双倍秒伤
6	33542 11332	 * 	407.34	4易伤2双倍秒伤2时间	1立即金币2567易伤37敌人爆炸47时间7序列升级8火球减费9a双倍秒伤
7	33216 24255	   	402.23	橙3易伤1双倍秒伤1暴击1时间	1立即金币259易伤3加一4技能点6暴击7核8时间a双倍秒伤
8	53332 13245	   	402.19	橙3易伤1双倍秒伤1暴击1时间1卖塔	1暴击269易伤3卖塔4技能5最后敌人7核8时间a双倍秒伤
9	61223 55242	   	387.28	橙3易伤1双倍秒伤2时间	1加一29时间39狙击对黄4赏金塔579易伤6头目8核9序列升级a双倍秒伤
10	61452 84131	   	387.28	橙3易伤1双倍秒伤2时间	1加一28时间3基地爆炸48掉矿578易伤6核8序列升级9双倍秒伤a最后敌人
11	61452 84132	   	387.28	橙3易伤1双倍秒伤2时间	1加一28时间3a基地爆炸48掉矿578易伤6核8序列升级9双倍秒伤
12	61452 84133	   	387.28	橙3易伤1双倍秒伤2时间	1加一28时间3基地爆炸48掉矿578易伤6核8序列升级9双倍秒伤a技能
13	61452 84134	   	387.28	橙3易伤1双倍秒伤2时间	1加一28时间3基地爆炸48掉矿578易伤6核8序列升级9双倍秒伤a喷火对黄
