0	Index      	 *	Score 	Summary	Detail	
1	21413 33523	 * 	312.79	橙4易伤2等级1矿等1技能1攻速	1359易伤25等级4技能5序列升级6攻速7矿等8随机技能a核
2	22234 14533	 * 	309.60	橙橙2易伤1等级1技能1攻速	16易伤2基地爆炸3攻速4金币生成5核弹7技能89核a等级
3	21411 53216	 * 	302.04	橙3易伤2矿等2等级1技能	139易伤29等级4技能5时间6赏金塔7策反89矿等9序列升级a核
4	21645 44217	 * 	300.22	橙3易伤2矿等2伤害1等级	189易伤2等级3加一49矿等59伤害6赏金邻近7随机矿9序列升级a核
5	21613 33217	   	293.64	橙3易伤2矿等2等级1技能	169易伤29等级3加一4随机矿5赏金塔7技能89矿等9序列升级a核
6	21647 44217	 * 	293.41	橙3易伤2矿等1等级2攻速	189易伤2等级3加一49矿等59攻速6赏金邻近7随机矿9序列升级a核
7	26641 32633	   	292.71	橙橙2易伤1等级1攻速	16易伤2金币生成3加一4攻速5掉矿7随机矿89核a等级
8	21413 33513	   	292.54	橙3易伤2等级1矿等1技能1攻速	135易伤25等级4技能5序列升级6攻速7矿等8随机技能9风暴减费a核
9	21645 44413	 * 	292.41	橙2易伤3伤害2矿等1等级	19易伤2等级3加一49矿等589伤害6赏金邻近7随机矿9序列升级a核
10	21413 52114	 * 	292.12	橙3易伤3等级1矿等1技能1暴击	135易伤259等级4技能5序列升级6雷电7矿等8核a暴击
11	26421 33533	   	290.21	橙橙2易伤1等级1暴击	13易伤2金币生成4基地爆炸5平台6立即金币7暴击89核a等级
12	25152 23533	   	290.11	橙橙2易伤1等级1暴击	17易伤2火球减费3暴击4敌人爆炸5掉矿6平台89核a等级
13	21413 52115	   	288.13	橙3易伤3等级1矿等1技能	135易伤259等级4技能5序列升级6雷电7矿等8核a核弹
14	21413 52116	   	286.77	橙3易伤3等级1矿等1技能	135易伤259等级4技能5序列升级6雷电7矿等8核a时间
15	21413 34361	   	286.59	橙4易伤2等级1技能1攻速	1359易伤25等级4技能5序列升级6攻速7赏金塔8随机技能a核
16	12131 54262	   	285.15	橙橙1易伤1等级1伤害	1雷电2双倍秒伤3全技能4时间5赏金塔6等级79核8易伤a伤害
17	21664 14832	 * 	284.61	橙橙2等级1易伤1暴击	1易伤2a等级3加一4全技能5平台6最后敌人78核9暴击
