0	Index      	Bounty	 *	Score 	Summary	Detail	
1	12611 46112	9	 * 	297.50	橙3易伤2等级2伤害2时间	17伤害278易伤3立即金币47等级5全技能6核7序列升级9a时间
2	12611 46111	8	 * 	297.28	橙3易伤3伤害3等级2雷电	17a伤害278易伤3立即金币47a等级5全技能6核7a序列升级9a雷电
3	12611 46113	10	   	291.22	橙3易伤2等级2伤害1时间	17伤害278易伤3立即金币47等级5全技能6核7序列升级9时间a攻速
4	12611 46112	8	   	291.22	橙3易伤2等级2伤害1时间	17伤害278易伤3立即金币47等级5全技能6核7序列升级9雷电a时间
5	12616 13413	5	   	288.11	橙3易伤2等级2伤害1时间2雷电	19伤害257易伤3立即金币49等级69雷电8核9序列升级a时间
6	52631 13413	5	   	288.11	橙3易伤2等级2伤害1时间2雷电	19等级247易伤3立即金币59伤害69雷电8核9序列升级a时间
7	52631 13413	4	   	288.11	橙3易伤2等级2伤害1时间2雷电	19等级247易伤3立即金币59伤害69雷电8核9序列升级a时间
8	52232 53212	3	 * 	286.58	橙3易伤2等级3时间2雷电	19等级269易伤3攻速48雷电579时间9序列升级a核
9	12611 46111	9	   	282.92	橙3易伤2等级2伤害1时间	17伤害278易伤3立即金币47等级5全技能6核7序列升级9时间a策反
10	12611 46112	10	   	282.92	橙3易伤2等级2伤害1时间	17伤害278易伤3立即金币47等级5全技能6核7序列升级9时间a双倍矿
11	12611 46113	9	   	282.92	橙3易伤2等级2伤害1时间	17伤害278易伤3立即金币47等级5全技能6核7序列升级9时间a随机矿
12	12611 46122	8	   	282.92	橙3易伤2等级2伤害1时间	17伤害278易伤3立即金币47等级5全技能6核7序列升级9敌人爆炸a时间
13	12611 46132	9	   	282.92	橙3易伤2等级2伤害1时间	17伤害278易伤3立即金币47等级5全技能6核7序列升级9最后敌人a时间
14	12611 46111	10	   	282.82	橙3易伤3等级2伤害1时间	17伤害278易伤3立即金币47a等级5全技能6核7序列升级9时间
15	12612 35162	5	   	282.37	橙3易伤2伤害2时间1等级1暴击	19伤害29a易伤3立即金币4等级5加一6暴击79时间8核9序列升级
16	12631 42523	10	   	282.32	橙3易伤3伤害2等级	15a伤害24a易伤3立即金币6随机矿7核8a等级9全技能a序列升级
17	52462 11212	8	 * 	280.43	橙4易伤2等级1伤害2暴击	18等级2678易伤3策反4伤害58暴击8序列升级9金币生成a核
18	12616 13411	5	   	280.17	橙3易伤2等级2伤害2雷电	19伤害257易伤3立即金币49等级69雷电8核9序列升级a攻速
19	52631 13411	4	   	280.17	橙3易伤2等级2伤害2雷电	19等级247易伤3立即金币59伤害69雷电8核9序列升级a攻速
20	52631 13411	5	   	280.17	橙3易伤2等级2伤害2雷电	19等级247易伤3立即金币59伤害69雷电8核9序列升级a攻速
21	16622 13224	2	 * 	279.35	橙5易伤2伤害2暴击	19伤害2雷电35689易伤49暴击7赏金邻近9序列升级a核
22	16622 13224	3	   	279.35	橙5易伤2伤害2暴击	19伤害2雷电35689易伤49暴击7赏金邻近9序列升级a核
23	56232 23411	6	 * 	278.51	橙5易伤2等级3雷电1核弹	19等级259雷电3核弹45679易伤59序列升级8核a掉矿
24	56232 23413	6	   	278.51	橙5易伤2等级3雷电1核弹	19等级259雷电3核弹45679易伤59序列升级8核a挖尘
25	56232 23412	6	   	278.36	橙5易伤2等级3雷电1核弹1卖塔	19等级259雷电3核弹45679易伤59序列升级8核a卖塔
26	56232 53212	4	   	278.17	橙3易伤2等级3时间2雷电1核弹	19等级28雷电3核弹469易伤579时间9序列升级a核
27	32532 43411	8	   	277.06	橙3易伤2等级3时间1暴击	18金币生成234易伤58等级678时间8序列升级9核a暴击
28	52462 21212	8	 * 	276.97	橙3易伤2等级2伤害2暴击	18等级278易伤3策反46伤害58暴击8序列升级9金币生成a核
29	12616 13412	5	 * 	276.87	橙3易伤2等级2伤害3雷电	19伤害257易伤3立即金币49等级69a雷电8核9序列升级
30	52631 13412	4	   	276.87	橙3易伤2等级2伤害3雷电	19等级247易伤3立即金币59伤害69a雷电8核9序列升级
31	52631 13412	5	   	276.87	橙3易伤2等级2伤害3雷电	19等级247易伤3立即金币59伤害69a雷电8核9序列升级
32	32541 32532	10	   	276.71	橙5易伤2等级	17金币生成2367a易伤47等级5全技能7序列升级8雷电9核
33	52262 22152	6	   	275.26	橙2易伤2等级2时间1伤害2攻速1暴击1核弹	19等级2a易伤39攻速4核弹5暴击6伤害79时间8核9序列升级
34	12611 46113	8	   	274.97	橙3易伤2等级2伤害	17伤害278易伤3立即金币47等级5全技能6核7序列升级9雷电a额外掉落
35	52211 63714	4	   	274.87	橙3易伤2等级2伤害	19等级29a易伤3攻速4全技能5加一6核7矿等89伤害9序列升级
36	32541 32112	7	   	274.62	橙4易伤2等级1时间	17金币生成2367易伤47等级5全技能7序列升级8核9雷电a时间
37	32541 32532	9	   	274.62	橙4易伤2等级1时间	17金币生成2367易伤47等级5全技能7序列升级8雷电9核a时间
38	12611 46132	10	   	274.44	橙3易伤2等级2伤害2全技能	17伤害278易伤3立即金币47等级5a全技能6核7序列升级9最后敌人
39	12612 73462	7	   	274.10	橙3易伤2伤害1等级2暴击1时间	19伤害29a易伤3立即金币4等级5加一6核7时间89暴击9序列升级
40	52226 34122	5	 * 	273.98	橙4易伤2时间1等级1暴击	1等级2589易伤3攻速47时间6暴击a核
