0	Index      	Bounty	 *	Score 	Summary	Detail	
1	25611 31413	10	 * 	302.43	DCR|3VULN|3DMG|3DUR|2CDMG	1aCDMG|25aDMG|37aVULN|468DUR|9RCR|aBPWR
2	25612 31413	10	   	286.77	DCR|3VULN|3DUR|2DMG|2CDMG	1aCDMG|2aDMG|37aVULN|468DUR|5DMSP|9RCR|aBPWR
3	52231 13661	5	   	285.76	DCR|3VULN|3DMG|1TLV|1DUR|2LIT	148VULN|2CGEN|38LIT|5DUR|6TLV|78aDMG|8BPWR|9RCR
4	53231 13661	5	   	285.76	DCR|3VULN|3DMG|1TLV|1DUR|2LIT	148VULN|2MLV|38LIT|5DUR|6TLV|78aDMG|8BPWR|9RCR
5	53231 13663	5	   	284.69	DCR|3VULN|2DMG|2DUR|1TLV|2LIT	148VULN|2MLV|38LIT|5aDUR|6TLV|78DMG|8BPWR|9RCR
6	24311 32542	3	   	275.36	DCR|3VULN|2DUR|1DMG|1TLV|1CDMG	1CDMG|26aVULN|3AART|4DMG|5TLV|79DUR|8RCR
7	53231 13662	5	   	273.82	DCR|3VULN|2DMG|2TLV|1DUR|2LIT	148VULN|2MLV|38LIT|5DUR|6aTLV|78DMG|8BPWR|9RCR
8	56231 62112	5	   	273.58	DCR|3VULN|3DUR|1DMG|1TLV	14aVULN|2LIT|3TLV|579DUR|6DMG|8RCR
9	52222 13661	3	   	273.43	DCR|2VULN|3DMG|2DUR|1TLV|2LIT	18VULN|2CGEN|38LIT|45DUR|6TLV|78aDMG|8BPWR|9RCR
10	53222 13661	3	   	273.43	DCR|2VULN|3DMG|2DUR|1TLV|2LIT	18VULN|2MLV|38LIT|45DUR|6TLV|78aDMG|8BPWR|9RCR
