0	Index      	Bounty	 *	Score 	Summary	Detail	
1	46222 31225	8	 * 	285.79	DCR|4VULN|2DMG|2DUR|1AART	136aVULN|2DMSP|46DUR|5AART|6aBPWR|7RCR|8aERES|9aDMG
2	63142 31225	8	   	285.79	DCR|4VULN|2DMG|2DUR|1AART	1DMSP|246aVULN|36DUR|5AART|6aBPWR|7RCR|8aERES|9aDMG
3	63222 31225	8	   	285.79	DCR|4VULN|2DMG|2DUR|1AART	1DMSP|236aVULN|46DUR|5AART|6aBPWR|7RCR|8aERES|9aDMG
4	46222 31141	7	 * 	281.42	DCR|4VULN|3DUR|1DMG|1AART	1368VULN|2DMSP|469DUR|5AART|6BPWR|7RCR|aDMG
5	63142 31141	7	   	281.42	DCR|4VULN|3DUR|1DMG|1AART	1DMSP|2468VULN|369DUR|5AART|6BPWR|7RCR|aDMG
6	63222 31141	7	   	281.42	DCR|4VULN|3DUR|1DMG|1AART	1DMSP|2368VULN|469DUR|5AART|6BPWR|7RCR|aDMG
7	63222 31641	8	   	281.42	DCR|4VULN|3DUR|1DMG|1AART	1DMSP|2368VULN|469DUR|5AART|6BPWR|7RCR|aDMG
8	63222 31614	9	 * 	281.32	DCR|5VULN|2DUR|1CDMG|1AART	1DMSP|2368aVULN|46DUR|5AART|6BPWR|7RCR|9CDMG
9	63222 31625	10	 * 	281.00	DCR|5VULN|3DUR|1AART	1DMSP|2368aVULN|46aDUR|5AART|6aBPWR|7RCR|9RCVC
10	46222 31143	7	   	280.90	DCR|5VULN|3DUR|1AART	1368aVULN|2DMSP|469DUR|5AART|6BPWR|7RCR
11	63142 31143	7	   	280.90	DCR|5VULN|3DUR|1AART	1DMSP|2468aVULN|369DUR|5AART|6BPWR|7RCR
12	63222 31143	7	   	280.90	DCR|5VULN|3DUR|1AART	1DMSP|2368aVULN|469DUR|5AART|6BPWR|7RCR
13	63222 31643	8	   	280.90	DCR|5VULN|3DUR|1AART	1DMSP|2368aVULN|469DUR|5AART|6BPWR|7RCR
14	42242 22423	5	 * 	279.33	DCR|5VULN|2DUR|2ASPD	1478aVULN|2MLV|37ASPD|57DUR|6RCR|7BPWR|9LHND
15	63222 31524	7	   	279.20	DCR|4VULN|2DUR|1DMG|1ASPD|1AART	1DMSP|236aVULN|46DUR|5AART|6BPWR|7RCR|8ASPD|9DMG
16	42142 22423	5	 * 	278.08	DCR|5VULN|2DUR|2TLV	1478aVULN|2MLV|37TLV|57DUR|6RCR|7BPWR|9LHND
17	43142 22423	5	   	278.08	DCR|5VULN|2DUR|2TLV	1478aVULN|2ZMB|37TLV|57DUR|6RCR|7BPWR|9LHND
18	63225 21225	6	   	278.04	DCR|3VULN|2DMG|2DUR|1TLV	1DMSP|23aVULN|4aDUR|5LIT|6TLV|7aDMG|8RCR|9BBNT|aBPWR
19	45212 25322	9	 * 	276.39	DCR|3VULN|2DMG|2CDMG|2AART|1DUR	147VULN|2aAART|37CDMG|5BELT|67DMG|7BPWR|8DUR|9RCR
20	42242 22431	5	   	276.04	DCR|4VULN|2DUR|2ASPD|1TLV	1478VULN|2MLV|37ASPD|57DUR|6RCR|7BPWR|9TLV|aRMIN
21	42242 22432	5	   	276.04	DCR|4VULN|2DUR|2ASPD|1TLV	1478VULN|2MLV|37ASPD|57DUR|6RCR|7BPWR|9TLV|aRPLT
22	42242 22433	5	   	276.04	DCR|4VULN|2DUR|2ASPD|1TLV	1478VULN|2MLV|37ASPD|57DUR|6RCR|7BPWR|9TLV|aLWND
23	46222 31151	7	   	275.98	DCR|5VULN|2DUR|1AART	1368aVULN|2DMSP|46DUR|5AART|6BPWR|7RCR|9LIT
24	63142 31151	7	   	275.98	DCR|5VULN|2DUR|1AART	1DMSP|2468aVULN|36DUR|5AART|6BPWR|7RCR|9LIT
25	63222 31151	7	   	275.98	DCR|5VULN|2DUR|1AART	1DMSP|2368aVULN|46DUR|5AART|6BPWR|7RCR|9LIT
26	63222 31651	8	   	275.98	DCR|5VULN|2DUR|1AART	1DMSP|2368aVULN|46DUR|5AART|6BPWR|7RCR|9LIT
27	45136 31122	7	   	275.97	DCR|4VULN|2DUR|1DMG|2AART	1568VULN|24AART|36DUR|6BPWR|7RCR|9DMSP|aDMG
