0	Index      	 *	Score 	Summary	Detail	Bounty	
1	23343 42512	 * 	311.56	橙3易伤3伤害3时间1等级1暴击	189时间2立即金币389伤害4暴击5金币生成689易伤7核89序列升级a等级	2
2	32343 42512	   	311.56	橙3易伤3伤害3时间1等级1暴击	1立即金币289时间389伤害4暴击5金币生成689易伤7核89序列升级a等级	2
3	23343 42511	   	291.66	橙3易伤3伤害3时间2暴击	189时间2立即金币389伤害4a暴击5金币生成689易伤7核89序列升级	2
4	32343 42511	   	291.66	橙3易伤3伤害3时间2暴击	1立即金币289时间389伤害4a暴击5金币生成689易伤7核89序列升级	2
5	21532 16522	 * 	289.03	橙4易伤3时间3暴击3攻速	158时间24a攻速348a易伤48a序列升级6核789暴击	4
6	21532 16522	   	289.03	橙4易伤3时间3暴击3攻速	158时间24a攻速348a易伤48a序列升级6核789暴击	5
7	21532 24114	 * 	287.97	橙3易伤2等级3时间2攻速	157时间24攻速347易伤47序列升级67等级8金币生成9核a雷电	6
8	63363 21512	 * 	284.56	橙4易伤3等级3时间	1随机矿2589易伤3立即金币489时间689等级7平台89序列升级a核	7
9	63531 21512	   	284.56	橙4易伤3等级3时间	1随机矿2489易伤389等级589时间6立即金币7平台89序列升级a核	7
10	21536 31253	   	282.24	橙2易伤2伤害2时间1等级2攻速1暴击	16时间24攻速34易伤46序列升级56伤害7雷电8核9等级a暴击	5
11	21536 31222	   	281.81	橙2易伤3时间2伤害1等级2攻速	169时间24攻速34易伤46序列升级56伤害7雷电8核a等级	5
