0	Index      	Bounty	 *	Score 	Summary	Detail	
1	52447 24344	1	 * 	286.26	橙4易伤2等级2伤害	1加一29伤害389a易伤4攻速5最后敌人6核79等级9序列升级
2	33666 31113	8	 * 	282.08	橙3易伤3伤害2等级1全技能1卖塔	1卖塔238伤害38序列升级478易伤58等级6随机矿9全技能a核
3	52447 24348	1	   	281.46	橙3易伤2等级2伤害1时间	1加一29伤害389易伤4攻速5最后敌人6核79等级9序列升级a时间
4	52447 24342	1	   	273.52	橙3易伤2等级2伤害	1加一29伤害389易伤4攻速5最后敌人6核79等级9序列升级a雷电
5	52287 24344	1	   	273.05	橙3易伤2等级2伤害2攻速	1加一29伤害39攻速48a易伤5最后敌人6核79等级9序列升级
6	52476 14122	1	 * 	272.81	橙2易伤3伤害3时间1等级	1加一247伤害37易伤567时间7序列升级8掉矿9核a等级
7	33666 31123	8	 * 	272.41	橙3易伤3伤害2等级1卖塔	1卖塔238伤害38序列升级478易伤58等级6随机矿9策反a核
8	33666 31133	8	 * 	272.41	橙3易伤3伤害2等级1卖塔	1卖塔238伤害38序列升级478易伤58等级6随机矿9金币生成a核
9	52431 41131	1	 * 	271.88	橙4易伤2伤害2时间	1加一29伤害379a易伤4雷电5敌人爆炸69时间8核9序列升级
10	52438 41131	1	   	271.88	橙4易伤2伤害2时间	1加一29伤害379a易伤4雷电5低血量敌人69时间8核9序列升级
11	52454 41131	1	   	271.88	橙4易伤2伤害2时间	1加一29伤害379a易伤4低血量敌人5雷电69时间8核9序列升级
12	53172 33417	10	 * 	271.14	橙4易伤2等级2时间	1加一23随机矿4a时间5a等级678a易伤9核a序列升级
13	52132 45121	1	   	269.00	橙3易伤2伤害1等级1时间2雷电	1加一29伤害3时间49雷电5等级6矿等79a易伤8核9序列升级
14	55251 31442	8	 * 	267.74	橙3易伤3伤害2时间1全技能	1加一239掉矿39a序列升级4全技能5a时间69a易伤7核89a伤害
15	52144 22745	1	   	265.46	橙2易伤3时间2伤害1等级	1加一29伤害379时间4攻速5挖青6等级89易伤9序列升级a核
16	52447 24343	1	   	265.21	橙3易伤2等级2伤害	1加一29伤害389易伤4攻速5最后敌人6核79等级9序列升级a低血量敌人
17	52447 24346	1	   	265.21	橙3易伤2等级2伤害	1加一29伤害389易伤4攻速5a最后敌人6核79等级9序列升级
18	52447 24382	1	   	265.21	橙3易伤2等级2伤害	1加一2a伤害38a易伤4攻速5最后敌人6核7a等级9平台a序列升级
19	52447 24644	1	   	265.21	橙3易伤2等级2伤害	1加一29伤害39a易伤4攻速5最后敌人6核79等级8立即金币9序列升级
20	52447 24341	1	   	265.11	橙3易伤2等级2伤害	1加一29伤害389易伤4攻速5最后敌人6核79等级9序列升级a挖尘
21	52447 24345	1	   	265.11	橙3易伤2等级2伤害	1加一29伤害389易伤4攻速5最后敌人6核79等级9序列升级a赏金塔
22	52438 41137	1	 * 	264.05	橙3易伤3时间2伤害	1加一29伤害379易伤4雷电5低血量敌人69a时间8核9序列升级
23	52454 41137	1	   	264.05	橙3易伤3时间2伤害	1加一29伤害379易伤4低血量敌人5雷电69a时间8核9序列升级
24	36222 11163	3	 * 	263.37	橙3易伤2等级3时间1卖塔	1卖塔268时间3a等级48a金币生成5平台78a易伤8a序列升级9核
25	52135 54121	1	   	263.32	橙2易伤2等级2伤害1时间2雷电	1加一29伤害3时间49雷电5金币生成6a易伤79等级8核9序列升级
