0	Index      	 *	Score 	Summary	Detail	
1	13324 13414	 * 	222.87	橙3伤害1易伤1全技能1攻速1暴击1时间1卖塔	1暴击248伤害3卖塔5攻速6全技能7核9时间a易伤
2	51523 53122	 * 	222.80	橙3易伤1全技能2暴击1攻速2时间	1平台2攻速359易伤45暴击5序列升级6核78时间a全技能
3	32113 32636	 * 	217.80	橙2伤害1易伤1全技能1攻速1暴击1策反1时间	1时间2暴击3策反4全技能5攻速6敌人爆炸7核8a伤害9易伤
4	32122 42636	   	217.80	橙2伤害1易伤1全技能1攻速1暴击1策反1时间	1时间2暴击3策反4基地爆炸5全技能6攻速7核8a伤害9易伤
5	13324 13215	 * 	217.74	橙2伤害1双倍秒伤1易伤1全技能1攻速1暴击1卖塔	1暴击24伤害3卖塔5攻速6全技能7核8最后敌人9易伤a双倍秒伤
6	13324 21315	 * 	217.74	橙2伤害1双倍秒伤1易伤1全技能1攻速1暴击1卖塔	1暴击24伤害3卖塔5攻速6最后敌人7核8全技能9易伤a双倍秒伤
7	32132 42636	   	217.70	橙2伤害1易伤1全技能1攻速1暴击1策反1时间	1时间2暴击3策反4挖尘5全技能6攻速7核8a伤害9易伤
8	13324 13615	 * 	217.64	橙1双倍秒伤2伤害1全技能1易伤1攻速1暴击1卖塔	1暴击24伤害3卖塔5攻速6全技能7核8挖青9易伤a双倍秒伤
9	13131 36435	 * 	216.14	橙3伤害1易伤1全技能2暴击1攻速	18暴击278伤害3掉矿4攻速58挖尘6全技能8序列升级9易伤a核
10	51522 53122	   	215.27	橙3易伤1全技能1攻速1暴击2时间	1平台2攻速359易伤4暴击6核78时间a全技能
11	13344 13335	 * 	214.64	橙1双倍秒伤3暴击1易伤1全技能1攻速1伤害1卖塔	148暴击2伤害3卖塔5攻速6全技能7核9易伤a双倍秒伤
12	13324 13424	   	214.57	橙3伤害1易伤1全技能1攻速1暴击1卖塔	1暴击248伤害3卖塔5攻速6全技能7核9最后敌人a易伤
13	13241 31412	 * 	214.45	橙2易伤1双倍秒伤1全技能2暴击1伤害1时间	17暴击2伤害3平台4全技能57挖尘67易伤7序列升级8核9时间a双倍秒伤
14	51523 13222	 * 	213.90	橙3攻速2易伤3暴击1伤害	1平台278攻速35易伤456暴击5序列升级9伤害a核
15	13241 31414	 * 	213.46	橙3易伤1全技能2暴击1伤害1时间	17暴击2伤害3平台4全技能57挖尘67a易伤7序列升级8核9时间
16	13344 13336	 * 	213.40	橙2伤害3暴击1易伤1全技能1攻速1卖塔	148暴击2a伤害3卖塔5攻速6全技能7核9易伤
17	13241 31453	 * 	211.84	橙2易伤2伤害1全技能2暴击	17暴击2a伤害3平台4全技能57挖尘67易伤7序列升级8核9散射对绿
18	51523 51332	 * 	211.65	橙4易伤2暴击1攻速1策反	1平台2攻速359a易伤45暴击5序列升级6核7基地爆炸8策反
19	13344 13324	 * 	211.51	橙1散射对甲3暴击1全技能1攻速1伤害1策反1卖塔	148暴击2伤害3卖塔5攻速6全技能7核9策反a散射对甲
20	13324 46311	 * 	211.13	橙2伤害2攻速1全技能1易伤1暴击1卖塔	1暴击24伤害3卖塔56攻速7易伤8核9全技能a金币生成
21	13324 46312	 * 	211.13	橙2伤害2攻速1易伤1全技能1暴击1卖塔	1暴击24伤害3卖塔56攻速7易伤8核9全技能a敌人爆炸
22	13324 46313	 * 	211.03	橙2伤害2攻速1易伤1全技能1暴击1卖塔	1暴击24伤害3卖塔56攻速7易伤8核9全技能a掉矿
23	51523 11633	 * 	210.44	橙2易伤3暴击1全技能1攻速1伤害	1平台2攻速35易伤456暴击5序列升级7挖尘8全技能9伤害a核
24	13241 31533	   	210.44	橙2易伤3暴击1全技能1攻速1伤害	178暴击2伤害3平台4全技能57挖尘67易伤7序列升级9攻速a核
25	32163 36261	 * 	210.24	橙2易伤1全技能1攻速3时间1暴击2策反	157时间2暴击37策反47易伤6全技能7序列升级8立即金币9核a攻速
26	32282 52642	 * 	210.16	橙2易伤1全技能1攻速1核弹1暴击1时间	1时间2暴击3加一4随机矿5全技能6攻速7核89易伤a核弹
27	51523 53232	   	209.62	橙4易伤2暴击1攻速1时间	1平台2攻速359a易伤45暴击5序列升级6核7时间8矿等
28	51523 53332	   	209.62	橙4易伤2暴击1攻速1时间	1平台2攻速359a易伤45暴击5序列升级6核7时间8金币生成
29	31141 33622	   	209.49	橙2易伤1全技能1攻速1伤害2时间1策反	12时间2序列升级36易伤4全技能5挖尘7核8伤害9策反a攻速
30	12113 32636	   	209.39	橙2伤害1易伤1全技能1攻速1暴击1策反	1暴击2挖尘3策反4全技能5攻速6敌人爆炸7核8a伤害9易伤
31	12122 42636	   	209.39	橙2伤害1易伤1全技能1攻速1暴击1策反	1暴击2挖尘3策反4基地爆炸5全技能6攻速7核8a伤害9易伤
32	32122 42356	 * 	209.29	橙1散射对甲1易伤1全技能1攻速1暴击1策反1时间	1时间2暴击3策反4基地爆炸5全技能6攻速7核8敌人爆炸9散射对甲a易伤
33	51523 52122	   	209.25	橙3易伤1全技能2暴击1攻速	1平台2攻速359易伤45暴击5序列升级6核7立即金币8基地爆炸a全技能
34	13324 13111	   	209.25	橙2伤害1易伤1全技能1攻速1暴击1策反1卖塔	1暴击24伤害3卖塔5攻速6全技能7核8基地爆炸9易伤a策反
35	13324 13211	   	209.25	橙2伤害1易伤1全技能1攻速1暴击1策反1卖塔	1暴击24伤害3卖塔5攻速6全技能7核8最后敌人9易伤a策反
36	13324 21311	   	209.25	橙2伤害1易伤1全技能1攻速1暴击1策反1卖塔	1暴击24伤害3卖塔5攻速6最后敌人7核8全技能9易伤a策反
37	13324 13611	   	209.15	橙2伤害1全技能1易伤1攻速1暴击1策反1卖塔	1暴击24伤害3卖塔5攻速6全技能7核8挖青9易伤a策反
38	13324 13461	   	208.55	橙3伤害1全技能2暴击1攻速1策反1卖塔	1a暴击248伤害3卖塔5攻速6全技能7核9策反
39	13553 22121	 * 	208.08	橙2易伤2伤害1双倍秒伤2攻速1暴击	1暴击2a伤害3敌人爆炸4金币生成5双倍秒伤6a易伤7低血量敌人8核9a攻速a序列升级
40	13553 26121	   	208.08	橙2易伤2伤害1双倍秒伤2攻速1暴击	1暴击2a伤害3敌人爆炸4金币生成5双倍秒伤6a易伤7基地爆炸8核9a攻速a序列升级
41	13553 21121	   	207.98	橙2易伤1双倍秒伤2伤害2攻速1暴击	1暴击2a伤害3敌人爆炸4金币生成5双倍秒伤6a易伤7挖尘8核9a攻速a序列升级
42	32322 45324	 * 	207.86	橙2易伤2攻速1全技能1暴击2时间	1a时间2暴击3a最后敌人4金币生成5全技能67攻速8核9a易伤a序列升级
43	32232 83637	 * 	207.85	橙2全技能1易伤1攻速1伤害1暴击1时间	1时间2暴击3加一4攻速58全技能6核7低血量敌人9易伤a伤害
44	32332 44324	   	207.76	橙2易伤2攻速1全技能1暴击2时间	1a时间2暴击3a最后敌人46攻速5全技能7掉矿8核9a易伤a序列升级
45	13344 13215	 * 	207.58	橙1双倍秒伤1易伤1全技能2暴击1攻速1伤害1卖塔	14暴击2伤害3卖塔5攻速6全技能7核8最后敌人9易伤a双倍秒伤
46	13344 21315	 * 	207.58	橙1双倍秒伤1易伤1全技能2暴击1攻速1伤害1卖塔	14暴击2伤害3卖塔5攻速6最后敌人7核8全技能9易伤a双倍秒伤
