0	Index      	 *	Score 	Summary	Detail	Bounty	
1	32434 63223	 * 	313.77	橙4易伤3伤害2等级3雷电	1额外掉落2689易伤3a等级489伤害589雷电7核89序列升级	9
2	32433 33263	 * 	308.97	橙3易伤3伤害3等级3雷电1时间	1额外掉落289易伤359等级458伤害589序列升级689雷电7核a时间	8
3	32434 63221	   	304.42	橙4易伤3伤害1等级3雷电	1额外掉落2689易伤3等级489伤害589雷电7核89序列升级a全技能	10
4	32433 33211	   	303.86	橙3易伤3伤害2等级1时间2雷电	1额外掉落28a易伤35等级458伤害58序列升级68雷电7核9时间	8
5	32434 63223	   	303.06	橙4易伤3伤害1等级3雷电	1额外掉落2689易伤3等级489伤害589雷电7核89序列升级a攻速	10
6	32433 33322	   	295.92	橙3易伤3伤害2等级2雷电	1额外掉落289易伤35等级459伤害59序列升级69雷电7核a攻速	10
7	32433 33653	 * 	295.51	橙2易伤3伤害2等级2时间	1额外掉落2a易伤35等级45a伤害5a序列升级6雷电7核8攻速9a时间	7
8	32434 63222	   	294.76	橙4易伤3伤害1等级3雷电	1额外掉落2689易伤3等级489伤害589雷电7核89序列升级a低血量敌人	10
9	32434 63221	   	294.66	橙4易伤3伤害1等级3雷电	1额外掉落2689易伤3等级489伤害589雷电7核89序列升级a掉矿	9
10	32434 63222	   	294.66	橙4易伤3伤害1等级3雷电	1额外掉落2689易伤3等级489伤害589雷电7核89序列升级a挖尘	9
11	51511 35233	   	293.32	橙3易伤2等级2伤害2暴击1时间	1双倍矿26a易伤3敌人爆炸4a等级56暴击6a序列升级7时间8核9a伤害	8
12	51511 35233	   	293.32	橙3易伤2等级2伤害2暴击1时间	1双倍矿26a易伤3敌人爆炸4a等级56暴击6a序列升级7时间8核9a伤害	9
13	32433 33262	   	292.72	橙3易伤3伤害3等级3雷电	1额外掉落289易伤359等级458伤害589序列升级689雷电7核a随机矿	8
14	32433 33265	   	292.72	橙3易伤3伤害3等级3雷电	1额外掉落289易伤359等级458伤害589序列升级689雷电7核a最后敌人	8
15	32434 23223	   	292.72	橙3易伤3伤害2等级3雷电	1额外掉落289易伤3a等级489伤害589雷电6立即金币7核89序列升级	9
16	32434 53223	   	292.72	橙3易伤3伤害2等级3雷电	1额外掉落289易伤3a等级489伤害589雷电6双倍矿7核89序列升级	9
17	33646 23223	   	292.72	橙3易伤3伤害2等级3雷电	1额外掉落289雷电3a等级489伤害589易伤6立即金币7核89序列升级	9
18	32433 33261	   	292.62	橙3易伤3伤害3等级3雷电	1额外掉落289易伤359等级458伤害589序列升级689雷电7核a挖尘	8
19	32433 33266	   	292.62	橙3易伤3伤害3等级3雷电	1额外掉落289易伤359等级458伤害589序列升级689雷电7核a赏金塔	8
20	32433 33322	   	292.62	橙3易伤3伤害2等级3雷电	1额外掉落289易伤35等级459伤害59序列升级69a雷电7核	9
21	32433 33323	   	292.62	橙3易伤3伤害2等级3雷电	1额外掉落289易伤35等级459伤害59序列升级69a雷电7核	10
22	32434 63322	 * 	292.24	橙5易伤2伤害1等级2雷电	1额外掉落2689a易伤3等级49伤害59雷电7核9序列升级	9
23	32434 23214	   	292.02	橙3易伤2等级2伤害2暴击2雷电	1额外掉落28a易伤3a等级48伤害58雷电6立即金币7核8a序列升级9a暴击	10
24	32433 33231	   	287.61	橙3易伤3伤害2等级2雷电	1额外掉落28a易伤35等级458伤害58序列升级68雷电7核9最后敌人	8
25	32433 33231	   	287.61	橙3易伤3伤害2等级2雷电	1额外掉落28a易伤35等级458伤害58序列升级68雷电7核9基地爆炸	9
26	32433 33321	   	287.61	橙3易伤3伤害2等级2雷电	1额外掉落289易伤35等级459伤害59序列升级69雷电7核a矿等	9
27	32433 33323	   	287.61	橙3易伤3伤害2等级2雷电	1额外掉落289易伤35等级459伤害59序列升级69雷电7核a低血量敌人	9
28	32433 33325	   	287.61	橙3易伤3伤害2等级2雷电	1额外掉落289易伤35等级459伤害59序列升级69雷电7核a基地爆炸	10
29	32433 33326	   	287.61	橙3易伤3伤害2等级2雷电	1额外掉落289易伤35等级459伤害59序列升级69雷电7核a敌人爆炸	9
30	32433 33211	   	287.51	橙3易伤3伤害2等级2雷电	1额外掉落28a易伤35等级458伤害58序列升级68雷电7核9挖尘	9
31	32433 33221	   	287.51	橙3易伤3伤害2等级2雷电	1额外掉落28a易伤35等级458伤害58序列升级68雷电7核9挖尘	8
32	32433 33324	   	287.51	橙3易伤3伤害2等级2雷电	1额外掉落289易伤35等级459伤害59序列升级69雷电7核a挖尘	10
33	32433 33326	   	287.51	橙3易伤3伤害2等级2雷电	1额外掉落289易伤35等级459伤害59序列升级69雷电7核a掉矿	10
34	32434 63213	   	285.51	橙3易伤2等级2伤害2雷电1暴击	1额外掉落268易伤3a等级48伤害58雷电7核8序列升级9暴击	9
35	32433 33314	   	285.27	橙3易伤3等级2伤害2暴击	1额外掉落28a易伤35a等级45伤害5a序列升级6雷电7核9a暴击	10
