0	Index      	Bounty	 *	Score 	Summary	Detail	
1	31112 25524	1	 * 	294.03	橙4易伤3等级3时间1全技能	168等级278时间3全技能458a易伤8序列升级9核
2	33223 32342	1	 * 	293.22	橙3易伤2等级2伤害2暴击1时间	19等级29暴击34伤害5时间6核7立即金币89a易伤9序列升级
3	31521 42111	1	 * 	287.74	橙3易伤2等级2伤害2时间	1a等级25时间38a易伤4a伤害6额外掉落7核9赏金邻近a序列升级
4	32246 43111	6	 * 	287.72	橙4易伤2等级2伤害1全技能	19等级2金币生成3立即金币4全技能579a易伤6核89伤害9序列升级
5	31523 22213	1	 * 	287.01	橙2易伤3伤害2等级2时间	18等级27时间38易伤468伤害5赏金塔8序列升级9攻速a核
6	33223 32345	1	 * 	283.11	橙2易伤2等级2伤害2时间2暴击	19等级29暴击34伤害5a时间6核7立即金币89易伤9序列升级
7	31112 25511	1	   	281.28	橙3易伤3等级3时间1全技能	168等级278时间3全技能458易伤8序列升级9雷电a核
8	31112 25522	1	   	281.28	橙3易伤3等级3时间1全技能	168等级278时间3全技能458易伤8序列升级9核a攻速
9	32132 41543	9	 * 	281.06	橙3易伤3伤害2等级	18等级24金币生成348伤害48序列升级5雷电6策反78a易伤9核
10	35132 11543	9	   	281.06	橙3易伤3伤害2等级	18等级24策反348伤害48序列升级5雷电6金币生成78a易伤9核
11	31112 22514	1	   	280.80	橙4易伤3等级2时间1全技能	168等级28时间3全技能4578易伤8序列升级9基地爆炸a核
12	31112 22544	1	   	280.70	橙4易伤3等级2时间1全技能	168等级28时间3全技能4578易伤8序列升级9挖青a核
13	33251 32322	1	   	278.96	橙3易伤2等级2伤害1暴击	19等级2暴击39伤害4攻速5金币生成6核7立即金币89a易伤9序列升级
14	31523 22233	1	   	278.70	橙2易伤3伤害2等级2时间	18等级27时间38易伤468伤害5赏金塔8序列升级9策反a核
15	31516 11222	1	 * 	278.60	橙2易伤3伤害3等级2时间	148等级26时间38易伤589伤害7赏金邻近8序列升级a核
16	24321 33634	5	   	278.27	橙3易伤2等级3时间2雷电	1立即金币29雷电357时间489易伤69等级9序列升级a核
17	33223 32341	1	   	276.83	橙2易伤2等级2伤害2暴击1时间	19等级29暴击34伤害5时间6核7立即金币89易伤9序列升级a雷电
18	36121 42111	1	 * 	276.27	橙2易伤2等级3时间2伤害	1a等级28易伤35a时间4a伤害6额外掉落7核9赏金邻近a序列升级
19	33632 52231	4	 * 	276.05	橙2易伤3等级3时间3攻速1暴击	149等级29a攻速3平台5暴击6a易伤7核89a时间9a序列升级
20	31112 22436	1	   	273.30	橙3易伤2等级2时间1暴击1全技能	16等级2a时间3全技能457易伤8核9暴击
21	26132 53231	1	   	273.15	橙3易伤2等级2伤害1时间	1立即金币2赏金邻近358易伤4时间68伤害78等级8序列升级9金币生成a核
22	31526 42111	1	   	273.15	橙3易伤2等级2伤害1时间	1a等级2时间38a易伤4a伤害5立即金币6额外掉落7核9赏金邻近a序列升级
23	33351 52231	1	 * 	273.13	橙2易伤3等级3时间3暴击	149等级29a暴击3平台5攻速6a易伤7核89a时间9a序列升级
24	34331 52231	4	   	273.13	橙2易伤3等级3时间3暴击	129等级29a序列升级3平台49a暴击5攻速6a易伤7核89a时间
25	34335 52231	5	   	273.13	橙2易伤3等级3时间3暴击	129等级29a序列升级3平台49a暴击5攻速6a易伤7核89a时间
26	26132 53221	1	   	273.05	橙3易伤2等级2伤害1时间	1立即金币2赏金邻近358易伤4时间68伤害78等级8序列升级9掉矿a核
27	31516 42111	1	 * 	273.05	橙3易伤3等级2伤害1时间	14a等级2时间38a易伤5a伤害6额外掉落7核9赏金邻近a序列升级
28	31112 25523	1	   	272.97	橙3易伤3等级3时间1全技能	168等级278时间3全技能458易伤8序列升级9核a基地爆炸
29	31112 25526	1	   	272.97	橙3易伤3等级3时间1全技能	168等级278时间3全技能458易伤8序列升级9核a双倍矿
30	31113 25524	1	   	272.97	橙3易伤3等级3时间1全技能	168等级278时间3全技能48a易伤5立即金币8序列升级9核
31	31112 25521	1	   	272.87	橙3易伤3等级3时间1全技能	168等级278时间3全技能458易伤8序列升级9核a赏金塔
32	31112 25525	1	   	272.87	橙3易伤3等级3时间1全技能	168等级278时间3全技能458易伤8序列升级9核a掉矿
33	63112 21613	9	   	272.14	橙3易伤2等级2时间1暴击	1平台278易伤37等级4雷电5最后敌人67时间7序列升级9暴击a核
34	63112 21633	8	   	272.14	橙3易伤2等级2时间1暴击	1平台278易伤37等级4雷电5最后敌人67时间7序列升级9暴击a核
35	65112 21613	9	   	272.14	橙3易伤2等级2时间1暴击	1平台27等级378易伤4雷电5最后敌人67时间7序列升级9暴击a核
36	65112 21633	8	   	272.14	橙3易伤2等级2时间1暴击	1平台27等级378易伤4雷电5最后敌人67时间7序列升级9暴击a核
37	43511 42111	1	   	271.62	橙3易伤2等级3时间	15a时间2攻速38a易伤4a等级6额外掉落7核9赏金邻近a序列升级
38	33111 31424	3	 * 	271.54	橙2易伤3伤害2等级3攻速	18等级258攻速369伤害4策反78易伤8序列升级a核
39	31516 11231	1	   	271.25	橙2易伤3等级2伤害2时间	148等级26时间38易伤58伤害7赏金邻近8序列升级9核a雷电
40	35161 32322	3	   	270.65	橙3易伤2等级2伤害1暴击	19等级2策反39伤害4暴击5金币生成6核7立即金币89a易伤9序列升级
41	63251 15331	5	   	270.65	橙3易伤2等级2伤害1暴击	1平台268易伤3金币生成4随机矿58伤害78等级8序列升级9暴击a核
42	63341 15331	5	   	270.65	橙3易伤2等级2伤害1暴击	1平台268易伤3随机矿4金币生成58伤害78等级8序列升级9暴击a核
43	63321 15331	5	   	270.55	橙3易伤2等级2伤害1暴击	1平台268易伤3随机矿4掉矿58伤害78等级8序列升级9暴击a核
44	33251 32325	1	   	270.52	橙2易伤2等级2伤害1时间1暴击	19等级2暴击39伤害4攻速5金币生成6核7立即金币89易伤9序列升级a时间
45	44122 32342	4	 * 	270.15	橙3易伤2等级2时间2暴击	19时间29等级3策反45暴击6核7立即金币89a易伤9序列升级
