0	Index      	 *	Score 	Summary	Detail	Bounty	
1	53211 23256	 * 	275.01	橙3易伤2伤害2时间2全技能2雷电	1额外掉落29时间3a全技能46伤害569易伤69序列升级79雷电8核	3
2	26253 22513	 * 	273.34	橙4易伤3暴击3攻速1伤害	189攻速2389易伤4雷电5敌人爆炸689暴击7核89序列升级a伤害	8
3	53211 23254	 * 	272.25	橙3易伤2伤害2时间3雷电1全技能	1额外掉落29时间3全技能46伤害569易伤69序列升级79a雷电8核	3
4	53211 21344	 * 	271.77	橙2易伤2等级2伤害1时间1暴击1全技能	1额外掉落2时间3全技能46伤害56易伤6序列升级7暴击89等级a核	3
5	26136 14112	 * 	269.79	橙5易伤1等级1暴击	1攻速2569a易伤3等级4暴击7核8雷电	2
6	26136 16212	   	269.79	橙5易伤1等级1暴击	1攻速2569a易伤3等级4暴击7雷电8核	2
7	65134 21313	 * 	268.72	橙3易伤2伤害2时间1等级	19时间2最后敌人3平台459易伤6核79伤害8赏金邻近9序列升级a等级	3
8	26136 14113	   	267.70	橙4易伤1等级1时间1暴击	1攻速2569易伤3等级4暴击7核8雷电a时间	2
9	26136 16213	   	267.70	橙4易伤1等级1时间1暴击	1攻速2569易伤3等级4暴击7雷电8核a时间	2
10	53211 21324	   	267.34	橙2易伤2伤害2时间1等级1暴击1全技能	1额外掉落29时间3全技能46伤害56易伤6序列升级7暴击8等级a核	3
11	53411 21324	   	267.34	橙2易伤2伤害2时间1等级1暴击1全技能	1额外掉落29时间3全技能46伤害56易伤6序列升级7暴击8等级a核	2
12	53211 23251	   	267.24	橙3易伤2伤害2时间2雷电1全技能	1额外掉落29时间3全技能46伤害569易伤69序列升级79雷电8核a基地爆炸	3
13	53411 23251	   	267.24	橙3易伤2伤害2时间2雷电1全技能	1额外掉落29时间3全技能46伤害569易伤69序列升级79雷电8核a基地爆炸	2
14	53211 23252	   	267.14	橙3易伤2伤害2时间2雷电1全技能	1额外掉落29时间3全技能46伤害569易伤69序列升级79雷电8核a赏金塔	3
15	53211 23253	   	267.14	橙3易伤2伤害2时间2雷电1全技能	1额外掉落29时间3全技能46伤害569易伤69序列升级79雷电8核a挖尘	3
16	53411 23252	   	267.14	橙3易伤2伤害2时间2雷电1全技能	1额外掉落29时间3全技能46伤害569易伤69序列升级79雷电8核a赏金塔	2
17	53411 23253	   	267.14	橙3易伤2伤害2时间2雷电1全技能	1额外掉落29时间3全技能46伤害569易伤69序列升级79雷电8核a挖尘	2
18	13315 33336	 * 	265.81	橙4易伤1等级1伤害1时间	1敌人爆炸2时间3雷电4579易伤6核8伤害a等级	10
19	13315 33211	   	264.09	橙5易伤1等级1时间	1敌人爆炸2时间3雷电45789易伤6核a等级	7
20	25316 14112	 * 	263.65	橙5易伤1伤害1暴击	1攻速2暴击3伤害4569a易伤7核8雷电	2
21	63313 52311	 * 	263.41	橙3易伤2等级3时间	127时间38策反4低血量敌人58等级68a易伤8序列升级9核	9
22	63342 31376	   	263.21	橙3易伤2等级3时间	129时间3加一4赏金邻近59a易伤6核79等级8平台9序列升级	2
23	63342 31376	   	263.21	橙3易伤2等级3时间	129时间29序列升级3加一4赏金邻近59a易伤6核79等级8平台	1
24	25316 14132	 * 	262.90	橙4易伤2伤害1暴击	1攻速2暴击39伤害456a易伤7核8雷电	2
25	25316 14113	   	261.56	橙4易伤1伤害1时间1暴击	1攻速2暴击3伤害4569易伤7核8雷电a时间	2
26	26232 64111	 * 	260.51	橙5易伤2时间2攻速	17攻速23579易伤47策反6核7序列升级8a时间	4
27	13315 36216	 * 	260.33	橙4易伤2时间1等级	1敌人爆炸27时间3雷电4589易伤6核a等级	6
28	62362 11143	   	259.65	橙3易伤2等级2时间1全技能	1a时间2金币生成3赏金邻近45a易伤6核7全技能8加一9a等级a序列升级	2
29	62462 11143	   	259.65	橙3易伤2等级2时间1全技能	1a时间2金币生成3赏金塔45a易伤6核7全技能8加一9a等级a序列升级	2
30	12416 13235	 * 	259.59	橙2易伤3伤害2时间1等级	1敌人爆炸2赏金塔35时间458伤害5序列升级6核79易伤a等级	1
31	13315 33223	   	259.40	橙4易伤1等级1时间1暴击	1敌人爆炸2时间3雷电4578易伤6核9暴击a等级	7
32	13315 33346	   	259.34	橙3易伤2时间1等级1伤害	1敌人爆炸29时间3雷电457易伤6核8伤害a等级	10
33	21214 51141	   	258.65	橙4易伤2伤害2攻速1全技能	17攻速24低血量敌人3679易伤57伤害7序列升级8全技能a核	10
34	25316 14133	   	258.10	橙3易伤2伤害1时间1暴击	1攻速2暴击39伤害456易伤7核8雷电a时间	2
35	26136 14111	   	258.00	橙4易伤1等级2雷电1暴击	1攻速2569易伤3等级4暴击7核8a雷电	2
