0	Index      	 *	Score 	Summary	Detail	Bounty	
1	12533 52122	 * 	301.51	橙4易伤3时间2伤害2雷电	1678易伤29雷电3全技能48伤害568时间68序列升级a核	4
2	12152 15423	 * 	298.18	橙3易伤3时间1等级3雷电1伤害1暴击	178易伤278雷电3双倍矿4等级5伤害678时间78序列升级9核a暴击	7
3	12533 52116	   	294.97	橙4易伤3时间2伤害	1678易伤2雷电3全技能48伤害568时间68序列升级9低血量敌人a核	4
4	12533 52142	   	294.97	橙4易伤3时间2伤害	1678易伤2雷电3全技能48伤害568时间68序列升级9立即金币a核	4
5	15543 33524	 * 	294.56	橙4易伤3伤害1等级2暴击	178a易伤2等级3加一45a伤害6a暴击9核a序列升级	6
6	15541 21471	 * 	293.09	橙4易伤2等级2时间1暴击	148a易伤2a等级3加一5雷电6暴击7a时间9核a序列升级	3
7	15534 22416	 * 	291.12	橙3易伤2等级2伤害1时间	18a易伤28等级3加一4雷电5时间6全技能78伤害8序列升级9核	4
8	15432 15132	   	288.01	橙3易伤2等级2伤害1时间2雷电	18a易伤28等级3挖尘47雷电58伤害6核8序列升级9时间	5
9	15325 11631	 * 	286.36	橙2易伤2等级2伤害2时间1暴击	1a易伤2a等级3全技能4暴击58时间6a伤害7核9赏金塔a序列升级	3
10	12218 24158	   	285.51	橙3易伤2等级2伤害2雷电1暴击	168易伤28雷电3低血量敌人4加一56等级68序列升级78伤害9暴击a核	7
11	12152 15421	   	284.43	橙3易伤3时间1等级3雷电1伤害	178易伤278雷电3双倍矿4等级5伤害678时间78序列升级9核a赏金邻近	7
12	12152 15422	   	284.43	橙3易伤3时间1等级3雷电1伤害	178易伤278雷电3双倍矿4等级5伤害678时间78序列升级9核a赏金塔	7
13	32112 24213	 * 	282.32	橙3易伤3伤害2等级	1随机矿2全技能3平台45a伤害5a序列升级6核78a易伤9a等级	8
14	32112 24643	   	282.32	橙3易伤3伤害2等级	1随机矿2全技能3平台45a伤害5a序列升级6核79a易伤8a等级	6
15	32112 24643	   	282.32	橙3易伤3伤害2等级	1随机矿2全技能3平台45a伤害5a序列升级6核79a易伤8a等级	7
16	15531 21361	 * 	281.64	橙2易伤3伤害2时间1等级1暴击1核弹	1a易伤2等级3核弹48a伤害5雷电6暴击7a时间9核a序列升级	2
17	12658 24141	   	281.52	橙3易伤2等级2伤害2雷电	168易伤28雷电3加一4基地爆炸56等级68序列升级78伤害9全技能a核	7
18	15531 24844	   	281.36	橙3易伤2等级2伤害1时间	168易伤28等级3加一4雷电56挖尘68序列升级78伤害9时间a核	10
19	15516 22414	   	281.01	橙2易伤2等级2伤害2时间	18易伤28等级3加一4a时间5雷电6全技能78伤害8序列升级9核	3
20	15534 22414	   	281.01	橙2易伤2等级2伤害2时间	18易伤28等级3加一4雷电5a时间6全技能78伤害8序列升级9核	4
21	12533 16122	   	280.36	橙3易伤3时间2伤害2雷电	158易伤29雷电3全技能48伤害678时间8序列升级a核	6
22	15432 15123	   	280.07	橙3易伤2等级2伤害2雷电	189易伤28等级3挖尘47雷电58伤害6核8序列升级a攻速	5
23	11218 24158	   	278.96	橙3易伤2等级2伤害1暴击	168易伤28低血量敌人3雷电4加一56等级68序列升级78伤害9暴击a核	7
24	15532 21471	   	278.59	橙3易伤2等级2时间2雷电1暴击	18a易伤2a等级3加一45雷电6暴击7a时间9核a序列升级	5
25	13651 48441	 * 	276.96	橙3易伤2等级3时间1暴击	178易伤2平台357时间4加一67等级7序列升级9核a暴击	2
26	15111 32424	   	276.10	橙3易伤2伤害1等级1时间1暴击	15a易伤2等级3策反45伤害5序列升级6时间7攻速8暴击9核	10
27	65216 22414	 * 	275.23	橙2易伤3时间2伤害1等级	18a时间28易伤3雷电4加一5等级6全技能78伤害8序列升级9核	4
28	15533 22416	   	274.87	橙3易伤2等级2伤害	18a易伤28等级3加一4雷电5基地爆炸6全技能78伤害8序列升级9核	4
29	15536 24141	   	274.87	橙3易伤2等级2伤害	158易伤28等级3加一4雷电6基地爆炸78伤害8序列升级9全技能a核	7
30	15531 24141	   	274.77	橙3易伤2等级2伤害	168易伤28等级3加一4雷电56挖尘68序列升级78伤害9全技能a核	7
31	15531 24841	   	274.77	橙3易伤2等级2伤害	168易伤28等级3加一4雷电56挖尘68序列升级78伤害9全技能a核	8
32	15531 64141	   	274.77	橙3易伤2等级2伤害	178易伤28等级3加一4雷电5挖尘68伤害8序列升级9全技能a核	7
33	15531 22416	   	274.77	橙3易伤2等级2伤害	18a易伤28等级3加一4雷电5挖尘6全技能78伤害8序列升级9核	5
34	15534 22415	   	274.74	橙2易伤2等级2伤害1时间	18易伤28等级3加一4雷电5时间6全技能78伤害8序列升级9核a攻速	4
35	12533 16116	   	273.81	橙3易伤3时间2伤害	158易伤2雷电3全技能48伤害678时间8序列升级9低血量敌人a核	6
36	12533 16142	   	273.81	橙3易伤3时间2伤害	158易伤2雷电3全技能48伤害678时间8序列升级9立即金币a核	6
37	15545 31424	   	273.51	橙3易伤3伤害1等级2暴击	15a易伤2等级3加一47a伤害6a暴击8立即金币9核a序列升级	8
38	15543 32524	   	273.51	橙3易伤3伤害1等级2暴击	18a易伤2等级3加一45a伤害6a暴击7立即金币9核a序列升级	6
39	15111 55123	   	273.05	橙3易伤2等级2伤害1时间	158易伤29等级3策反45伤害5序列升级6掉矿7核a时间	10
40	15534 21471	   	272.04	橙3易伤2等级2时间1暴击	18a易伤2a等级3加一4雷电5立即金币6暴击7a时间9核a序列升级	5
41	15541 21271	   	272.04	橙3易伤2等级2时间1暴击	14a易伤2a等级3加一5雷电6暴击7a时间8双倍矿9核a序列升级	3
42	15432 15122	   	271.76	橙3易伤2等级2伤害2雷电	189易伤28等级3挖尘47雷电58伤害6核8序列升级a额外掉落	5
43	62233 64331	   	271.72	橙3易伤2等级3时间	16a时间2雷电3平台47a易伤5立即金币8核9a等级a序列升级	2
44	65135 11213	   	271.72	橙3易伤2等级3时间	189时间29a易伤3矿等4雷电59等级6核7随机矿9序列升级	5
45	65135 33213	   	271.72	橙3易伤2等级3时间	169时间29a易伤3矿等4雷电59等级7随机矿8核9序列升级	8
46	65225 11213	   	271.72	橙3易伤2等级3时间	189时间29a易伤3雷电4矿等59等级6核7随机矿9序列升级	5
47	65225 33213	   	271.72	橙3易伤2等级3时间	169时间29a易伤3雷电4矿等59等级7随机矿8核9序列升级	8
48	12223 64331	   	271.72	橙3易伤2等级3时间	17a易伤2雷电3平台46a时间5立即金币8核9a等级a序列升级	2
49	13423 64331	   	271.72	橙3易伤2等级3时间	17a易伤2平台3雷电46a时间5立即金币8核9a等级a序列升级	2
50	15325 11521	 * 	271.67	橙2易伤3等级2伤害1时间1暴击	1a易伤29a等级3全技能4暴击5时间6a伤害7核8赏金邻近a序列升级	3
51	15432 15121	   	271.66	橙3易伤2等级2伤害2雷电	189易伤28等级3挖尘47雷电58伤害6核8序列升级a掉矿	5
52	15111 33362	   	271.57	橙3易伤2伤害1等级2全技能1时间	158易伤2等级3策反45伤害5序列升级6时间79全技能a核	10
53	12624 14572	   	271.52	橙3易伤2等级3时间	16a易伤2雷电3加一4a掉矿568时间6a序列升级7a等级9核	3
