0	Index      	 *	Score 	Summary	Detail	Bounty	
1	31422 41324	 * 	298.66	橙3易伤3伤害3等级3暴击	124伤害29a序列升级3赏金塔59a易伤69a等级7核89a暴击	2
2	32422 41324	   	298.66	橙3易伤3伤害3等级3暴击	124伤害3赏金塔59a易伤69a等级7核89a暴击9a序列升级	2
3	62212 61236	   	282.08	橙3易伤2等级1时间2雷电1暴击	18等级2暴击358易伤4攻速6时间78雷电8序列升级9全技能a核	6
4	62212 63236	   	282.08	橙3易伤2等级1时间2雷电1暴击	18等级2暴击358易伤4攻速6时间78雷电8序列升级9全技能a核	7
5	62263 31236	   	282.08	橙3易伤2等级1时间2雷电1暴击	18等级2暴击358易伤4时间6攻速78雷电8序列升级9全技能a核	3
6	32236 16132	 * 	279.73	橙3易伤3伤害3攻速2雷电1暴击	128伤害389易伤4暴击59雷电6随机矿789攻速89序列升级a核	10
7	31162 33424	 * 	278.70	橙2易伤3伤害2等级2时间	12a伤害2a序列升级3平台48时间5a等级6赏金邻近7核9a易伤	2
8	32162 33424	   	278.70	橙2易伤3伤害2等级2时间	12a伤害3平台48时间5a等级6赏金邻近7核9a易伤a序列升级	2
9	34615 23232	 * 	278.36	橙3易伤2等级2时间1伤害	1伤害29时间358易伤47等级6核a雷电	2
10	34615 23232	   	278.36	橙3易伤2等级2时间1伤害	1伤害29时间358易伤47等级6核a雷电	1
11	34625 23133	   	278.20	橙3易伤3伤害1等级1时间	19a伤害2时间35a易伤4攻速6核7等级8a低血量敌人a序列升级	1
12	34625 23133	   	278.20	橙3易伤3伤害1等级1时间	19a伤害2时间35a易伤4攻速6核7等级8a低血量敌人a序列升级	2
13	36435 23133	   	278.20	橙3易伤3伤害1等级1时间	19a伤害2攻速35a易伤4时间6核7等级8a低血量敌人a序列升级	1
14	25611 25123	 * 	277.42	橙3易伤3伤害1等级3攻速	17a攻速28低血量敌人37a易伤4等级5敌人爆炸67a伤害7a序列升级9核	2
