0	Index      	Bounty	 *	Score 	Summary	Detail	
1	21542 63333	4	 * 	289.89	橙4易伤3等级3攻速1时间1全技能	1全技能289等级3时间4双倍物品589攻速6核789a易伤89序列升级
2	21543 63333	4	 * 	287.33	紫4易伤3伤害3等级1时间1全技能	1全技能289等级3时间4双倍物品5核689伤害789a易伤89序列升级
3	21565 32211	10	 * 	278.43	紫3易伤3等级3时间2伤害1全技能	1全技能249等级346时间49序列升级5核79a易伤89伤害
4	21512 13553	4	 * 	274.74	橙2易伤2等级2伤害1时间1全技能	1全技能2a等级3时间4a伤害5赏金塔6攻速7雷电8a易伤9核a序列升级
5	21513 24213	5	   	274.74	橙2易伤2等级2伤害1时间1全技能	1全技能2a等级3时间4a伤害5雷电6核7赏金塔8攻速9a易伤a序列升级
6	21513 26213	5	   	274.74	橙2易伤2等级2伤害1时间1全技能	1全技能2a等级3时间4a伤害5雷电6核7赏金邻近8攻速9a易伤a序列升级
7	21561 31251	10	 * 	272.97	橙3易伤3等级3时间1全技能	1全技能246等级346时间46序列升级5随机矿79a易伤8核
8	21565 32213	10	 * 	269.39	紫2易伤3伤害3等级3时间1全技能	1全技能249等级346时间49序列升级5核79易伤89a伤害
9	22225 63234	1	   	269.06	橙4易伤1等级1时间1暴击1全技能	1全技能267a易伤3雷电4时间5暴击8等级9核
10	21542 63331	4	   	268.84	橙3易伤3等级3攻速1时间1全技能	1全技能289等级3时间4双倍物品589攻速6核789易伤89序列升级a最后敌人
11	21542 63332	4	   	268.74	橙3易伤3等级3攻速1时间1全技能	1全技能289等级3时间4双倍物品589攻速6核789易伤89序列升级a加一
12	21561 31253	10	 * 	268.35	橙2易伤3等级3时间1伤害1全技能	1全技能246等级346时间46序列升级5随机矿79易伤8核a伤害
13	21513 61226	8	 * 	268.07	橙3易伤1等级1伤害1时间1暴击1全技能	1全技能2等级3时间4伤害5雷电678易伤9暴击a核
14	21543 63331	4	   	266.28	紫3易伤3伤害3等级1时间1全技能	1全技能289等级3时间4双倍物品5核689伤害789易伤89序列升级a最后敌人
15	21543 63332	4	   	266.18	紫3易伤3伤害3等级1时间1全技能	1全技能289等级3时间4双倍物品5核689伤害789易伤89序列升级a加一
16	21531 43253	3	   	264.99	橙2易伤2等级1伤害2攻速1时间1全技能	1全技能2a等级3时间4a易伤5伤害6赏金邻近7雷电8a攻速9核a序列升级
17	22223 31113	1	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27易伤37雷电457时间6核7序列升级8伤害9额外掉落a等级
18	22223 31122	1	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27易伤37雷电457时间6核7序列升级8伤害9敌人爆炸a等级
19	22223 31143	1	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27易伤37雷电457时间6核7序列升级8伤害9双倍矿a等级
20	22223 31152	1	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27易伤37雷电457时间6核7序列升级8伤害9低血量敌人a等级
21	22223 31163	1	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27易伤37雷电457时间6核7序列升级8伤害9立即金币a等级
22	22243 31113	4	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电357时间47易伤6核7序列升级8伤害9额外掉落a等级
23	22243 31122	4	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电357时间47易伤6核7序列升级8伤害9敌人爆炸a等级
24	22243 31143	4	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电357时间47易伤6核7序列升级8伤害9双倍矿a等级
25	22243 31152	4	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电357时间47易伤6核7序列升级8伤害9低血量敌人a等级
26	22243 31163	4	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电357时间47易伤6核7序列升级8伤害9立即金币a等级
27	22423 31113	2	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电37易伤457时间6核7序列升级8伤害9额外掉落a等级
28	22423 31122	2	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电37易伤457时间6核7序列升级8伤害9敌人爆炸a等级
29	22423 31143	2	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电37易伤457时间6核7序列升级8伤害9双倍矿a等级
30	22423 31152	2	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电37易伤457时间6核7序列升级8伤害9低血量敌人a等级
31	22423 31163	2	   	264.29	橙2易伤3时间1等级1伤害2雷电1全技能	1全技能27雷电37易伤457时间6核7序列升级8伤害9立即金币a等级
32	21562 24213	3	   	263.70	橙2易伤2等级1伤害1时间2雷电1全技能	1全技能2a等级3时间4a雷电5伤害6核7赏金塔8攻速9a易伤a序列升级
33	21562 26213	3	   	263.70	橙2易伤2等级1伤害1时间2雷电1全技能	1全技能2a等级3时间4a雷电5伤害6核7赏金邻近8攻速9a易伤a序列升级
34	22223 31216	1	   	263.14	橙2易伤2等级3时间2雷电1全技能	1全技能27易伤37雷电457时间6核7序列升级8赏金塔9a等级
35	22223 31616	1	   	263.14	橙2易伤2等级3时间2雷电1全技能	1全技能27易伤37雷电457时间6核7序列升级8赏金邻近9a等级
36	22243 31216	4	   	263.14	橙2易伤2等级3时间2雷电1全技能	1全技能27雷电357时间47易伤6核7序列升级8赏金塔9a等级
37	22243 31616	4	   	263.14	橙2易伤2等级3时间2雷电1全技能	1全技能27雷电357时间47易伤6核7序列升级8赏金邻近9a等级
38	22423 31216	2	   	263.14	橙2易伤2等级3时间2雷电1全技能	1全技能27雷电37易伤457时间6核7序列升级8赏金塔9a等级
39	22423 31616	2	   	263.14	橙2易伤2等级3时间2雷电1全技能	1全技能27雷电37易伤457时间6核7序列升级8赏金邻近9a等级
