0	Index      	 *	Score 	Summary	Detail	Bounty	
1	21253 51124	 * 	270.65	橙3易伤2等级2伤害1暴击	19低血量敌人2敌人爆炸39伤害47a易伤5暴击6核89等级9序列升级	5
2	31253 51124	   	270.65	橙3易伤2等级2伤害1暴击	19最后敌人2敌人爆炸39伤害47a易伤5暴击6核89等级9序列升级	5
3	25614 11233	 * 	265.45	橙4易伤3时间1等级	138低血量敌人2356易伤36序列升级469时间7等级a核	1
4	25633 13215	 * 	263.77	橙4易伤2伤害2时间	13a低血量敌人238a易伤3a序列升级4敌人爆炸57时间6a伤害9核	1
5	14112 23215	   	263.67	橙4易伤2伤害2时间	1立即金币258a易伤3a伤害4敌人爆炸6最后敌人7a时间9核a序列升级	1
6	44111 42235	   	262.11	橙2易伤2等级2伤害1时间1暴击	1矿等2a伤害3敌人爆炸4加一5时间6a易伤7核8暴击9a等级a序列升级	6
7	44211 42235	   	262.11	橙2易伤2等级2伤害1时间1暴击	1矿等2a伤害3基地爆炸4加一5时间6a易伤7核8暴击9a等级a序列升级	6
8	54111 42235	   	262.01	橙2易伤2等级2伤害1时间1暴击	1掉矿2a伤害3敌人爆炸4加一5时间6a易伤7核8暴击9a等级a序列升级	6
9	54211 42235	   	262.01	橙2易伤2等级2伤害1时间1暴击	1掉矿2a伤害3基地爆炸4加一5时间6a易伤7核8暴击9a等级a序列升级	6
10	35613 11622	   	257.95	橙3易伤3时间1等级1暴击	13最后敌人236易伤36序列升级456时间7加一8暴击9等级a核	1
11	12521 21262	   	256.66	橙3易伤2等级2伤害1卖塔	1立即金币2卖塔3额外掉落46a易伤5a伤害7核8a等级9赏金塔a序列升级	3
12	13442 23262	 * 	256.42	橙4易伤2伤害3攻速	1立即金币269攻速3矿等4589易伤79伤害9序列升级a核	5
13	13442 33262	   	256.42	橙4易伤2伤害3攻速	1立即金币269攻速3矿等4589易伤79伤害9序列升级a核	6
14	13152 12622	   	256.27	橙4易伤2伤害3攻速1卖塔	1立即金币268攻速3卖塔4平台568a易伤68序列升级78伤害9核	5
15	14252 11313	 * 	253.64	橙3易伤3伤害1等级	1立即金币29a易伤3赏金塔4等级5赏金邻近69a基地爆炸7核89a伤害9a序列升级	1
16	14252 61313	   	253.64	橙3易伤3伤害1等级	1立即金币29a易伤3赏金塔4等级5赏金邻近69a最后敌人7核89a伤害9a序列升级	1
17	41152 12612	   	253.26	橙4易伤1伤害1时间1暴击	1矿等2雷电3时间4伤害579a易伤6暴击8核	7
