0	Index      	Bounty	 *	Score 	Summary	Detail	
1	61613 32216	4	 * 	285.64	DCR|4VULN|2DMG|2DUR|1AART|1SELL	1SELL|278aVULN|3aDMG|4AART|5aDUR|6BELT|9RCR|aBPWR
2	13463 26312	1	 * 	276.18	ACR|3VULN|3DMG|3DUR|1TLV|1AART	1RCR|2RPLT|39aDMG|4TLV|5TBNT|6AART|79aVULN|89aDUR|9aBPWR
3	55311 13234	1	 * 	274.79	DCR|4VULN|2DUR|1DMG|1TLV	1BEXP|248aVULN|34DUR|4BPWR|5TLV|6LHND|7RCR|9DMG
4	42323 55212	5	 * 	274.62	DCR|3VULN|3DMG|2TLV|1DUR	17TLV|2LWND|3DMSP|478VULN|567DMG|7BPWR|9RCR|aDUR
5	41222 36253	4	 * 	273.79	DCR|2VULN|2DMG|2DUR|2CDMG|1TLV|1ASPD	1TLV|2aCDMG|39DUR|4ERES|5aVULN|6ASPD|7aDMG|8RCR|aBPWR
6	61652 21413	4	 * 	266.37	DCR|3VULN|3DUR|2DMG|1SELL	1SELL|278VULN|39DMG|4MBVNT|578ERES|678DUR|78BPWR|aRCR
7	41222 36263	4	 * 	265.25	DCR|2VULN|2DMG|3CDMG|1TLV|1DUR|1ASPD	1TLV|29aCDMG|3DUR|4ERES|5aVULN|6ASPD|7aDMG|8RCR|aBPWR
8	32164 11142	1	 * 	265.15	DCR|4VULN|2DMG|3TLV	178DUST|2RPLT|39DMG|479TLV|5679VULN|79BPWR|aRCR
9	55311 31131	1	   	263.15	DCR|3VULN|2DUR|1DMG|1TLV|1ASPD	1BEXP|24aVULN|34DUR|4BPWR|5TLV|6ASPD|7DMG|8LWND|9RCR
10	55311 13316	1	   	261.81	DCR|3VULN|2DUR|1DMG|1TLV|1AART	1BEXP|249VULN|34DUR|4BPWR|5TLV|6LHND|7RCR|8AART|aDMG
11	32231 21554	5	 * 	260.94	DCR|4VULN|3DMG	19DUST|24LHND|349DMG|49BPWR|5689VULN|7RCVC|aRCR
12	61433 32262	4	 * 	259.37	DCR|3VULN|3DMG|2ASPD|1SELL	1SELL|27aVULN|3CGEN|479DMG|5RPLT|67ASPD|7BPWR|8RCR
13	55313 51213	1	   	258.54	DCR|4VULN|2DUR|1DMG	15BEXP|248aVULN|34DUR|4BPWR|6DMG|7RCVC|9RCR
14	61511 51223	6	   	258.52	DCR|3VULN|2DMG|2TLV|1DUR|1SELL	1SELL|27aVULN|3DUR|47DMG|57TLV|6LEGI|7BPWR|8RCR|9TBNT
15	42323 55211	5	   	258.37	DCR|3VULN|3DMG|2TLV	17TLV|2LWND|3DMSP|478VULN|567DMG|7BPWR|9RCR|aBELT
16	42323 55213	5	   	258.37	DCR|3VULN|3DMG|2TLV	17TLV|2LWND|3DMSP|478VULN|567DMG|7BPWR|9RCR|aFEWX
17	61661 21211	5	 * 	258.33	DCR|2VULN|3DMG|2DUR|1TLV|1SELL	1SELL|27VULN|37aDMG|4BEXP|5TLV|67DUR|7BPWR|8RCR|9LWND
18	42232 32152	10	 * 	258.15	DCR|5VULN|2TLV|1ASPD	16TLV|2LWND|3CGEN|4567aVULN|6BPWR|8ASPD|9RCR
19	61623 21521	8	   	257.20	DCR|2VULN|3DMG|1TLV|1DUR|1CDMG|1SELL	1SELL|2aVULN|357DMG|4CDMG|6DUR|8RCR|9TLV
20	61623 21531	9	   	257.20	DCR|2VULN|3DMG|1TLV|1DUR|1CDMG|1SELL	1SELL|2aVULN|357DMG|4CDMG|6DUR|8RCR|9TLV
21	42232 34353	7	   	256.36	DCR|3VULN|2DMG|3TLV|1CDMG	169TLV|2LWND|39CGEN|456VULN|69BPWR|7CDMG|89DMG|aRCR
22	61661 21213	5	 * 	255.91	DCR|2VULN|3DUR|2DMG|1TLV|1SELL	1SELL|27VULN|37DMG|4BEXP|5TLV|67aDUR|7BPWR|8RCR|9LWND
23	55311 13134	1	 * 	255.86	DCR|3VULN|2DUR|2TLV|1DMG	1BEXP|24aVULN|34DUR|4BPWR|58TLV|6LHND|7RCR|9DMG
