0	Index      	 *	Score 	Summary	Detail	
1	15123 32264	 * 	381.25	DCR|2VULN|1MDPS|2DMG|2DUR	15DMG|2TBNT|3BELT|46DUR|7RCR|89VULN|aMDPS
2	23442 13243	 * 	371.78	ACR|2MDPS|2VULN|1DUR	1AAC|2RCR|3AEPOI|4DUR|5RMIN|68VULN|7CGEN|9aMDPS
3	15122 32264	   	363.66	DCR|2VULN|1MDPS|2DUR|1DMG	1DMG|2TBNT|3BELT|46DUR|5DMSP|7RCR|89VULN|aMDPS
4	53413 24111	 * 	361.25	3VULN|1MDPS|2CDMG|2DUR|1DMG|1AART|1MSE	168VULN|2DMG|3AART|4AAC|58CDMG|78DUR|8BPWR|9MDPS|aMSE
5	53413 24112	 * 	361.25	3VULN|1MDPS|2CDMG|2DUR|1DMG|1AART	168VULN|2DMG|3AART|4AAC|58CDMG|78DUR|8BPWR|9MDPS|aAEFBLL
6	53413 24113	 * 	361.25	3VULN|1MDPS|2CDMG|2DUR|1TLV|1DMG|1AART	168VULN|2DMG|3AART|4AAC|58CDMG|78DUR|8BPWR|9MDPS|aTLV
7	21431 23626	 * 	358.44	DCR|2VULN|1MDPS|1CDMG|1DUR	1AAC|2DUST|3DMSP|4CDMG|5DUR|6AETHUN|7RCR|89VULN|aMDPS
8	56243 31111	 * 	357.45	DCR|2VULN|1MDPS|1TLV|1DUR	14VULN|2BEXP|3RPLT|5TLV|6RAT|7DUR|8FEWX|9RCR|aMDPS
9	56243 31211	   	357.45	DCR|2VULN|1MDPS|1TLV|1DUR	14VULN|2BEXP|3RPLT|5TLV|6RAT|7DUR|8LHND|9RCR|aMDPS
10	53233 15612	 * 	355.98	DCR|3VULN|1MDPS|2TLV|2DMG|1DUR	17aVULN|2aDMG|3MDPS|4RCVC|5LIT|6DUR|8aTLV|9RCR|aBPWR
11	35252 43212	   	351.73	ACR|2MDPS|1VULN|1DMG|1DUR|1AART	1DUR|2RAT|3DMG|4RCR|5AART|6VULN|7aMDPS|8CGEN|9MLV
12	35252 43222	   	351.73	ACR|2MDPS|1VULN|1DMG|1DUR|1AART	1DUR|2RAT|3DMG|4RCR|5AART|6VULN|7aMDPS|8CGEN|9ERES
13	35252 43312	   	351.73	ACR|2MDPS|1VULN|1DMG|1DUR|1AART	1DUR|2RAT|3DMG|4RCR|5AART|6VULN|7aMDPS|8ERES|9MLV
14	35252 43322	   	351.73	ACR|2MDPS|1VULN|1DMG|1DUR|1AART	1DUR|2RAT|3DMG|4RCR|5AART|6VULN|7aMDPS|8ERES|9CGEN
