0	Index      	 *	Score 	Summary	Detail	
1	43251 21523	 * 	411.63	橙2双倍秒伤2易伤1时间1卖塔	1卖塔28易伤3矿等4导弹对毒5低血量敌人6时间7核9a双倍秒伤
2	14315 32335	 * 	401.45	紫4易伤1双倍秒伤1暴击1时间	1金币生成2369易伤4时间5核7随机矿8暴击a双倍秒伤
3	14315 31312	 * 	387.26	紫橙4易伤2时间1伤害1卖塔	17金币生成2367易伤47时间59核7序列升级8卖塔a伤害
4	14315 31231	   	386.60	紫4易伤1双倍秒伤2时间1挖怪	17金币生成2367易伤47时间5核7序列升级8技能9双倍秒伤a挖怪
5	14315 31232	   	386.60	紫4易伤1双倍秒伤2时间	17金币生成2367易伤47时间5核7序列升级8技能9双倍秒伤a低血量敌人
6	14315 31233	   	386.60	紫4易伤1双倍秒伤2时间	17金币生成2367易伤47时间5核7序列升级8技能9双倍秒伤a策反
7	14315 31234	   	386.60	紫4易伤1双倍秒伤2时间	17金币生成2367易伤47时间5核7序列升级8技能9双倍秒伤a雷电
8	14315 31235	   	386.60	紫4易伤1双倍秒伤2时间	17金币生成2367易伤47时间5核7序列升级8技能9双倍秒伤a赏金塔
9	14315 31236	   	386.60	紫4易伤1双倍秒伤2时间	17金币生成2367易伤47时间5核7序列升级8技能9双倍秒伤a防空对愈
10	14315 31342	   	386.50	紫4易伤1双倍秒伤2时间1卖塔	17金币生成2367易伤47时间5核7序列升级8卖塔9雷电a双倍秒伤
11	14315 31431	   	386.50	紫4易伤1双倍秒伤1暴击2时间1挖怪	17金币生成2367易伤47时间5核7序列升级8挖怪9双倍秒伤a暴击
12	14315 31432	 * 	386.50	紫5易伤1双倍秒伤2时间1挖怪	17金币生成2367a易伤47时间5核7序列升级8挖怪9双倍秒伤
13	14315 31433	   	386.50	紫4易伤1双倍秒伤2时间1挖怪	17金币生成2367易伤47时间5核7序列升级8挖怪9双倍秒伤a低血量敌人
14	14315 31631	   	386.50	紫4易伤1双倍秒伤2时间1挖怪	17金币生成2367易伤47时间5核7序列升级8掉矿9双倍秒伤a挖怪
15	14315 31632	   	386.50	紫4易伤1双倍秒伤2时间	17金币生成2367易伤47时间5核7序列升级8掉矿9双倍秒伤a低血量敌人
16	14315 31633	   	386.50	紫4易伤1双倍秒伤2时间	17金币生成2367易伤47时间5核7序列升级8掉矿9双倍秒伤a策反
