0	Index      	Bounty	 *	Score 	Summary	Detail	
1	43223 12411	1	 * 	292.12	DCR|3VULN|3DMG|3DUR|1AART	128DMG|39ERES|489VULN|589DUR|6AART|7RCR|89BPWR|aRPLT
2	43223 12415	1	   	292.12	DCR|3VULN|3DMG|3DUR|1AART	128DMG|39ERES|489VULN|589DUR|6AART|7RCR|89BPWR|aRMIN
3	43223 12416	1	   	292.12	DCR|3VULN|3DMG|3DUR|1AART	128DMG|39ERES|489VULN|589DUR|6AART|7RCR|89BPWR|aLWND
4	43223 12412	1	   	292.02	DCR|3VULN|3DMG|3DUR|1AART	128DMG|39ERES|489VULN|589DUR|6AART|7RCR|89BPWR|aMBVNT
5	43223 12414	1	   	292.02	DCR|3VULN|3DMG|3DUR|1AART	128DMG|39ERES|489VULN|589DUR|6AART|7RCR|89BPWR|aTBNT
6	32632 22516	1	 * 	287.91	DCR|4VULN|3DUR|1DMG|1TLV	148DUR|2349VULN|4BPWR|5LEGI|6DMG|7TLV|aRCR
7	32233 42256	1	   	287.91	DCR|4VULN|3DUR|1DMG|1TLV	134DUR|2468VULN|4BPWR|5DUST|7TLV|9DMG|aRCR
8	32233 42416	1	   	287.91	DCR|4VULN|3DUR|1DMG|1TLV	134DUR|2469VULN|4BPWR|5DUST|7TLV|8DMG|aRCR
9	51511 34161	2	 * 	285.79	DCR|4VULN|2DMG|2DUR|1AART	1MBVNT|2RPLT|37DUR|4AART|5789VULN|67DMG|7BPWR|aRCR
10	51114 34161	2	   	285.79	DCR|4VULN|2DMG|2DUR|1AART	1MBVNT|2RPLT|3789VULN|4AART|57DUR|67DMG|7BPWR|aRCR
11	32233 52416	1	   	282.67	DCR|4VULN|3DUR|1DMG|1ASPD	134DUR|2479VULN|4BPWR|5DUST|6ASPD|8DMG|aRCR
12	32231 51853	1	 * 	279.45	DCR|5VULN|3DUR	134DUR|24678VULN|4BPWR|5MBVNT|9RCR|aLIT
13	43223 12426	1	   	278.80	DCR|3VULN|3DMG|2DUR|1AART	128DMG|3ERES|48aVULN|58DUR|6AART|7RCR|8BPWR|9RMIN
14	43223 12436	1	   	278.80	DCR|3VULN|3DMG|2DUR|1AART	128DMG|3ERES|48aVULN|58DUR|6AART|7RCR|8BPWR|9CGEN
15	46121 23633	6	   	278.24	DCR|3VULN|2DMG|2DUR|1CDMG|1ASPD	1aDMG|2CDMG|34aVULN|5RPLT|6ASPD|7RCR|8BEXP|9aDUR|aBPWR
16	42312 23263	9	 * 	276.36	DCR|3VULN|2DMG|2ASPD|1DUR|1TLV	18DMG|2LWND|38aVULN|4DUR|5ERES|68ASPD|7RCR|8BPWR|9TLV
17	44312 23263	9	   	276.36	DCR|3VULN|2DMG|2ASPD|1DUR|1TLV	18DMG|2LHND|38aVULN|4DUR|5ERES|68ASPD|7RCR|8BPWR|9TLV
18	31364 38253	8	   	276.02	DCR|4VULN|2DMG|2DUR	1aDUR|2LHND|367aVULN|4MBVNT|5LEGI|8aDMG|9RCR|aBPWR
19	31364 38453	6	   	276.02	DCR|4VULN|2DMG|2DUR	1aDUR|2LHND|368aVULN|4MBVNT|5LEGI|7aDMG|9RCR|aBPWR
20	46122 33352	4	   	274.99	DCR|4VULN|2DMG|1TLV|1CDMG	17DMG|2CDMG|347aVULN|567ERES|7BPWR|8TLV|9RCR
21	32153 13622	5	 * 	273.96	ACR|5VULN|3DUR|2CDMG|2LIT	18aDUR|26LIT|3569aVULN|4RCR|6aBPWR|7aCDMG
22	42315 23211	9	   	273.86	DCR|3VULN|2DMG|2ASPD|1DUR|1CDMG	18DMG|2LWND|38aVULN|4DUR|5CGEN|68ASPD|7RCR|8BPWR|9CDMG
23	44316 23211	9	   	273.86	DCR|3VULN|2DMG|2ASPD|1DUR|1CDMG	18DMG|2LHND|38aVULN|4DUR|5MLV|68ASPD|7RCR|8BPWR|9CDMG
24	42312 23211	9	   	273.76	DCR|3VULN|2DMG|2ASPD|1DUR|1CDMG	18DMG|2LWND|38aVULN|4DUR|5ERES|68ASPD|7RCR|8BPWR|9CDMG
25	42344 23211	9	   	273.76	DCR|3VULN|2DMG|2ASPD|1DUR|1CDMG	18DMG|2LWND|38aVULN|4ERES|5DUR|68ASPD|7RCR|8BPWR|9CDMG
26	44312 23211	9	   	273.76	DCR|3VULN|2DMG|2ASPD|1DUR|1CDMG	18DMG|2LHND|38aVULN|4DUR|5ERES|68ASPD|7RCR|8BPWR|9CDMG
27	32232 22416	1	   	271.76	DCR|4VULN|3DUR|1DMG	134DUR|2479VULN|4BPWR|5RMIN|6LWND|8DMG|aRCR
28	32232 52246	1	   	271.76	DCR|4VULN|3DUR|1DMG	134DUR|2478VULN|4BPWR|5RMIN|6FEWX|9RCR|aDMG
29	32234 22416	1	   	271.76	DCR|4VULN|3DUR|1DMG	134DUR|2479VULN|4BPWR|5MLV|6LWND|8DMG|aRCR
30	32632 26225	1	   	271.66	DCR|4VULN|3DUR|1DMG	147DUR|2348VULN|4BPWR|5LEGI|6DMG|9FEWX|aRCR
31	32632 26235	1	   	271.66	DCR|4VULN|3DUR|1DMG	147DUR|2348VULN|4BPWR|5LEGI|6DMG|9LWND|aRCR
32	32232 62246	1	   	271.66	DCR|4VULN|3DUR|1DMG	134DUR|2478VULN|4BPWR|5RMIN|6DUST|9RCR|aDMG
33	32232 62256	1	   	271.66	DCR|4VULN|3DUR|1DMG	134DUR|2478VULN|4BPWR|5RMIN|6DUST|9DMG|aRCR
34	32232 62416	1	   	271.66	DCR|4VULN|3DUR|1DMG	134DUR|2479VULN|4BPWR|5RMIN|6DUST|8DMG|aRCR
