0	Index      	Bounty	 *	Score 	Summary	Detail	
1	22331 65364	10	 * 	310.63	DCR|4VULN|2DMG|3ASPD|3CDMG	19aCDMG|2MBVNT|359aVULN|45DMG|59aBPWR|6LIT|79aASPD|8RCR
2	22331 53418	7	 * 	300.97	DCR|4VULN|3DMG|2TLV|2CDMG	1aCDMG|2MBVNT|3569VULN|45aDMG|5aBPWR|7aTLV|8RCR
3	22331 53411	7	 * 	294.63	DCR|5VULN|2DMG|1TLV|1CDMG	1CDMG|2MBVNT|3569aVULN|45DMG|5BPWR|7TLV|8RCR
4	22331 22861	5	 * 	294.03	DCR|5VULN|3DMG|1CDMG	1CDMG|2MBVNT|3569aVULN|456DMG|56BPWR|7TBNT|8RCR
5	22331 34364	10	   	291.46	DCR|4VULN|2DMG|3CDMG|3LIT	19aCDMG|2MBVNT|359aVULN|45DMG|59aBPWR|6ZMB|79aLIT|8RCR
6	22331 53412	7	   	291.34	DCR|4VULN|2DMG|1TLV|1DUR|1CDMG	1CDMG|2MBVNT|3569VULN|45DMG|5BPWR|7TLV|8RCR|aDUR
7	22331 55642	7	   	291.34	DCR|4VULN|2DMG|1TLV|1DUR|1CDMG	1CDMG|2MBVNT|3568VULN|45DMG|5BPWR|7DUR|9RCR|aTLV
8	22331 21133	5	   	290.84	DCR|4VULN|3DMG|1DUR|1CDMG	1CDMG|2MBVNT|3569VULN|456DMG|56BPWR|7DUR|8BEXP|aRCR
9	22331 21433	5	   	290.84	DCR|4VULN|3DMG|1DUR|1CDMG	1CDMG|2MBVNT|3569VULN|456DMG|56BPWR|7DUR|8LWND|aRCR
10	22331 21833	5	   	290.84	DCR|4VULN|3DMG|1DUR|1CDMG	1CDMG|2MBVNT|3569VULN|456DMG|56BPWR|7DUR|8LHND|aRCR
11	22331 23733	5	   	290.84	DCR|4VULN|3DMG|1DUR|1CDMG	1CDMG|2MBVNT|3569VULN|456DMG|56BPWR|7LHND|8DUR|aRCR
12	22331 22823	5	   	290.74	DCR|4VULN|3DMG|1DUR|1CDMG	1CDMG|2MBVNT|356aVULN|456DMG|56BPWR|7TBNT|8RCR|9DUR
13	22331 53482	7	   	290.74	DCR|4VULN|3DMG|1TLV|1CDMG	1CDMG|2MBVNT|356aVULN|459DMG|5BPWR|7TLV|8RCR
14	22331 21333	5	   	290.74	DCR|4VULN|3DMG|1DUR|1CDMG	1CDMG|2MBVNT|3569VULN|456DMG|56BPWR|7DUR|8DUST|aRCR
15	22331 14762	9	   	290.07	DCR|3VULN|2DMG|2CDMG|1TLV|1DUR|2LIT	19CDMG|2MBVNT|359VULN|45DMG|59BPWR|6TLV|79LIT|8RCR|aDUR
16	22331 14763	10	   	290.07	DCR|3VULN|2DMG|2CDMG|1TLV|1DUR|2LIT	19CDMG|2MBVNT|359VULN|45DMG|59BPWR|6TLV|79LIT|8RCR|aDUR
17	31356 33511	4	   	289.77	DCR|4VULN|2DMG|3ASPD|1CDMG	139ASPD|2CDMG|49DMG|5RPLT|679aVULN|8RCR|9BPWR
18	22331 53645	5	 * 	289.67	DCR|4VULN|2DMG|2DUR|1CDMG	1CDMG|2MBVNT|358aVULN|45DMG|5BPWR|67DUR|9RCR
19	22331 55345	8	   	289.67	DCR|4VULN|2DMG|2DUR|1CDMG	1CDMG|2MBVNT|356aVULN|45DMG|5BPWR|78DUR|9RCR
20	22331 83645	6	   	289.67	DCR|4VULN|2DMG|2DUR|1CDMG	1CDMG|2MBVNT|358aVULN|45DMG|5BPWR|67DUR|9RCR
21	22331 14766	10	   	289.47	DCR|3VULN|3DMG|2CDMG|1TLV|2LIT	19CDMG|2MBVNT|359VULN|45aDMG|59BPWR|6TLV|79LIT|8RCR
22	22331 65361	9	   	288.48	DCR|3VULN|2DMG|2ASPD|2CDMG|1TLV	19CDMG|2MBVNT|359VULN|45DMG|59BPWR|6LIT|79ASPD|8RCR|aTLV
23	22331 65363	10	   	288.48	DCR|3VULN|2DMG|2ASPD|2CDMG|1DUR	19CDMG|2MBVNT|359VULN|45DMG|59BPWR|6LIT|79ASPD|8RCR|aDUR
